underlying,contract_month,underlying_price,atm_iv,call_25_delta_iv,put_25_delta_iv,risk_reversal_25d,put_skew,call_skew,smile_curvature,iv_min,iv_max,iv_std,near_atm_iv,next_atm_iv,iv_term_slope,iv_surface_state,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,primary_atm_iv,next_after_primary_atm_iv,primary_iv_term_slope,primary_iv_surface_state
上证50ETF华夏,9月,3.021,0.1206,0.1272,0.15410000000000001,-0.026900000000000007,0.033500000000000016,0.006600000000000009,0.02005,0.0001,0.4778,0.13590870861250787,0.1206,0.0906,-0.03,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis,0.1206,0.0906,-0.03,front_iv_inversion
上证50ETF华夏,10月,3.021,0.0906,0.1117,0.17170000000000002,-0.060000000000000026,0.08110000000000002,0.021099999999999994,0.05109999999999999,0.0001,0.3809,0.1024078810700776,0.1206,0.0814,-0.0392,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month,0.1206,0.0906,-0.03,front_iv_inversion
上证50ETF华夏,12月,3.021,0.0814,0.12380000000000001,0.2104,-0.0866,0.129,0.04240000000000001,0.0857,0.0001,0.38049999999999995,0.11522933528466146,0.1206,0.0653,-0.0553,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month,0.1206,0.0906,-0.03,front_iv_inversion
上证50ETF华夏,3月,3.021,0.0653,0.12,0.21719999999999998,-0.09719999999999998,0.15189999999999998,0.0547,0.10329999999999998,0.0001,0.3446,0.11264378635887183,0.1206,,,put_skew_elevated,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month,0.1206,0.0906,-0.03,front_iv_inversion
中证500ETF南方,9月,7.785,0.22219999999999998,0.2263,0.3036,-0.07729999999999998,0.0814,0.00410000000000002,0.04275000000000004,0.0001,0.9129,0.19147896493848637,0.22219999999999998,0.0001,-0.2221,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis,0.22219999999999998,0.0001,-0.2221,front_iv_inversion
中证500ETF南方,10月,7.785,0.0001,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0001,1.390459947817277e-20,0.22219999999999998,0.1659,-0.05629999999999999,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month,0.22219999999999998,0.0001,-0.2221,front_iv_inversion
中证500ETF南方,12月,7.785,0.1659,0.2009,0.3325,-0.13160000000000002,0.16660000000000003,0.035,0.1008,0.0001,0.6214999999999999,0.14863742110411088,0.22219999999999998,0.1264,-0.09579999999999997,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month,0.22219999999999998,0.0001,-0.2221,front_iv_inversion
中证500ETF南方,3月,7.785,0.1264,0.1812,0.35509999999999997,-0.17389999999999997,0.22869999999999996,0.05479999999999999,0.14175,0.0001,0.4804,0.1634534543955745,0.22219999999999998,,,put_skew_elevated,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month,0.22219999999999998,0.0001,-0.2221,front_iv_inversion
中证500ETF嘉实,9月,3.154,0.2286,0.23199999999999998,0.3062,-0.07420000000000004,0.07760000000000003,0.0033999999999999864,0.04050000000000001,0.0001,0.8123999999999999,0.19500104876540494,0.2286,0.19879999999999998,-0.02980000000000002,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis,0.2286,0.19879999999999998,-0.02980000000000002,front_iv_inversion
中证500ETF嘉实,10月,3.154,0.19879999999999998,0.21,0.3048,-0.09480000000000002,0.10600000000000004,0.011200000000000015,0.05860000000000004,0.0001,0.4201,0.11257532811411211,0.2286,0.18309999999999998,-0.04550000000000001,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month,0.2286,0.19879999999999998,-0.02980000000000002,front_iv_inversion
中证500ETF嘉实,12月,3.154,0.18309999999999998,0.20920000000000002,0.3293,-0.12009999999999996,0.1462,0.02610000000000004,0.08615,0.0001,0.5788,0.15572132440176678,0.2286,0.1414,-0.0872,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month,0.2286,0.19879999999999998,-0.02980000000000002,front_iv_inversion
中证500ETF嘉实,3月,3.154,0.1414,0.1813,0.3503,-0.169,0.2089,0.03989999999999999,0.12439999999999998,0.0001,0.46880000000000005,0.16317207891812108,0.2286,,,put_skew_elevated,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month,0.2286,0.19879999999999998,-0.02980000000000002,front_iv_inversion
创业板ETF易方达,9月,3.373,0.3105,0.31129999999999997,0.36310000000000003,-0.05180000000000007,0.052600000000000036,0.0007999999999999674,0.0267,0.0001,0.9712999999999999,0.20391391480515197,0.3105,0.2883,-0.022199999999999998,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis,0.3105,0.2883,-0.022199999999999998,front_iv_inversion
创业板ETF易方达,10月,3.373,0.2883,0.302,0.3678,-0.06580000000000003,0.07950000000000002,0.01369999999999999,0.046599999999999975,0.18059999999999998,0.4265,0.057824327928934036,0.3105,0.2884,-0.02210000000000001,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month,0.3105,0.2883,-0.022199999999999998,front_iv_inversion
创业板ETF易方达,12月,3.373,0.2884,0.3104,0.3967,-0.08629999999999999,0.10830000000000001,0.02200000000000002,0.06515000000000004,0.19210000000000002,0.6154,0.10185947304988377,0.3105,0.2639,-0.046599999999999975,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month,0.3105,0.2883,-0.022199999999999998,front_iv_inversion
创业板ETF易方达,3月,3.373,0.2639,0.29600000000000004,0.40700000000000003,-0.11099999999999999,0.1431,0.03210000000000002,0.08760000000000001,0.1865,0.49450000000000005,0.09213945693246474,0.3105,,,put_skew_elevated,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month,0.3105,0.2883,-0.022199999999999998,front_iv_inversion
沪深300ETF华泰柏瑞,9月,4.637,0.1434,0.1448,0.19210000000000002,-0.04730000000000001,0.04870000000000002,0.0014000000000000123,0.025050000000000017,0.0001,0.7673000000000001,0.1868289593651671,0.1434,0.11689999999999999,-0.02650000000000001,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis,0.1434,0.11689999999999999,-0.02650000000000001,front_iv_inversion
沪深300ETF华泰柏瑞,10月,4.637,0.11689999999999999,0.1338,0.0001,0.1337,-0.11679999999999999,0.016900000000000012,-0.049949999999999994,0.0001,0.145,0.05987160714483337,0.1434,0.10529999999999999,-0.03810000000000001,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month,0.1434,0.11689999999999999,-0.02650000000000001,front_iv_inversion
沪深300ETF华泰柏瑞,12月,4.637,0.10529999999999999,0.1459,0.2305,-0.08460000000000001,0.12520000000000003,0.04060000000000001,0.08290000000000002,0.0001,0.5102,0.13033584175565005,0.1434,0.07769999999999999,-0.06570000000000001,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month,0.1434,0.11689999999999999,-0.02650000000000001,front_iv_inversion
沪深300ETF华泰柏瑞,3月,4.637,0.07769999999999999,0.1265,0.24530000000000002,-0.11880000000000002,0.16760000000000003,0.04880000000000001,0.10820000000000002,0.0001,0.3811,0.12084519487981775,0.1434,,,put_skew_elevated,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month,0.1434,0.11689999999999999,-0.02650000000000001,front_iv_inversion
沪深300ETF嘉实,9月,4.843,0.136,0.1436,0.1941,-0.05049999999999999,0.058099999999999985,0.007599999999999996,0.03284999999999999,0.0001,0.7792,0.19664853629101037,0.136,0.11460000000000001,-0.021400000000000002,front_iv_inversion,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis,0.136,0.11460000000000001,-0.021400000000000002,front_iv_inversion
