trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,net_gex,total_abs_gex,total_oi,total_volume,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,gex_ratio,call_gex_share,put_gex_share,market_bias_label
2026-08-05,ETF,上证50ETF华夏,12月,3.029,3.0,2.7,3.0,3.1,34033985.06976845,101691953.58463375,114099.0,57668.0,-0.009574116870254223,-0.10861670518322875,-0.009574116870254223,Positive Gamma,2.006059916276994,0.6673386333435094,0.3326613666564904,
2026-08-05,ETF,上证50ETF华夏,3月,3.029,3.1,2.85,3.1,3.2,2090973.9719198202,8401911.107375499,10880.0,2382.0,0.023440079234070765,-0.05909541102674143,0.023440079234070765,Positive Gamma,1.662650863743342,0.6244344260012634,0.37556557399873663,
2026-08-05,ETF,上证50ETF华夏,8月,3.029,3.1,3.0,3.0,3.1,480132430.55494213,1519457093.4539146,817605.0,483010.0,0.023440079234070765,-0.009574116870254223,-0.009574116870254223,Positive Gamma,1.9239315638209071,0.6579947313495841,0.34200526865041586,
2026-08-05,ETF,上证50ETF华夏,9月,3.029,3.1,3.0,3.0,3.1,132782602.9616615,508673826.6890302,519568.0,102743.0,0.023440079234070765,-0.009574116870254223,-0.009574116870254223,Positive Gamma,1.706494829248622,0.6305184147432417,0.36948158525675817,
2026-08-05,ETF,中证500ETF南方,12月,7.815,9.823,7.122,7.5,8.0,59542964.09115075,195730939.50990978,137188.0,114928.0,0.2569417786308381,-0.08867562380038396,-0.040307101727447225,Positive Gamma,1.8744232214050387,0.6521041186442987,0.34789588135570126,
2026-08-05,ETF,中证500ETF南方,3月,7.815,8.0,6.5,8.0,7.5,11651645.369709,34505274.6845955,28251.0,10449.0,0.023672424824056293,-0.16826615483045426,0.023672424824056293,Positive Gamma,2.019675711823968,0.668838612012423,0.33116138798757705,
2026-08-05,ETF,中证500ETF南方,8月,7.815,7.75,7.5,7.5,8.25,279965374.2194513,2143551108.9008229,781901.0,1223046.0,-0.008317338451695466,-0.040307101727447225,-0.040307101727447225,Positive Gamma,1.3004588079950274,0.5653041051964964,0.4346958948035038,
2026-08-05,ETF,中证500ETF南方,9月,7.815,8.25,6.631,7.5,9.332,26665103.132275485,782112738.7480501,497142.0,175699.0,0.05566218809980805,-0.1515035188739603,-0.040307101727447225,Positive Gamma,1.0705941798614285,0.517046841082629,0.482953158917371,
2026-08-05,ETF,中证500ETF嘉实,12月,3.17,3.0,2.9,3.2,3.0,12825156.028917998,40272202.965678,68314.0,43598.0,-0.05362776025236593,-0.08517350157728709,0.009463722397476504,Positive Gamma,1.9345381350837558,0.6592308724686387,0.3407691275313615,
2026-08-05,ETF,中证500ETF嘉实,3月,3.17,3.1,3.1,3.1,3.0,2997703.6382179996,8655785.017938001,15112.0,1157.0,-0.02208201892744477,-0.02208201892744477,-0.02208201892744477,Positive Gamma,2.059618424352301,0.6731618583413084,0.3268381416586915,
2026-08-05,ETF,中证500ETF嘉实,8月,3.17,3.2,3.2,3.2,3.2,77005896.32081099,177849188.177353,162499.0,165540.0,0.009463722397476504,0.009463722397476504,0.009463722397476504,Positive Gamma,2.527238845601318,0.716492122089475,0.2835078779105251,
2026-08-05,ETF,中证500ETF嘉实,9月,3.17,3.3,2.8,3.3,3.3,25532624.767442,99717458.722548,145679.0,40285.0,0.04100946372239744,-0.11671924290220825,0.04100946372239744,Positive Gamma,1.6883516052052747,0.6280248468750267,0.37197515312497337,
2026-08-05,ETF,创业板ETF易方达,12月,3.56,4.8,3.2,3.5,3.9,18478625.122464,63743223.72659201,131179.0,66061.0,0.348314606741573,-0.10112359550561789,-0.016853932584269704,Positive Gamma,1.816471401152723,0.6449458000565101,0.3550541999434899,
2026-08-05,ETF,创业板ETF易方达,3月,3.56,4.0,3.0,3.5,3.9,1406864.145056,7277780.5812800005,17186.0,5076.0,0.12359550561797761,-0.1573033707865169,-0.016853932584269704,Positive Gamma,1.4792656002989726,0.5966547513588658,0.40334524864113425,
2026-08-05,ETF,创业板ETF易方达,8月,3.56,3.8,3.5,3.6,3.8,181836896.40412807,1059215390.462272,1225875.0,2112060.0,0.0674157303370786,-0.016853932584269704,0.011235955056179803,Positive Gamma,1.4145004639060086,0.5858356562987481,0.4141643437012517,
2026-08-05,ETF,创业板ETF易方达,9月,3.56,3.8,2.9,3.6,4.7,6761239.877887996,339457804.1255361,606570.0,243687.0,0.0674157303370786,-0.1853932584269663,0.011235955056179803,Positive Gamma,1.0406450838660006,0.5099588811859919,0.49004111881400775,
2026-08-05,ETF,沪深300ETF华泰柏瑞,12月,4.714,5.0,4.5,4.9,4.8,61403883.806474924,150503794.39296746,124979.0,81884.0,0.06067034365719115,-0.04539669070852792,0.0394569367840476,Positive Gamma,2.378315273321581,0.7039944708840647,0.2960055291159352,
2026-08-05,ETF,沪深300ETF华泰柏瑞,3月,4.714,4.7,4.7,4.7,4.7,9775587.83396244,23209047.064161405,18436.0,4163.0,-0.002969876962240159,-0.002969876962240159,-0.002969876962240159,Positive Gamma,2.45540886624147,0.7105986473063248,0.28940135269367523,
2026-08-05,ETF,沪深300ETF华泰柏瑞,8月,4.714,4.8,4.7,4.7,4.8,394086451.94354206,1651127713.4297075,601995.0,663568.0,0.01824352991090361,-0.002969876962240159,-0.002969876962240159,Positive Gamma,1.6270063903512988,0.6193385734907656,0.38066142650923435,
2026-08-05,ETF,沪深300ETF华泰柏瑞,9月,4.714,5.0,4.5,4.9,4.9,121342596.15992181,582472224.8573365,428066.0,131960.0,0.06067034365719115,-0.04539669070852792,0.0394569367840476,Positive Gamma,1.5262841015125697,0.6041617016070099,0.39583829839299045,
2026-08-05,ETF,沪深300ETF嘉实,12月,4.92,5.25,4.6,5.0,4.8,15686912.73816,34407838.465776004,29876.0,10327.0,0.06707317073170738,-0.06504065040650409,0.016260162601626105,Positive Gamma,2.675869341762261,0.7279555101051042,0.27204448989489555,
2026-08-05,ETF,沪深300ETF嘉实,3月,4.92,4.9,4.6,4.9,4.9,1841642.035056,5636785.331952,5153.0,1180.0,-0.004065040650406471,-0.06504065040650409,-0.004065040650406471,Positive Gamma,1.9705256908545483,0.6633592488094845,0.3366407511905154,
2026-08-05,ETF,沪深300ETF嘉实,8月,4.92,5.0,4.9,5.0,4.9,103341717.91123198,259517110.68633598,116244.0,61692.0,0.016260162601626105,-0.004065040650406471,0.016260162601626105,Positive Gamma,2.3234058973688168,0.6991038618569845,0.3008961381430155,
2026-08-05,ETF,沪深300ETF嘉实,9月,4.92,5.0,5.0,5.0,4.9,36589127.519088,131118204.866832,104186.0,23047.0,0.016260162601626105,0.016260162601626105,0.016260162601626105,Positive Gamma,1.7741348703634887,0.639527259224793,0.3604727407752068,
2026-08-05,ETF,深证100ETF易方达,12月,3.699,4.6,3.5,3.6,3.6,2627127.8050049995,5715592.141579019,8828.0,4246.0,0.24357934576912665,-0.053798323871316556,-0.02676399026763987,Positive Gamma,2.7012518317884977,0.7298211401311795,0.27017885986882056,
2026-08-05,ETF,深证100ETF易方达,3月,3.699,4.2,3.2,3.7,,-1343.768244210034,407115.5308042499,731.0,1114.0,0.13544201135442013,-0.1349013246823465,0.00027034333603692673,Negative Gamma,0.9934203077401323,0.4983496475293446,0.5016503524706556,
2026-08-05,ETF,深证100ETF易方达,8月,3.699,3.8,3.7,3.8,3.7,16890937.23567492,48104663.848238334,41453.0,70269.0,0.02730467693971339,0.00027034333603692673,0.02730467693971339,Positive Gamma,2.082276233487377,0.6755644451540377,0.3244355548459623,
2026-08-05,ETF,深证100ETF易方达,9月,3.699,3.6,3.6,3.6,3.9,1812083.0391150303,15114143.540103028,18937.0,11484.0,-0.02676399026763987,-0.02676399026763987,-0.02676399026763987,Positive Gamma,1.2724514805778306,0.5599466001598751,0.4400533998401249,
2026-08-05,ETF,科创50ETF华夏,12月,1.786,2.55,1.3,1.8,2.4,5658954.467904521,51242404.95516141,288725.0,218838.0,0.42777155655095167,-0.2721164613661814,0.007838745800671898,Positive Gamma,1.248289868687607,0.5552174948936948,0.4447825051063053,
2026-08-05,ETF,科创50ETF华夏,3月,1.786,2.15,2.15,1.7,2.05,1092416.7726508,5020022.731002079,27678.0,9366.0,0.20380739081746913,0.20380739081746913,-0.04815229563269885,Positive Gamma,1.5562761561291507,0.6088059587762799,0.39119404122372026,
2026-08-05,ETF,科创50ETF华夏,8月,1.786,1.9,1.6,1.8,2.0,63481948.315924086,497643956.96246666,1512447.0,2146139.0,0.06382978723404253,-0.10414333706606937,0.007838745800671898,Positive Gamma,1.2924343772677058,0.5637824969315482,0.4362175030684519,
2026-08-05,ETF,科创50ETF华夏,9月,1.786,1.8,1.8,1.8,2.2,15524349.954561522,180536122.93947062,911555.0,351214.0,0.007838745800671898,0.007838745800671898,0.007838745800671898,Positive Gamma,1.188160513322662,0.5429951349951347,0.4570048650048654,
2026-08-05,ETF,科创50ETF易方达,12月,1.731,2.15,1.25,1.8,2.15,1283403.4409727002,10505621.185084263,60831.0,17559.0,0.24205661467359896,-0.27787406123627967,0.03986135181975725,Positive Gamma,1.2783285922287317,0.5610817493969256,0.4389182506030742,
2026-08-05,ETF,科创50ETF易方达,3月,1.731,2.1,1.4,1.7,2.05,215199.42607386,1294406.73776412,7561.0,4585.0,0.21317157712305024,-0.19121894858463329,-0.0179087232813403,Positive Gamma,1.398810170655374,0.5831266632795742,0.4168733367204259,
2026-08-05,ETF,科创50ETF易方达,8月,1.731,1.75,1.7,1.75,1.9,16405371.94615822,77007141.84341566,276444.0,266772.0,0.010976314269208531,-0.0179087232813403,0.010976314269208531,Positive Gamma,1.541415604658789,0.6065185095397807,0.39348149046021946,
2026-08-05,ETF,科创50ETF易方达,9月,1.731,1.75,1.75,1.75,2.0,6865369.17343326,35708440.59745399,188154.0,45124.0,0.010976314269208531,0.010976314269208531,0.010976314269208531,Positive Gamma,1.4760497987544927,0.5961309015258811,0.4038690984741186,
