trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,gamma_regime,net_gex,total_abs_gex,normalized_net_gex,price_wall_distance,confidence_score,confidence_label,market_structure_state,future_open_price_1d,future_high_price_1d,future_low_price_1d,future_price_1d,future_price_3d,future_price_5d,future_return_1d,future_return_3d,future_return_5d,tested_call_wall_1d,tested_put_wall_1d,tested_price_wall_1d,same_day_dual_wall_touch_1d,intraday_sequence,touch_call_wall,break_call_wall_1d,call_wall_reject_1d,touch_put_wall,break_put_wall_1d,put_wall_bounce_1d,near_price_wall,price_wall_magnet_1d,price_wall_magnet_3d,price_wall_magnet_5d,gamma_flip_cross_1d,gamma_flip_cross_3d,gamma_flip_cross_5d,next_abs_return_1d,next_abs_return_3d,next_abs_return_5d,event_quality,validation_method
2026-08-12,COMMODITY,AP,2610,7819.0,,,8000.0,,,,,,0.02314874024811364,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,AP,2611,7671.0,,,8100.0,,,,,,0.055924912006257266,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,AP,2612,7569.0,,,8400.0,,,,,,0.109789932619897,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,AP,2701,7541.0,,,8800.0,,,,,,0.16695398488264157,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,AP,2703,7545.0,,,7300.0,,,,,,-0.032471835652750136,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CF,2609,16295.0,,,16400.0,,,,,,0.006443694384780541,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CF,2611,16570.0,,,17000.0,,,,,,0.025950512975256412,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CF,2701,16815.0,,,16600.0,,,,,,-0.012786202795123436,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CF,2703,16690.0,,,14400.0,,,,,,-0.13720790892750145,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CF,2705,16620.0,,,16000.0,,,,,,-0.03730445246690739,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CJ,2612,8250.0,,,10000.0,,,,,,0.21212121212121215,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CJ,2701,8320.0,,,9000.0,,,,,,0.08173076923076916,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CJ,2703,8315.0,,,8500.0,,,,,,0.022248947684906817,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,CJ,2705,8445.0,,,9000.0,,,,,,0.06571936056838368,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,FG,2609,878.0,,,900.0,,,,,,0.02505694760820054,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,FG,2610,916.0,,,1000.0,,,,,,0.09170305676855905,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,FG,2611,914.0,,,1000.0,,,,,,0.09409190371991238,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-12,COMMODITY,FG,2612,956.0,,,910.0,,,,,,-0.04811715481171552,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
