trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,change,pct_change,turnover_rate,amount,market_value
2026-07-09,SH510050,上证50ETF华夏,上证50ETF华夏,3.089,3.009,3.014,0.08,0.026600000000000002,0.10279999999999999,2064075800.0,20374633000.0
2026-07-09,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.916,4.798,4.813,0.118,0.0246,0.0556,4636438100.0,84570379000.0
2026-07-09,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,5.127,5.008,5.027,0.119,0.023799999999999998,0.0481,1306590470.0,27525410000.0
2026-07-09,SH510500,中证500ETF南方,中证500ETF南方,8.804,8.551,8.562,0.253,0.0296,0.1286,5127832000.0,40686529000.0
2026-07-09,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.504,3.408,3.407,0.096,0.0282,0.16570000000000001,1339485960.0,8296339400.0
2026-07-09,SZ159915,创业板ETF易方达,创业板ETF易方达,4.04,3.867,3.904,0.173,0.0447,0.1659,7646989100.0,47455678000.0
2026-07-09,SZ159901,深证100ETF易方达,深证100ETF易方达,3.974,3.84,3.856,0.134,0.0349,0.1131,416011560.0,3760735000.0
2026-07-09,SH588000,科创50ETF华夏,科创50ETF华夏,2.328,2.145,2.166,0.183,0.08529999999999999,0.1475,10154782900.0,71703956000.0
2026-07-09,SH588080,科创50ETF易方达,科创50ETF易方达,2.259,2.078,2.102,0.181,0.08710000000000001,0.08349999999999999,3633785100.0,45301146000.0
