underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.2745851408111272,0.0746686193597037,0.22259535269831962,0.22259535269831962,0.06788526869498379,0.021176024908344082,0.0012240309891046533,0.13875477707006365,0.1242,0.1623,158262333.0,89206733.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,next_month
上证50ETF华夏,12月,0.38804204135589904,0.04088502308536632,0.2744624793362605,0.2744624793362605,0.05080218467845994,0.010337561335230823,-0.001537262490514882,0.20255537190082645,0.1268,0.2054,209024810.0,95091963.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,other_month
上证50ETF华夏,3月,0.44047133095682245,0.12375807024203535,0.3366012657308789,0.3366012657308789,0.0693438502597035,0.004366436912946337,0.00146948842110227,0.22317002967359056,0.12,0.2183,34693026.0,26458186.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,far_month
上证50ETF华夏,9月,0.06432368350606152,-0.1197315169434482,0.08890996446332883,0.08890996446332883,0.031923254278797046,0.15546906763738153,-0.0011675025907511775,0.13525344827586205,0.1401,0.14880000000000002,165584215.0,36627852.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.1554406194249952,0.07895184668902593,0.07895184668902593,0.04988872662981583,0.03335559874438271,0.0011978532018093583,0.0001,0.0001,0.0001,396912576.0,244909020.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,next_month
中证500ETF南方,12月,0.46589039879207744,-0.018534332058395605,0.19992196349126928,0.19992196349126928,0.03418208598716583,0.0104367685618872,-0.003148935467464311,0.2668009478672986,0.2053,0.3296,814431425.0,383266619.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,other_month
中证500ETF南方,3月,0.4754069520071517,0.22325630899909318,0.3480172685881742,0.3480172685881742,0.02900583276149004,0.004345115546038457,0.00023702774170336738,0.35695733788395906,0.18280000000000002,0.3525,448951668.0,196920425.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,far_month
中证500ETF南方,9月,0.17090709325112122,-0.1389712312455301,0.007764836651288676,0.007764836651288676,0.01846531257707741,0.1512678894832629,-0.0007252657024791741,0.22585370370370372,0.2164,0.255,747406086.0,156617436.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.3358461508279054,0.07080003600075395,0.19504664864878193,0.19504664864878193,0.0364859940258261,0.02231070245013099,-0.0001546248530733731,0.24564819277108438,0.2115,0.294,37102703.0,18911193.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,next_month
中证500ETF嘉实,12月,0.40515680333871734,0.23448236058596025,0.45759126050287413,0.45759126050287413,0.03747564349051978,0.010716731352134697,0.0024279384314177077,0.312718431372549,0.2075,0.3342,125639924.0,65174350.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,other_month
中证500ETF嘉实,3月,0.5082730463433852,0.1707514530674727,0.363946736766158,0.363946736766158,0.032367442801836996,0.004079759040719955,-0.00035510678437081293,0.34902500000000003,0.17859999999999998,0.35600000000000004,85461617.0,48083477.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,far_month
中证500ETF嘉实,9月,0.22615195229284768,-0.07337062666561939,0.08657061897455613,0.08657061897455613,0.013317957944532196,0.16492791484708672,-0.0006306497898002644,0.22993389830508476,0.2169,0.26890000000000003,78089299.0,12102839.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,True,False,primary_analysis
创业板ETF易方达,10月,0.15333031809543973,0.04012453243611619,0.11659410398296159,0.11659410398296159,0.03758597039542993,0.019919260639552003,-0.0005083277621292158,0.3097887005649717,0.2938,0.34130000000000005,316140514.0,224942084.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,next_month
创业板ETF易方达,12月,0.21562438369831297,-0.12770768775843253,0.11317657156768748,0.11317657156768748,0.03647945990672263,0.009498287942544342,-0.00540919989281274,0.3788996336996337,0.3107,0.3924,383470946.0,270735949.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,other_month
创业板ETF易方达,3月,0.2959233620026574,0.10189097797287237,0.2088948200774568,0.2088948200774568,0.0337448941157934,0.003810870677585285,-0.002555524411327595,0.3575249999999999,0.303,0.40880000000000005,89793703.0,72317332.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,far_month
创业板ETF易方达,9月,0.1282871357498222,-0.20690218404063862,0.07092609740260142,0.07092609740260142,0.014066953922928737,0.156489330715353,-0.0006558611391578254,0.2814,0.273,0.3091,614155918.0,120353336.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,-2.169420500535752,-0.24983427958594673,-0.06468183762461917,-0.06468183762461917,0.06787980029046689,0.02042919197354928,-0.007372422478695129,0.06130669456066946,0.1331,0.0001,253001643.0,168501427.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,next_month
沪深300ETF华泰柏瑞,12月,0.41077693747076244,-0.07465334663339132,0.27248344319905204,0.27248344319905204,0.047190094580977976,0.009803719451666422,-0.0046781847510639395,0.22007077747989276,0.1434,0.23379999999999998,351603258.0,172245443.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,other_month
沪深300ETF华泰柏瑞,3月,0.4380471607745403,0.1238393312273665,0.40120679948684396,0.40120679948684396,0.05382319230133918,0.004708011482629108,-0.00027007393350481264,0.2545388030888031,0.1368,0.2483,88175855.0,55410655.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,far_month
沪深300ETF华泰柏瑞,9月,0.09186024188903824,-0.33140987005244726,-0.03388158469764486,-0.03388158469764486,0.018789612289595956,0.1658603691024719,-0.0015985121400510882,0.15567126436781611,0.1474,0.1617,284475162.0,38228029.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,True,False,primary_analysis
沪深300ETF嘉实,10月,0.34722059283591417,-0.01861623128032399,0.17329480054343618,0.17329480054343618,0.06353916308793324,0.022531533295604166,-0.0016468757884746169,0.16300876494023905,0.1388,0.1954,23946554.0,13768304.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,next_month
沪深300ETF嘉实,12月,0.39652811587147024,-0.05472611968860681,0.3710126998632933,0.3710126998632933,0.04064557704575844,0.010978086748738885,-0.004652882154713383,0.2365532133676093,0.1407,0.2345,69785133.0,28283708.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,other_month
沪深300ETF嘉实,3月,0.4463585481618659,0.03456956969242744,0.36830624248509886,0.36830624248509886,0.09625240043424055,0.005178628202747345,-0.010975597256091695,0.24554251386321618,0.1414,0.251,16682919.0,18044547.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,False,False,far_month
沪深300ETF嘉实,9月,0.09731882134324416,-0.023279463964511023,0.2452245031088091,0.2452245031088091,0.01781298486178193,0.16002378618369925,-0.00032702550747525273,0.16029787234042553,0.152,0.16760000000000003,56383981.0,7649819.0,2026-09-17,9月,9月,,10月,3月,front_month_default,9月 DTE=6，默认使用前月,medium,6.0,True,False,primary_analysis
