trade_date,market_type,source_file,exchange,commodity,underlying,name,code,expiry,contract_month,strike,option_type,last_price,bid_price,ask_price,bid_volume,ask_volume,last_volume,volume,open_interest,amount,prev_settle,settle_price,prev_close,open_price,high_price,low_price,outer_volume,inner_volume,parse_error
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购120000,lc2609-C-120000,,2609,120000.0,call,,29560.0,52590.0,3.0,1.0,,,14.0,,32770.0,31810.0,32770.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购122000,lc2609-C-122000,,2609,122000.0,call,,20120.0,30910.0,1.0,3.0,,,18.0,,30850.0,29910.0,30850.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购124000,lc2609-C-124000,,2609,124000.0,call,,25900.0,30940.0,9.0,1.0,,,60.0,,28960.0,28040.0,28960.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购126000,lc2609-C-126000,,2609,126000.0,call,,17440.0,46880.0,1.0,1.0,,,4.0,,27100.0,26200.0,27100.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购128000,lc2609-C-128000,,2609,128000.0,call,,10500.0,45060.0,1.0,1.0,,,7.0,,25280.0,24400.0,25280.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购130000,lc2609-C-130000,,2609,130000.0,call,21600.0,19650.0,22210.0,3.0,1.0,,2.0,35.0,41600.0,23500.0,22650.0,24300.0,20000.0,21600.0,20000.0,1.0,1.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购132000,lc2609-C-132000,,2609,132000.0,call,,17740.0,23490.0,3.0,1.0,,,21.0,,21770.0,20950.0,21770.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购134000,lc2609-C-134000,,2609,134000.0,call,19410.0,16130.0,39810.0,1.0,1.0,,4.0,17.0,78180.0,20090.0,19310.0,20090.0,20050.0,20050.0,19410.0,3.0,1.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购136000,lc2609-C-136000,,2609,136000.0,call,16380.0,14920.0,38080.0,2.0,1.0,,188.0,131.0,3505310.0,18470.0,17730.0,19020.0,21170.0,21460.0,15460.0,64.0,124.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购138000,lc2609-C-138000,,2609,138000.0,call,14780.0,13230.0,16570.0,1.0,9.0,,133.0,258.0,2182140.0,16910.0,16210.0,16960.0,19500.0,19500.0,13990.0,61.0,72.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购140000,lc2609-C-140000,,2609,140000.0,call,13530.0,12770.0,13340.0,1.0,1.0,,678.0,735.0,9643650.0,15420.0,14770.0,15730.0,17440.0,18060.0,12280.0,383.0,295.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购142000,lc2609-C-142000,,2609,142000.0,call,12010.0,11150.0,12960.0,1.0,1.0,,299.0,316.0,4171400.0,14010.0,13400.0,13780.0,16060.0,16420.0,11360.0,126.0,173.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购144000,lc2609-C-144000,,2609,144000.0,call,10670.0,9760.0,11650.0,1.0,1.0,,361.0,245.0,4376080.0,12670.0,12110.0,12590.0,12000.0,15000.0,9640.0,163.0,198.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购146000,lc2609-C-146000,,2609,146000.0,call,9270.0,8590.0,10030.0,1.0,1.0,,306.0,261.0,3232680.0,11420.0,10900.0,11250.0,11000.0,13390.0,8520.0,133.0,173.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购148000,lc2609-C-148000,,2609,148000.0,call,7710.0,7650.0,8380.0,12.0,1.0,,359.0,352.0,3159410.0,10240.0,9770.0,10070.0,11940.0,11940.0,7600.0,142.0,217.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购150000,lc2609-C-150000,,2609,150000.0,call,6920.0,6840.0,6910.0,1.0,2.0,,7300.0,3004.0,57383790.0,9150.0,8720.0,9040.0,9400.0,11000.0,6510.0,3521.0,3779.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购152000,lc2609-C-152000,,2609,152000.0,call,6000.0,5600.0,6280.0,2.0,1.0,,2688.0,1077.0,19212870.0,8130.0,7750.0,7900.0,10360.0,10360.0,5680.0,1376.0,1312.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购154000,lc2609-C-154000,,2609,154000.0,call,5100.0,5100.0,5230.0,3.0,2.0,,3453.0,1051.0,22346260.0,7200.0,6860.0,6730.0,6960.0,8430.0,4940.0,1740.0,1713.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购156000,lc2609-C-156000,,2609,156000.0,call,4400.0,4400.0,4500.0,1.0,3.0,,3164.0,1295.0,17032260.0,6350.0,6040.0,6010.0,7310.0,7620.0,4300.0,1533.0,1631.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购158000,lc2609-C-158000,,2609,158000.0,call,3880.0,3590.0,3880.0,2.0,3.0,,2370.0,888.0,11448370.0,5580.0,5310.0,5260.0,5900.0,6450.0,3680.0,1284.0,1086.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购160000,lc2609-C-160000,,2609,160000.0,call,3210.0,3210.0,3230.0,6.0,15.0,,43657.0,12078.0,181629040.0,4880.0,4640.0,4620.0,5030.0,5620.0,3210.0,21307.0,22350.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购162000,lc2609-C-162000,,2609,162000.0,call,2750.0,2620.0,2960.0,1.0,1.0,,1675.0,821.0,6187730.0,4250.0,4040.0,3950.0,5180.0,5240.0,2710.0,806.0,869.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购164000,lc2609-C-164000,,2609,164000.0,call,2330.0,2200.0,2450.0,1.0,1.0,,1227.0,1034.0,3855470.0,3680.0,3500.0,3420.0,4100.0,4190.0,2330.0,566.0,661.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购166000,lc2609-C-166000,,2609,166000.0,call,2050.0,2000.0,2150.0,1.0,2.0,,2112.0,1239.0,5902550.0,3180.0,3030.0,3040.0,3400.0,3650.0,2030.0,984.0,1128.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购168000,lc2609-C-168000,,2609,168000.0,call,1790.0,1630.0,1840.0,1.0,1.0,,1173.0,879.0,2624580.0,2730.0,2600.0,2560.0,3520.0,3520.0,1750.0,562.0,611.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购170000,lc2609-C-170000,,2609,170000.0,call,1470.0,1440.0,1470.0,5.0,28.0,,31134.0,19173.0,63167460.0,2340.0,2230.0,2280.0,2400.0,2800.0,1450.0,14070.0,17064.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购172000,lc2609-C-172000,,2609,172000.0,call,1280.0,1210.0,1380.0,1.0,1.0,,319.0,760.0,534310.0,2000.0,1900.0,1940.0,2300.0,2370.0,1280.0,132.0,187.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购174000,lc2609-C-174000,,2609,174000.0,call,1110.0,1030.0,1250.0,1.0,1.0,,275.0,895.0,343980.0,1700.0,1620.0,1620.0,1940.0,1940.0,1100.0,111.0,164.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购176000,lc2609-C-176000,,2609,176000.0,call,950.0,910.0,1090.0,1.0,1.0,,276.0,724.0,309320.0,1440.0,1370.0,1480.0,1760.0,1760.0,950.0,153.0,123.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购178000,lc2609-C-178000,,2609,178000.0,call,840.0,820.0,940.0,1.0,1.0,,496.0,852.0,495550.0,1210.0,1160.0,1260.0,1520.0,1520.0,840.0,271.0,225.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购180000,lc2609-C-180000,,2609,180000.0,call,750.0,750.0,770.0,72.0,3.0,,21348.0,26390.0,21126620.0,1020.0,970.0,1120.0,1180.0,1380.0,750.0,10137.0,11211.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购182000,lc2609-C-182000,,2609,182000.0,call,660.0,600.0,680.0,1.0,5.0,,439.0,860.0,339030.0,850.0,820.0,910.0,1080.0,1130.0,630.0,250.0,189.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购184000,lc2609-C-184000,,2609,184000.0,call,550.0,500.0,570.0,1.0,2.0,,153.0,540.0,114080.0,710.0,680.0,800.0,940.0,960.0,550.0,62.0,91.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购186000,lc2609-C-186000,,2609,186000.0,call,510.0,430.0,530.0,1.0,1.0,,217.0,597.0,137700.0,590.0,570.0,750.0,780.0,870.0,500.0,123.0,94.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购188000,lc2609-C-188000,,2609,188000.0,call,420.0,410.0,450.0,2.0,3.0,,220.0,722.0,130730.0,490.0,470.0,660.0,720.0,790.0,420.0,125.0,95.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购190000,lc2609-C-190000,,2609,190000.0,call,390.0,380.0,390.0,42.0,8.0,,4983.0,8115.0,2500300.0,400.0,390.0,600.0,600.0,710.0,370.0,2173.0,2810.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购192000,lc2609-C-192000,,2609,192000.0,call,320.0,310.0,350.0,1.0,1.0,,129.0,645.0,58240.0,330.0,320.0,530.0,600.0,600.0,320.0,78.0,51.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购194000,lc2609-C-194000,,2609,194000.0,call,310.0,280.0,330.0,1.0,1.0,,143.0,340.0,56140.0,270.0,260.0,470.0,500.0,540.0,310.0,74.0,69.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购196000,lc2609-C-196000,,2609,196000.0,call,280.0,230.0,19930.0,1.0,1.0,,170.0,449.0,61660.0,220.0,210.0,420.0,480.0,490.0,280.0,88.0,82.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购198000,lc2609-C-198000,,2609,198000.0,call,260.0,250.0,560.0,1.0,1.0,,100.0,1299.0,34670.0,180.0,170.0,380.0,410.0,450.0,260.0,39.0,61.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购200000,lc2609-C-200000,,2609,200000.0,call,230.0,230.0,250.0,8.0,2.0,,6886.0,16716.0,2005780.0,140.0,140.0,350.0,400.0,420.0,220.0,3175.0,3711.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购202000,lc2609-C-202000,,2609,202000.0,call,230.0,200.0,350.0,1.0,1.0,,23.0,409.0,5660.0,120.0,110.0,300.0,350.0,350.0,230.0,1.0,22.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购204000,lc2609-C-204000,,2609,204000.0,call,,40.0,350.0,20.0,1.0,,,214.0,,90.0,90.0,270.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购206000,lc2609-C-206000,,2609,206000.0,call,190.0,30.0,200.0,20.0,1.0,,13.0,258.0,2480.0,70.0,70.0,220.0,230.0,230.0,180.0,9.0,4.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购208000,lc2609-C-208000,,2609,208000.0,call,160.0,130.0,180.0,1.0,2.0,,15.0,327.0,2520.0,60.0,60.0,180.0,190.0,190.0,160.0,0.0,15.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购210000,lc2609-C-210000,,2609,210000.0,call,130.0,120.0,140.0,8.0,2.0,,531.0,2471.0,81090.0,50.0,50.0,190.0,260.0,260.0,120.0,224.0,307.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购212000,lc2609-C-212000,,2609,212000.0,call,130.0,120.0,180.0,3.0,1.0,,5.0,297.0,740.0,40.0,40.0,40.0,180.0,180.0,120.0,2.0,3.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购214000,lc2609-C-214000,,2609,214000.0,call,110.0,110.0,120.0,2.0,47.0,,1029.0,7316.0,134010.0,30.0,30.0,170.0,210.0,220.0,100.0,405.0,624.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购216000,lc2609-C-216000,,2609,216000.0,call,110.0,100.0,130.0,4.0,2.0,,3.0,243.0,350.0,20.0,20.0,150.0,120.0,120.0,110.0,0.0,3.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购218000,lc2609-C-218000,,2609,218000.0,call,,80.0,180.0,5.0,1.0,,,300.0,,20.0,20.0,140.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购220000,lc2609-C-220000,,2609,220000.0,call,90.0,80.0,100.0,10.0,1.0,,22.0,444.0,2130.0,10.0,10.0,90.0,100.0,110.0,90.0,3.0,19.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购222000,lc2609-C-222000,,2609,222000.0,call,90.0,90.0,200.0,3.0,3.0,,20.0,81.0,1350.0,10.0,10.0,120.0,100.0,100.0,90.0,5.0,15.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购224000,lc2609-C-224000,,2609,224000.0,call,80.0,60.0,180.0,5.0,1.0,,12.0,86.0,610.0,10.0,10.0,10.0,80.0,80.0,80.0,0.0,12.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购226000,lc2609-C-226000,,2609,226000.0,call,,60.0,160.0,1.0,42.0,,,525.0,,10.0,10.0,110.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购228000,lc2609-C-228000,,2609,228000.0,call,70.0,60.0,100.0,2.0,6.0,,20.0,120.0,1120.0,10.0,10.0,90.0,80.0,80.0,60.0,8.0,12.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购230000,lc2609-C-230000,,2609,230000.0,call,90.0,70.0,90.0,3.0,3.0,,78.0,179.0,5850.0,10.0,10.0,70.0,80.0,100.0,60.0,39.0,39.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购232000,lc2609-C-232000,,2609,232000.0,call,60.0,50.0,19720.0,3.0,1.0,,23.0,125.0,1250.0,10.0,10.0,10.0,60.0,80.0,60.0,7.0,16.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购234000,lc2609-C-234000,,2609,234000.0,call,60.0,50.0,90.0,4.0,2.0,,42.0,185.0,2610.0,10.0,10.0,90.0,70.0,70.0,50.0,29.0,13.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购236000,lc2609-C-236000,,2609,236000.0,call,90.0,80.0,100.0,3.0,43.0,,570.0,1309.0,51600.0,10.0,10.0,70.0,120.0,120.0,50.0,422.0,148.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购238000,lc2609-C-238000,,2609,238000.0,call,60.0,40.0,170.0,3.0,1.0,,2.0,227.0,120.0,10.0,10.0,10.0,60.0,60.0,60.0,0.0,2.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购240000,lc2609-C-240000,,2609,240000.0,call,40.0,40.0,70.0,5.0,3.0,,8.0,211.0,430.0,10.0,10.0,80.0,70.0,70.0,40.0,0.0,8.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购242000,lc2609-C-242000,,2609,242000.0,call,50.0,30.0,120.0,30.0,8.0,,1.0,568.0,50.0,10.0,10.0,80.0,50.0,50.0,50.0,0.0,1.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购244000,lc2609-C-244000,,2609,244000.0,call,,40.0,100.0,1.0,10.0,,,433.0,,10.0,10.0,90.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购246000,lc2609-C-246000,,2609,246000.0,call,60.0,60.0,70.0,308.0,41.0,,2337.0,12154.0,171540.0,10.0,10.0,80.0,90.0,90.0,60.0,1297.0,1040.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购62000,lc2609-C-62000,,2609,62000.0,call,,85670.0,,1.0,,,,11.0,,90580.0,89560.0,90580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购63000,lc2609-C-63000,,2609,63000.0,call,,,,,,,,4.0,,89580.0,88560.0,89580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购64000,lc2609-C-64000,,2609,64000.0,call,,,,,,,,,,88580.0,87560.0,88580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购65000,lc2609-C-65000,,2609,65000.0,call,,,,,,,,,,87580.0,86560.0,87580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购66000,lc2609-C-66000,,2609,66000.0,call,,66800.0,,1.0,,,,,,86580.0,85560.0,86580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购67000,lc2609-C-67000,,2609,67000.0,call,,65840.0,,1.0,,,,,,85580.0,84560.0,85580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购68000,lc2609-C-68000,,2609,68000.0,call,,64900.0,,1.0,,,,,,84580.0,83560.0,84580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购69000,lc2609-C-69000,,2609,69000.0,call,,63840.0,,1.0,,,,,,83580.0,82560.0,83580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购70000,lc2609-C-70000,,2609,70000.0,call,,62840.0,,1.0,,,,,,82580.0,81560.0,82580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购71000,lc2609-C-71000,,2609,71000.0,call,,61840.0,,1.0,,,,2.0,,81580.0,80560.0,81580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购72000,lc2609-C-72000,,2609,72000.0,call,,60800.0,,1.0,,,,2.0,,80580.0,79560.0,80580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购73000,lc2609-C-73000,,2609,73000.0,call,,59800.0,,1.0,,,,4.0,,79580.0,78560.0,79580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购74000,lc2609-C-74000,,2609,74000.0,call,,58800.0,,1.0,,,,2.0,,78580.0,77560.0,78580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购75000,lc2609-C-75000,,2609,75000.0,call,,57800.0,,1.0,,,,1.0,,77580.0,76560.0,77580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购76000,lc2609-C-76000,,2609,76000.0,call,,56800.0,,1.0,,,,1.0,,76580.0,75560.0,76580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购77000,lc2609-C-77000,,2609,77000.0,call,,55800.0,,1.0,,,,2.0,,75580.0,74560.0,75580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购78000,lc2609-C-78000,,2609,78000.0,call,,54840.0,,1.0,,,,2.0,,74580.0,73560.0,74580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购79000,lc2609-C-79000,,2609,79000.0,call,,53800.0,,1.0,,,,2.0,,73580.0,72560.0,73580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购80000,lc2609-C-80000,,2609,80000.0,call,,52860.0,,1.0,,,,2.0,,72580.0,71560.0,72580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购81000,lc2609-C-81000,,2609,81000.0,call,,51800.0,,1.0,,,,1.0,,71580.0,70560.0,71580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购82000,lc2609-C-82000,,2609,82000.0,call,,50800.0,,1.0,,,,2.0,,70580.0,69560.0,70580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购83000,lc2609-C-83000,,2609,83000.0,call,,49840.0,,1.0,,,,,,69580.0,68560.0,69580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购84000,lc2609-C-84000,,2609,84000.0,call,,48820.0,,1.0,,,,,,68580.0,67560.0,68580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购85000,lc2609-C-85000,,2609,85000.0,call,65050.0,62710.0,,1.0,,,4.0,69.0,265800.0,67580.0,66560.0,66630.0,67850.0,67850.0,65050.0,0.0,4.0,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购86000,lc2609-C-86000,,2609,86000.0,call,,46800.0,,1.0,,,,,,66580.0,65560.0,66580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购87000,lc2609-C-87000,,2609,87000.0,call,,45800.0,,1.0,,,,1.0,,65580.0,64560.0,65580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购88000,lc2609-C-88000,,2609,88000.0,call,,44840.0,,1.0,,,,2.0,,64580.0,63560.0,64580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购89000,lc2609-C-89000,,2609,89000.0,call,,43760.0,,1.0,,,,5.0,,63580.0,62560.0,63580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购90000,lc2609-C-90000,,2609,90000.0,call,,42760.0,,1.0,,,,4.0,,62580.0,61560.0,62580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购91000,lc2609-C-91000,,2609,91000.0,call,,41800.0,,1.0,,,,4.0,,61580.0,60560.0,61580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购92000,lc2609-C-92000,,2609,92000.0,call,,40760.0,,1.0,,,,5.0,,60580.0,59560.0,60580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购93000,lc2609-C-93000,,2609,93000.0,call,,39820.0,,1.0,,,,5.0,,59580.0,58560.0,59580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购94000,lc2609-C-94000,,2609,94000.0,call,,38840.0,,1.0,,,,3.0,,58580.0,57560.0,58580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购95000,lc2609-C-95000,,2609,95000.0,call,,37840.0,,1.0,,,,1.0,,57580.0,56560.0,57580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购96000,lc2609-C-96000,,2609,96000.0,call,,,,,,,,5.0,,56580.0,55560.0,56580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购97000,lc2609-C-97000,,2609,97000.0,call,,35800.0,,1.0,,,,1.0,,55580.0,54560.0,55580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购98000,lc2609-C-98000,,2609,98000.0,call,,34800.0,,1.0,,,,1.0,,54580.0,53560.0,54580.0,,,,,,
2026-07-15,COMMODITY,广商期权.xls,GFEX,lc,lc,碳酸锂2609购99000,lc2609-C-99000,,2609,99000.0,call,,33800.0,,1.0,,,,,,53580.0,52560.0,53580.0,,,,,,
