trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,adjusted_call_wall_distance,adjusted_put_wall_distance,adjusted_price_wall_distance,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,expiry_pressure,expiry_structure_state,days_to_near_expiry,roll_progress,roll_shift_score,roll_state,expiry_date_quality,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,prev_close,open_price,high_price,low_price,pct_change,amount,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,risk_reversal_25d,put_skew,call_skew,smile_curvature,iv_min,iv_max,iv_std,near_atm_iv,next_atm_iv,iv_term_slope,iv_surface_state,wall_type,strike,distance_to_spot,metric_value,metric_concentration,oi_rank,volume_rank,proximity_score,confidence_score,confidence_label
2026-08-21,ETF,,,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,2.993,3.0,2.7,3.5,2.7,3.0,3.0,3.0,50555201.82339401,155182605.20120323,165310.0,41624.0,,102868903.51229861,52313701.68890461,1.9663854820297761,0.6628893965204613,0.33711060347953864,0.002338790511192901,-0.09789508853992646,0.002338790511192901,Positive Gamma,3.0,3.0,3.0,3.0,23614660.555270247,58892381.05095843,0.3955995683375864,0.39962353242265136,0.0,0.2999999999999998,0.0,True,0.002338790511192901,0.002338790511192901,0.002338790511192901,deferred,0.05304638578694091,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,0.026523192893470455,low_expiry_influence,5.0,0.43789563149868926,-0.11690480510275525,expiry_week_concentrated,rule_estimate,2.865134881926769,available,medium,,24.0,19.0,0.7916666666666666,2.8648125,2.8760100000000004,1.448866769772552e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,2.988,2.982,3.003,2.979,1.7e-05,1267138642.0,0.34352549682261596,0.14076585173817135,0.3257787930409227,0.3257787930409227,0.06012502139938255,0.007895502619188942,0.0020386759093859604,0.21046472727272728,0.1298,0.2021,142229571.0,77815692.0,155182605.20120323,50555201.823394,165310.0,41624.0,3.0,4.0,-0.0723,0.1044,0.032100000000000004,0.06824999999999999,0.0001,0.3529,0.10733131017987034,0.12,0.0839,-0.03609999999999999,front_iv_inversion,call_wall,3.0,0.002338790511192901,29330562.81952974,0.28512564845238275,0.9166666666666666,0.8333333333333334,0.976612094888071,0.6289650227034496,medium
2026-08-21,ETF,,,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,2.993,3.1,2.8,3.1,2.8,3.1,3.1,3.1,4645405.9272966,16842490.697711337,19812.0,2350.0,,10743948.31250397,6098542.385207369,1.7617239717091255,0.6379073324329592,0.36209266756704084,0.03575008352823272,-0.06448379552288674,0.03575008352823272,Positive Gamma,3.1,2.8,3.1,3.0,1197185.8694957441,5081559.6609614445,0.3006520143540995,0.3568251399776945,0.0,0.0,0.0,True,0.03575008352823272,-0.06448379552288674,0.03575008352823272,far,0.005757302875572757,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,0.0028786514377863786,low_expiry_influence,5.0,0.43789563149868926,-0.11690480510275525,expiry_week_concentrated,rule_estimate,2.8433185781990744,available,medium,,20.0,17.0,0.85,2.8330966666666666,2.8438775,3.7217735730142104e-17,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,2.988,2.982,3.003,2.979,1.7e-05,1267138642.0,0.37464533330726546,0.1330648429365415,0.2758146648659184,0.2758146648659184,0.07370990685240929,0.00389735941056973,0.0020247097425700146,0.22421205479452055,0.12789999999999999,0.2119,20836073.0,16954813.0,16842490.697711337,4645405.9272966,19812.0,2350.0,4.0,4.0,-0.08400000000000002,0.128,0.043999999999999984,0.086,0.0001,0.3347,0.10388514153419125,0.12,,,put_skew_elevated,call_wall,3.1,0.03575008352823272,3105613.8719648193,0.28905703765816326,0.8,0.8,0.6424991647176728,0.5464505416538245,medium
2026-08-21,ETF,,,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,2.993,3.0,3.0,3.1,3.0,3.0,3.0,3.0,257811401.378389,1547691566.3490994,660736.0,343584.0,,902751483.8637441,644940082.4853551,1.3997447334718,0.5832890115136276,0.41671098848637234,0.002338790511192901,0.002338790511192901,0.002338790511192901,Positive Gamma,3.0,3.0,3.0,3.0,131830367.58550337,1103593717.7173786,0.4383076604926602,0.726093031866233,0.0,0.0,0.0,True,0.002338790511192901,0.002338790511192901,0.002338790511192901,near,0.5290505582201208,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,0.5290505582201208,near_month_pressure,5.0,0.43789563149868926,-0.11690480510275525,expiry_week_concentrated,rule_estimate,2.9609786829855027,available,medium,,22.0,19.0,0.8636363636363636,2.9526225000000004,2.963611666666667,1.0608592496744156e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,2.988,2.982,3.003,2.979,1.7e-05,1267138642.0,-0.0794805194805196,-0.007214836157730031,0.1665780230272552,0.1665780230272552,0.02894846489094191,0.1579864177021889,-0.0007013463091886231,0.12833333333333333,0.1512,0.141,119829532.0,26552061.0,1547691566.3490994,257811401.37838897,660736.0,343584.0,1.0,4.0,0.010200000000000015,0.02099999999999999,0.031200000000000006,0.026100000000000012,0.0001,0.4571,0.13301725183491908,0.12,0.10949999999999999,-0.01050000000000001,normal_iv_surface,call_wall,3.0,0.002338790511192901,585112009.00252,0.6481429490409271,0.9090909090909091,1.0,0.976612094888071,0.8154288685743551,high
2026-08-21,ETF,,,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,2.993,3.0,2.9,3.6,2.9,3.0,3.1,3.0,106077735.24973898,1205696688.7103179,815240.0,164926.0,,655887211.9800284,549809476.7302893,1.1929354435296062,0.5439902241762005,0.4560097758237994,0.002338790511192901,-0.031072502505846922,0.002338790511192901,Positive Gamma,3.0,2.9,3.0,3.0,68080842.23029159,600831799.6573385,0.3864401853509923,0.3392165343913573,0.0,0.0,0.0,True,0.002338790511192901,-0.031072502505846922,0.002338790511192901,next,0.41214575311736557,0.5290505582201208,0.41214575311736557,0.5290505582201208,0.41214575311736557,0.20607287655868278,normal_expiry_structure,5.0,0.43789563149868926,-0.11690480510275525,expiry_week_concentrated,rule_estimate,2.980269595885468,available,medium,,28.0,22.0,0.7857142857142857,2.9798075,2.9912133333333335,4.699150299322095e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,2.988,2.982,3.003,2.979,1.7e-05,1267138642.0,0.2538522314663305,-0.030223593814969734,0.08798044835240097,0.08798044835240097,0.05371156470218105,0.029349213240556164,-0.0019173454003981365,0.16663237410071943,0.1277,0.17,327611290.0,146097579.0,1205696688.7103176,106077735.24973898,815240.0,164926.0,2.0,4.0,-0.042300000000000004,0.060500000000000026,0.01820000000000002,0.039350000000000024,0.0001,0.49310000000000004,0.13449388904510193,0.12,0.0977,-0.0223,front_iv_inversion,call_wall,3.0,0.002338790511192901,240447195.60894683,0.3665983895052194,1.0,1.0,0.976612094888071,0.7114610895105594,high
2026-08-21,ETF,,,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,7.866,8.0,7.25,9.823,6.25,8.0,8.25,8.0,78176103.74616598,277523649.60263926,181021.0,116094.0,,177849876.67440262,99673772.92823663,1.7843197006543678,0.6408458411708321,0.3591541588291679,0.017035341978133722,-0.07831172133231623,0.017035341978133722,Positive Gamma,8.0,7.0,8.0,8.0,28130491.774327945,99684731.57460251,0.373128361769204,0.36069438937308385,0.0,-0.25,0.0,True,0.017035341978133722,-0.11009407576913299,0.017035341978133722,deferred,0.05867228716579684,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,0.02933614358289842,low_expiry_influence,5.0,0.33684534831523477,-0.30241837141133326,expiry_week_concentrated,rule_estimate,7.188967557855169,available,medium,,54.0,43.0,0.7962962962962963,7.15977,7.1901150000000005,2.299511304157251e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.863,7.838,7.898,7.768,4e-06,2249439867.0,0.466107734776489,0.0451194677740368,0.28169168234166425,0.28169168234166425,0.0328044669002959,0.007554793308065336,-0.0026431758630379265,0.31258867667121426,0.18420000000000003,0.3299,726021309.0,337697260.0,277523649.60263926,78176103.74616598,181021.0,116094.0,3.0,4.0,-0.1457,0.18060000000000004,0.03490000000000004,0.10775000000000001,0.0001,0.6042000000000001,0.16266013821014566,0.1924,0.1063,-0.08609999999999998,front_iv_inversion,call_wall,8.0,0.017035341978133722,17755815.705909118,0.09983597423806737,0.7037037037037037,0.8888888888888888,0.8296465802186628,0.47863243469918904,medium
2026-08-21,ETF,,,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,7.866,8.0,8.5,6.75,6.25,8.0,6.75,8.0,26083794.025331277,68790802.2294708,50781.0,4681.0,,47437298.12740104,21353504.10206976,2.221522889201263,0.6895878022931143,0.31041219770688566,0.017035341978133722,0.08060005085176725,0.017035341978133722,Positive Gamma,8.0,6.25,8.0,8.0,4484739.341756294,18789588.04663599,0.30739798090149556,0.2978254551643276,0.0,-2.25,0.0,True,0.017035341978133722,-0.20544113907958295,0.017035341978133722,far,0.014543314447442552,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,0.007271657223721276,low_expiry_influence,5.0,0.33684534831523477,-0.30241837141133326,expiry_week_concentrated,rule_estimate,7.2166704805252095,available,medium,,26.0,20.0,0.7692307692307693,7.19302,7.22361,2.7142957506429984e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.863,7.838,7.898,7.768,4e-06,2249439867.0,0.5093270536991058,0.3004177615948006,0.3791756045862287,0.3791756045862287,0.030458512533374022,0.0037417827759491104,0.002444358362859153,0.3459466735966736,0.17190000000000003,0.3481,334083583.0,144859291.0,68790802.22947079,26083794.025331277,50781.0,4681.0,4.0,4.0,-0.1762,0.24180000000000001,0.06560000000000002,0.1537,0.0001,0.4707,0.1673911826094332,0.1924,,,put_skew_elevated,call_wall,8.0,0.017035341978133722,8883431.95974624,0.18726681978995205,0.6153846153846154,0.6153846153846154,0.8296465802186628,0.454870902092124,medium
2026-08-21,ETF,,,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,5.0,3.0,7.866,8.0,7.75,8.0,7.75,8.0,8.0,8.0,255913478.10007173,2907103636.611801,653187.0,1267248.0,,1581508557.3559365,1325595079.2558649,1.1930555432083612,0.5440151969260952,0.4559848030739049,0.017035341978133722,-0.014747012458682929,0.017035341978133722,Positive Gamma,8.0,7.75,8.0,8.0,231514254.5364992,2300327741.672974,0.4896083423104693,0.5013883054180628,0.0,0.0,0.0,True,0.017035341978133722,-0.014747012458682929,0.017035341978133722,near,0.6146013848990469,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,0.6146013848990469,near_month_pressure,5.0,0.33684534831523477,-0.30241837141133326,expiry_week_concentrated,rule_estimate,7.831207143597255,available,medium,,52.0,42.0,0.8076923076923077,7.804819999999999,7.8354099999999995,4.738218058530007e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.863,7.838,7.898,7.768,4e-06,2249439867.0,0.1829864707732346,-0.0041622617347906714,0.08803039385219029,0.08803039385219029,0.015993373403637004,0.19478851986372217,-0.0001847956305855715,0.22952516556291394,0.20370000000000002,0.2457,713804756.0,121508244.0,2907103636.6118016,255913478.1000717,653187.0,1267248.0,1.0,4.0,-0.04199999999999998,0.053300000000000014,0.011300000000000032,0.03230000000000002,0.0001,1.2609000000000001,0.2584525126174643,0.1924,0.2006,0.008200000000000013,put_skew_elevated,call_wall,8.0,0.017035341978133722,658697512.0514969,0.4164994928340748,1.0,0.9615384615384616,0.8296465802186628,0.7061025280389023,high
2026-08-21,ETF,,,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,33.0,23.0,7.866,8.0,8.0,8.0,6.631,8.0,8.35,8.0,176889164.0907675,1476645507.311435,704603.0,311753.0,,826767335.7011012,649878171.6103337,1.2721881912919981,0.559895609073038,0.44010439092696185,0.017035341978133722,0.017035341978133722,0.017035341978133722,Positive Gamma,8.0,7.75,8.0,8.0,141444806.26068926,881992489.561242,0.4784605717455589,0.32256217097988055,0.0,-0.25,0.0,True,0.017035341978133722,-0.014747012458682929,0.017035341978133722,next,0.31218301348771366,0.6146013848990469,0.31218301348771366,0.6146013848990469,0.31218301348771366,0.15609150674385683,normal_expiry_structure,5.0,0.33684534831523477,-0.30241837141133326,expiry_week_concentrated,rule_estimate,7.699871327225488,available,medium,,58.0,46.0,0.7931034482758621,7.68246,7.713049999999999,1.3742615404872085e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.863,7.838,7.898,7.768,4e-06,2249439867.0,0.4093682711833071,-0.07776256540855074,0.11979121814607617,0.11979121814607617,0.03563824912968329,0.029256536574097956,-0.0018681968496677488,0.26259973614775733,0.2134,0.3209,1043386836.0,530966711.0,1476645507.3114347,176889164.09076753,704603.0,311753.0,2.0,4.0,-0.10750000000000001,0.12030000000000002,0.012800000000000006,0.06655,0.0001,0.7876000000000001,0.17733371861724628,0.1924,0.1493,-0.0431,front_iv_inversion,call_wall,8.0,0.017035341978133722,202652570.4407539,0.2451143891272675,1.0,0.9655172413793104,0.8296465802186628,0.6295760483469665,medium
2026-08-21,ETF,,,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,124.0,88.0,3.194,3.1,3.0,4.1,2.85,3.1,3.1,3.1,13697402.859670078,43170481.98830855,73020.0,32594.0,,28433942.42398932,14736539.564319238,1.9294857045567766,0.6586431541739518,0.34135684582604836,-0.029430181590482163,-0.06073888541014405,-0.029430181590482163,Positive Gamma,4.1,2.85,3.1,3.1,4490560.057567766,13375809.780200597,0.33916453501162214,0.38203585258395134,0.9999999999999996,-0.1499999999999999,0.0,True,0.2836568566061364,-0.10770194113963683,-0.029430181590482163,deferred,0.10264262178790329,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,0.051321310893951644,normal_expiry_structure,5.0,0.3524644137847711,-0.25548805002803904,expiry_week_concentrated,rule_estimate,3.0164185690250465,available,medium,,34.0,28.0,0.8235294117647058,3.0076833333333335,3.0201044444444447,4.252058175146998e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.19,3.174,3.205,3.153,1.3e-05,348578378.831,0.46144826914201814,0.2103933888358163,0.31728630834790345,0.31728630834790345,0.036020505361717525,0.008803704746494036,0.0011853094773389185,0.31444478114478114,0.1839,0.32899999999999996,109093028.0,51198105.0,43170481.98830856,13697402.859670078,73020.0,32594.0,3.0,4.0,-0.14509999999999995,0.18289999999999995,0.0378,0.11034999999999995,0.0001,0.5629,0.16632590905024502,0.1883,0.1105,-0.0778,front_iv_inversion,call_wall,3.1,-0.029430181590482163,4237401.9250418395,0.1490261836313913,0.6470588235294118,0.3125,0.7056981840951784,0.38155621613075574,low
2026-08-21,ETF,,,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,215.0,153.0,3.194,3.1,2.85,3.1,2.85,3.1,3.1,3.1,4433870.744045999,13250732.18468616,21374.0,2373.0,,8842301.464366078,4408430.7203200795,2.0057707663656044,0.6673066318995644,0.3326933681004354,-0.029430181590482163,-0.10770194113963683,-0.029430181590482163,Positive Gamma,3.1,2.75,3.1,3.1,962526.0892910194,3620172.1103057265,0.323562931176714,0.5091668991711706,0.0,-0.10000000000000009,0.0,True,-0.029430181590482163,-0.1390106449592987,-0.029430181590482163,far,0.031505089343544485,0.5606701694482956,0.3051821194202566,0.5606701694482956,0.3051821194202566,0.015752544671772242,low_expiry_influence,5.0,0.3524644137847711,-0.25548805002803904,expiry_week_concentrated,rule_estimate,2.890894363928694,available,medium,,26.0,20.0,0.7692307692307693,2.883472222222222,2.8958933333333334,3.0086106960483718e-15,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.19,3.174,3.205,3.153,1.3e-05,348578378.831,0.5136462589332356,0.23605291856543908,0.3346132637991291,0.3346132637991291,0.046928892697725905,0.0035893431036894156,0.0025067554339207243,0.3480994884910486,0.1664,0.3452,38716980.0,30694753.0,13250732.18468616,4433870.744045999,21374.0,2373.0,4.0,4.0,-0.17880000000000001,0.23470000000000002,0.05589999999999999,0.14530000000000004,0.0001,0.4567,0.16728312053337782,0.1883,,,put_skew_elevated,call_wall,3.1,-0.029430181590482163,2145835.9880682398,0.24267844708934935,1.0,0.3333333333333333,0.7056981840951784,0.515060028804484,medium
