underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,12月,2.7,3.064,302835.94343424006,-2385159.9480473604,-2082324.0046131203,2687995.8914816007,648.0,5144.0,5792.0,107.0,495.0,602.0,0.0012280000000000001,0.35385,0.49585,97876.44756569994,-282332.5525673917,-184456.1050016918,380209.00013309164,-179515.32259264003,-1902808.6820204803,70.80447281452359,0.5956268362790341,0.36001510423346,0.1306760363266325,-0.048893552327243434,0.3822456460845207,False
上证50ETF华夏,12月,2.75,3.064,255561.05945472006,-1863557.2404064003,-1607996.1809516803,2119118.2998611205,474.0,3619.0,4093.0,0.0,765.0,765.0,0.0012230000000000001,0.32455,0.5614,42270.94305871274,-299267.7765591447,-256996.83350043197,341538.7196178575,-393926.8551840001,-1214069.3257676803,136.62282950714595,0.5329786084583894,0.30613007545813853,0.10569218016026527,-0.013182674199623353,0.3374165753257825,False
上证50ETF华夏,12月,2.8,3.064,862063.4172953601,-4798351.5302982405,-3936288.1130028805,5660414.9475936005,1414.0,8537.0,9951.0,69.0,343.0,412.0,0.0012280000000000001,0.2914,0.62405,191445.8434371972,-834525.150466802,-643079.3070296047,1025970.9939039992,-150721.65663680003,-3785566.456366081,119.07291125694462,0.5225368280767115,0.3777837563148297,0.044487892705668095,-0.006336434175481231,0.4847404701010839,False
上证50ETF华夏,12月,2.85,3.064,627121.24532352,-2842527.331356161,-2215406.0860326407,3469648.576679681,927.0,4748.0,5675.0,88.0,769.0,857.0,0.001251,0.25455000000000005,0.67915,84050.5927258055,-585732.6263140403,-501682.0335882348,669783.2190398457,-400851.51479360013,-1814554.5712390407,190.08702232311828,0.46597561142785,0.36670360654438994,0.12844640654919484,0.062159602178546054,0.4107360857386433,False
上证50ETF华夏,12月,2.9,3.064,813801.3750214401,-1532071.8321708802,-718270.4571494401,2345873.2071923204,1741.0,2431.0,4172.0,434.0,579.0,1013.0,0.0015565,0.33815,0.5846,161084.20858060074,-367154.36769929813,-206070.1591186974,528238.5762798989,-162032.99798336,-556237.4591660802,85.08333641057416,0.5960911201264681,0.3663383387587944,0.243727806470652,0.0758235050307429,0.36568511752527094,False
上证50ETF华夏,12月,2.95,3.064,1277558.3903488002,-1006077.56098304,271480.8293657602,2283635.9513318404,1048.0,1534.0,2582.0,38.0,101.0,139.0,0.0017815,0.23975,0.99855,192025.65433490317,-238097.64065841003,-46071.98632350686,430123.2949933132,-19917.408949759993,291398.2383155202,98.17237811017003,0.5418821936532695,0.3556685832227628,0.05105024035351374,-0.0013212448731977104,0.2821740348313238,True
上证50ETF华夏,12月,3.0,3.064,9788900.480432643,-1664626.9597619204,8124273.520670722,11453527.440194562,7434.0,2503.0,9937.0,1713.0,416.0,2129.0,0.0019065000000000002,0.16874999999999998,1.0555,1307299.446624612,-437224.9747956328,870074.4718289792,1744524.4214202447,1978972.5211302405,6145300.999540482,92.59686015106823,0.5719148432767871,0.3418043344476642,0.1983141618274374,0.09712458051850777,0.6121782974059189,True
上证50ETF华夏,12月,3.1,3.064,6697213.456760321,-1176969.8235187202,5520243.6332416,7874183.280279041,5044.0,1792.0,6836.0,413.0,120.0,533.0,0.0020685,0.054400000000000004,1.05695,371094.78537360206,-296750.22972338164,74344.55565022043,667845.0150969836,469549.2827974401,5050694.35044416,101.23556509947196,0.5487802972123677,0.2806413070660479,0.07442187322986292,0.023855301755408072,0.495751552795031,True
上证50ETF华夏,12月,3.2,3.064,7345598.364000001,-1708412.851744,5637185.512256001,9054011.215744002,6250.0,2710.0,8960.0,251.0,13.0,264.0,0.0022235,-0.040100000000000025,0.9617,379462.06255497196,-274599.3924006967,104862.67015427526,654061.4549556687,286803.89189504005,5350381.620360961,229.3804168484134,0.4254870761153652,0.29965409259526915,0.022478523985239852,0.001789706388608923,0.5122819388625015,True
上证50ETF华夏,12月,3.3,3.064,4873961.471744,-1219664.6309836803,3654296.8407603195,6093626.1027276805,4852.0,2086.0,6938.0,927.0,17.0,944.0,0.00238,-0.1157,0.8464,290816.36278024624,-340102.1557222618,-49285.79294201557,630918.518502508,921256.11362304,2733040.727137279,86.76167155886087,0.4784316234542936,0.3357761864303921,0.0996024017534555,0.02875655820479585,0.4906989404457435,False
