underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,26.0,18.0,1439349380.262493,474116984.3743339,834453.0,483331.0,1,4,near,0.7093827050961152,0.7093827050961152,0.23973028109230277,0.7093827050961152,0.23973028109230277,26.0,0.25258350120679046,-0.46965242400381246,0.7093827050961152,3.033,3.1,3.0,3.1,Positive Gamma,0.02209033959775808,front_month_concentrated,front_month_dominant,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,54.0,38.0,486416752.2573124,114121098.20728104,517880.0,86525.0,2,4,next,0.23973028109230277,0.7093827050961152,0.23973028109230277,0.7093827050961152,0.23973028109230277,26.0,0.25258350120679046,-0.46965242400381246,0.11986514054615138,3.033,3.1,3.0,3.0,Positive Gamma,-0.010880316518298683,normal_expiry_structure,front_month_dominant,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,145.0,103.0,95682127.85901035,26449824.521001954,113386.0,35731.0,3,4,deferred,0.04715689437237176,0.7093827050961152,0.23973028109230277,0.7093827050961152,0.23973028109230277,26.0,0.25258350120679046,-0.46965242400381246,0.02357844718618588,3.033,3.0,2.7,3.0,Positive Gamma,-0.010880316518298683,low_expiry_influence,front_month_dominant,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,236.0,168.0,7568474.766247529,1695665.2236524096,10037.0,2460.0,4,4,far,0.0037301194392102563,0.7093827050961152,0.23973028109230277,0.7093827050961152,0.23973028109230277,26.0,0.25258350120679046,-0.46965242400381246,0.0018650597196051282,3.033,3.1,2.85,3.1,Positive Gamma,0.02209033959775808,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,26.0,18.0,2027319051.9375,237644710.31250003,956034.0,1540976.0,1,4,near,0.681914356332075,0.681914356332075,0.250714745170464,0.681914356332075,0.250714745170464,26.0,0.26882577947282876,-0.431199611161611,0.681914356332075,7.5,7.75,7.5,7.5,Positive Gamma,0.0,front_month_concentrated,front_month_dominant,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,54.0,38.0,745370404.3125,-119064701.81250001,521432.0,152858.0,2,4,next,0.250714745170464,0.681914356332075,0.250714745170464,0.681914356332075,0.250714745170464,26.0,0.26882577947282876,-0.431199611161611,0.125357372585232,7.5,7.5,6.631,7.5,Negative Gamma,0.0,normal_expiry_structure,front_month_dominant,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,145.0,103.0,173527107.1875,43229539.6875,136162.0,89976.0,3,4,deferred,0.058368033137577914,0.681914356332075,0.250714745170464,0.681914356332075,0.250714745170464,26.0,0.26882577947282876,-0.431199611161611,0.029184016568788957,7.5,7.613,7.122,7.613,Positive Gamma,0.015066666666666784,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,236.0,168.0,26765355.9375,10294354.6875,22201.0,5805.0,4,4,far,0.009002865359883113,0.681914356332075,0.250714745170464,0.681914356332075,0.250714745170464,26.0,0.26882577947282876,-0.431199611161611,0.004501432679941557,7.5,8.75,6.5,7.75,Positive Gamma,0.03333333333333344,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,26.0,18.0,149363381.77826518,54149080.56572828,177051.0,207253.0,1,4,near,0.5341705999795867,0.5341705999795867,0.29608781041969906,0.5341705999795867,0.29608781041969906,26.0,0.3566212720173533,-0.23808278955988765,0.5341705999795867,3.047,3.3,3.0,3.1,Positive Gamma,0.01739415818838208,near_month_pressure,distributed_expiry,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,54.0,38.0,82791296.76792051,15765328.783141188,143601.0,53239.0,2,4,next,0.29608781041969906,0.5341705999795867,0.29608781041969906,0.5341705999795867,0.29608781041969906,26.0,0.3566212720173533,-0.23808278955988765,0.14804390520984953,3.047,3.3,2.8,3.1,Positive Gamma,0.01739415818838208,normal_expiry_structure,distributed_expiry,rule_estimate
