trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-09-23,上证50ETF华夏,10月,3.0,2.85,-0.04999999999999993,below_spot,,10234224.0,-42740351.63999999,-32506127.639999993,52974575.63999999,0.049926374140302106,8800.0,34934.0,43734.0,0.08390521668895365,2106.0,12165.0,14271.0,0.051362245816087816,0.07454999999999999,0.39765,1.3258
2026-09-23,上证50ETF华夏,10月,3.0,2.9,-0.033333333333333326,below_spot,,18809058.06,-60519487.77,-41710429.71000001,79328545.83,0.07476391478866565,13498.0,33453.0,46951.0,0.090077144298785,6630.0,16777.0,23407.0,0.08424329674284686,0.1111,0.37529999999999997,1.7792
2026-09-23,上证50ETF华夏,10月,3.0,2.95,-0.016666666666666607,below_spot,,75632758.02,-95345345.7,-19712587.680000007,170978103.72,0.16113988027265114,25962.0,40458.0,66420.0,0.12742910532949883,14898.0,15586.0,30484.0,0.10971387439265791,0.12415000000000001,0.21745,2.9276999999999997
2026-09-23,上证50ETF华夏,10月,3.0,3.0,0.0,near_spot,"call_wall,put_wall,put_oi_wall,price_wall,max_gamma",267078462.47999996,-153698169.87000003,113380292.60999992,420776632.35,0.39656479211774676,78968.0,58801.0,137769.0,0.2643146704628082,51314.0,40063.0,91377.0,0.3288716933597265,0.1281,0.05260000000000001,3.3311
2026-09-23,上证50ETF华夏,10月,3.0,3.1,0.03333333333333344,above_spot,"call_oi_wall,gamma_flip",207511331.4,-40640755.050000004,166870576.35,248152086.45000002,0.23387320732861835,85535.0,19941.0,105476.0,0.20235941453981057,50232.0,13371.0,63603.0,0.22891128306640274,0.1413,-0.23509999999999998,2.4800500000000003
2026-09-23,上证50ETF华夏,10月,3.0,3.2,0.06666666666666665,above_spot,,41112878.4,-6408557.100000001,34704321.3,47521435.5,0.04478701225622947,38452.0,5158.0,43610.0,0.08366731832910936,30905.0,3886.0,34791.0,0.12521504408853698,0.16705,-0.3712,1.2842500000000001
2026-09-23,上证50ETF华夏,10月,3.0,3.3,0.09999999999999987,above_spot,,9026423.19,-1403823.87,7622599.319999999,10430247.059999999,0.009830081898761693,17153.0,1709.0,18862.0,0.03618741018857282,2822.0,1000.0,3822.0,0.013755623537880152,0.21084999999999998,-0.40975,0.7486999999999999
2026-09-23,上证50ETF华夏,12月,3.0,2.7,-0.09999999999999998,below_spot,"put_wall,put_oi_wall",2803743.1800000006,-14902555.499999998,-12098812.319999997,17706298.68,0.06801078313726161,4809.0,26430.0,31239.0,0.11758926756555323,450.0,5203.0,5653.0,0.07529502650576733,0.09669999999999998,0.38225,0.63715
2026-09-23,上证50ETF华夏,12月,3.0,2.85,-0.04999999999999993,below_spot,,2175424.3800000004,-8010874.62,-5835450.24,10186299.0,0.039126086415950195,2414.0,8094.0,10508.0,0.03955401976948152,1009.0,1999.0,3008.0,0.040064999067636324,0.09325,0.24930000000000002,1.0505
2026-09-23,上证50ETF华夏,12月,3.0,2.9,-0.033333333333333326,below_spot,,5643001.26,-7474105.440000001,-1831104.1800000016,13117106.700000001,0.050383466092192984,3602.0,6744.0,10346.0,0.03894422235773276,1676.0,2682.0,4358.0,0.05804629851620981,0.1372,0.2777,1.48605
