underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.32169952736767593,0.16054652024758495,0.2849667747736762,0.2849667747736762,0.05526614980302161,,0.0023443181090189937,0.0022878491803278687,0.001558,0.002294,111015224.0,,2026-07-28
上证50ETF华夏,3月,0.36804349361011085,0.12890568751185072,0.2538178568018586,0.2538178568018586,0.06670196794512422,,0.0007753131787309299,0.002366568123393316,0.001461,0.002332,9227239.0,,2026-07-28
上证50ETF华夏,8月,0.26366716255578754,0.22750237672961665,0.30690946009235176,0.30690946009235176,0.053703106598970936,,0.003544091565997878,0.0018318549618320614,0.001609,0.002092,337570285.0,,2026-07-28
上证50ETF华夏,9月,0.2791567541576627,0.10548643273157073,0.23417756935854328,0.23417756935854328,0.05018416018534044,,0.000652134045744626,0.001912903743315508,0.0016769999999999999,0.002211,272965353.0,,2026-07-28
中证500ETF南方,12月,-0.6663190046934366,-0.1917882069316704,0.21827702496433768,0.21827702496433768,0.026161828812140315,,-0.007923298535367248,0.0033557500000000002,0.0022370000000000003,1e-06,637936710.0,,2026-07-28
中证500ETF南方,3月,0.4490014743331993,0.2174229126539624,0.43040372091819756,0.43040372091819756,0.03086076192474173,,-0.0007634894339972523,0.0037304999999999994,0.0019690000000000003,0.003644,101502387.0,,2026-07-28
中证500ETF南方,8月,0.2448647059646961,-0.24272831302420989,0.10329942291358465,0.10329942291358465,0.024204169036422758,,-0.0027967085098891654,0.0031609292035398237,0.002865,0.003639,1750257484.0,,2026-07-28
中证500ETF南方,9月,0.31462802051874056,-0.39534080537268,-0.21739125132657364,-0.21739125132657364,0.032156677110034504,,-0.006833415434342733,0.003076649048625793,0.002623,0.0035909999999999996,1089483154.0,,2026-07-28
中证500ETF嘉实,12月,0.39372710334555755,0.06072315803476845,0.3426972456129885,0.3426972456129885,0.03129488401853211,,-0.003114407014377812,0.003416071661237785,0.002166,0.003511,127362287.0,,2026-07-28
中证500ETF嘉实,3月,0.5136922945809376,0.20177948725050804,0.5279949889087563,0.5279949889087563,0.03367087697869939,,0.00015845739435146606,0.003700658974358974,0.001959,0.00386,28802695.0,,2026-07-28
中证500ETF嘉实,8月,0.2172793256848513,0.004123587386464704,0.31777771040327635,0.31777771040327635,0.02482980443865741,,-0.0007271940636480037,0.0032032500000000004,0.002944,0.00364,149515797.0,,2026-07-28
中证500ETF嘉实,9月,0.28240662526727867,-0.17857361756454893,0.15635511566115026,0.15635511566115026,0.02490597457914781,,-0.003765516602735158,0.0030842052631578952,0.0027149999999999995,0.0035859999999999998,163341731.0,,2026-07-28
