market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,94,4,1.0,1.0,1.0,3.013,True,1.0,0
ETF,中证500ETF南方,190,4,1.0,1.0,1.0,7.789,True,1.0,0
ETF,中证500ETF嘉实,128,4,1.0,1.0,1.0,3.162,True,1.0,0
ETF,创业板ETF易方达,152,4,1.0,1.0,1.0,3.432,True,1.0,0
ETF,沪深300ETF华泰柏瑞,104,4,1.0,1.0,1.0,4.652,True,1.0,0
ETF,沪深300ETF嘉实,98,4,1.0,1.0,1.0,4.858,True,1.0,0
ETF,深证100ETF易方达,122,4,1.0,1.0,1.0,3.603,True,1.0,0
ETF,科创50ETF华夏,188,4,1.0,1.0,1.0,1.721,True,1.0,0
ETF,科创50ETF易方达,180,4,1.0,1.0,1.0,1.671,True,1.0,0
