underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,9月,2.65,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,2893.8927150000004,-3394267.16047692,-3391373.26776192,3397161.0531919203,1575.0,25604.0,27179.0,88.0,650.0,738.0,0.12369999999999999,0.4951,0.07315,1559.950687175282,-713321.072375184,-711761.1216880088,714881.0230623593,-86007.41018590001,-3305365.8575760205,1718.7291416366304,0.374601954865559,0.7583780880773361,0.04062983710382555,0.0023993567763472287,0.585586471163375,False
上证50ETF华夏,9月,2.7,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,19591.01059328,-5193693.1417091,-5174102.13111582,5213284.152302381,1568.0,20861.0,22429.0,52.0,1133.0,1185.0,0.1214,0.48995,0.1423,9941.810607401763,-592249.5111183755,-582307.7005109737,602191.3217257772,-281429.50475038006,-4892672.62636544,1732.789994361576,0.31075021182545337,0.7625537139349292,0.04373756956883708,-0.009113594979136164,0.6438499908701584,False
上证50ETF华夏,9月,2.75,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,110465.48897776,-5560509.0180817805,-5450043.52910402,5670974.507059541,1784.0,14978.0,16762.0,345.0,2178.0,2523.0,0.111,0.48460000000000003,0.23575000000000002,62002.740182051,-371780.97823265794,-309778.2380506069,433783.718414709,-787209.3743404801,-4662834.15476354,660.777912906185,0.3140735156609903,0.4523809523809524,0.16939946151216104,0.02177830685250755,0.6709627699537315,False
上证50ETF华夏,9月,2.8,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,795105.3835807601,-12364328.053529762,-11569222.669949003,13159433.43711052,3473.0,21648.0,25121.0,2120.0,6972.0,9092.0,0.10069999999999998,0.47355,0.43545,570371.1730928782,-2829265.310696833,-2258894.1376039544,3399636.4837897113,-3496730.438945241,-8072492.231003762,479.2602377807134,0.4730888796645903,0.45807860262008737,0.46624267472290204,-0.03901764850516456,0.8169976510767583,False
上证50ETF华夏,9月,2.85,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,2771801.6780944,-25248041.22280335,-22476239.544708952,28019842.90089775,4304.0,27579.0,31883.0,1748.0,6093.0,7841.0,0.09145,0.4486,0.84875,1915825.0926098363,-9026361.308720767,-7110536.216110932,10942186.401330603,-4452301.254876651,-18023938.2898323,168.0002199675556,0.5243457166971073,0.4443826473859844,0.31353139834454613,-0.02382568818607976,0.8706384594779821,False
上证50ETF华夏,9月,2.9,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,25029000.27833436,-79237469.53905328,-54208469.26071891,104266469.81738764,17919.0,52489.0,70408.0,6923.0,21395.0,28318.0,0.0869,0.3913,1.5817999999999999,13887754.9863876,-22755544.579934087,-8867789.593546487,36643299.566321686,-22627976.261674274,-31580492.99904464,359.9338328679711,0.4210240822301351,0.4846309847571518,0.3969794490256078,0.0054699668316927075,0.950804841289568,True
上证50ETF华夏,9月,2.95,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,56351157.036494315,-108023186.19980432,-51672029.163310006,164374343.23629862,27148.0,47541.0,74689.0,25383.0,72171.0,97554.0,0.126,0.3517,2.3663499999999997,41531576.286317,-77613420.15219417,-36081843.865877174,119144996.43851116,-55335643.13743011,3663613.9741201005,119.47354970610752,0.7277511281679168,0.6662640329685947,1.2265325671744902,-0.14928307291424012,0.9678035154515532,True
上证50ETF华夏,9月,3.0,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,341930169.35106474,-219795091.6243445,122135077.72672024,561725260.9754093,84187.0,74891.0,159078.0,84930.0,68435.0,153365.0,0.1354,0.1651,3.8078000000000003,302144959.9593343,-165602841.22645372,136542118.7328806,467747801.18578804,141082576.2449236,-18947498.51820336,72.05534147360622,0.8185435826020224,0.6886076886076886,0.9613101528175836,-0.027048703233282904,0.9949007019118773,True
上证50ETF华夏,9月,3.1,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,372196496.4261169,-76572401.2389,295624095.1872169,448768897.6650169,112826.0,30000.0,142826.0,70876.0,28698.0,99574.0,0.15095,-0.20834999999999998,3.18455,290434863.644346,-60702951.75859033,229731911.88575566,351137815.40293634,160560413.95181912,135063681.23539773,93.6329588014986,0.7865395295557629,0.4543806391769965,0.7923942690514598,0.006448541198300545,0.9875182320323108,True
上证50ETF华夏,9月,3.2,3.031,2026-09-23,202609,rule_fourth_wednesday,medium,20.0,14.0,101587053.32154457,-12296264.431829838,89290788.88971473,113883317.75337441,84333.0,8497.0,92830.0,12646.0,3131.0,15777.0,0.19035000000000002,-0.37015,1.4432,19638260.3831297,-6063107.818153931,13575152.56497577,25701368.201283634,10702335.517812403,78588453.37190233,369.7267201475945,0.3431999727026006,0.8970623742454729,0.2592180779340433,0.021297799272417643,0.9507315511842248,False
