trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-09-14,上证50ETF华夏,10月,2.976,2.8,-0.05913978494623662,below_spot,,1916453.0477260798,-19407066.0397056,-17490612.99197952,21323519.08743168,0.051307179748063626,1831.0,18630.0,20461.0,0.08473446196660482,572.0,6842.0,7414.0,0.08995716903066114,0.0885,0.35605000000000003,1.1789999999999998
2026-09-14,上证50ETF华夏,10月,2.976,2.85,-0.04233870967741937,below_spot,,7562779.0368768005,-23172883.926220804,-15610104.889344003,30735662.963097606,0.07395403065777396,5708.0,16755.0,22463.0,0.09302527829313544,1810.0,6593.0,8403.0,0.10195712049698484,0.0861,0.28790000000000004,1.5288
2026-09-14,上证50ETF华夏,10月,2.976,2.9,-0.025537634408602128,below_spot,,13291096.549662722,-30705466.024396803,-17414369.474734083,43996562.57405952,0.10586149195301923,7166.0,18109.0,25275.0,0.10467052080572489,2343.0,4639.0,6982.0,0.0847155319897594,0.116,0.3203,2.00435
2026-09-14,上证50ETF华夏,10月,2.976,2.95,-0.008736559139784883,below_spot,,37274521.292236805,-34187997.91380481,3086523.378431998,71462519.2060416,0.17194818093205477,11583.0,18217.0,29800.0,0.12340975351179433,7233.0,4746.0,11979.0,0.14534622711333828,0.1346,0.13825,2.87625
2026-09-14,上证50ETF华夏,10月,2.976,3.0,0.008064516129032251,above_spot,"call_wall,put_wall,put_oi_wall,price_wall,max_gamma,gamma_flip",95640832.1949696,-38379651.04512001,57261181.149849586,134020483.2400896,0.32247083585628894,29785.0,20465.0,50250.0,0.2080986615425391,13087.0,6393.0,19480.0,0.23635900360362547,0.14275000000000002,-0.01125000000000001,2.87155
2026-09-14,上证50ETF华夏,10月,2.976,3.1,0.04166666666666674,above_spot,call_oi_wall,64815079.87510272,-15076513.36710144,49738566.50800128,79891593.24220416,0.1922296370514639,31973.0,10371.0,42344.0,0.17535780545984628,13002.0,1382.0,14384.0,0.17452709999150662,0.1649,-0.2327,1.96515
2026-09-14,上证50ETF华夏,10月,2.976,3.2,0.07526881720430123,above_spot,,22161749.545820165,-2366171.3781964807,19795578.167623684,24527920.924016647,0.05901739025977951,23351.0,2298.0,25649.0,0.10621935462496687,7079.0,477.0,7556.0,0.09168011453947608,0.19624999999999998,-0.33744999999999997,1.1171000000000002
2026-09-14,上证50ETF华夏,10月,2.976,3.3,0.1088709677419355,above_spot,,4691845.176975361,-662831.63891712,4029013.538058241,5354676.815892481,0.012884053741753887,8982.0,874.0,9856.0,0.04081632653061224,2536.0,142.0,2678.0,0.03249329628596042,0.243,-0.3713,0.72305
2026-09-14,上证50ETF华夏,12月,2.976,2.7,-0.09274193548387089,below_spot,"put_wall,put_oi_wall",3009286.5076224,-13661167.957862401,-10651881.450240001,16670454.465484802,0.07462180657535197,4870.0,22045.0,26915.0,0.11660500298931645,466.0,15333.0,15799.0,0.19395271182695376,0.1064,0.346,0.6987
2026-09-14,上证50ETF华夏,12月,2.976,2.8,-0.05913978494623662,below_spot,,4439604.40141824,-10545866.19850752,-6106261.79708928,14985470.59992576,0.06707932833286219,5514.0,12834.0,18348.0,0.07948982332706588,268.0,1933.0,2201.0,0.027020059417122936,0.1068,0.25795,0.91845
2026-09-14,上证50ETF华夏,12月,2.976,2.85,-0.04233870967741937,below_spot,,2572366.8151296,-6635491.632783361,-4063124.817653761,9207858.447912961,0.04121705460975863,2910.0,7372.0,10282.0,0.04454514734297424,140.0,420.0,560.0,0.0068747084387046084,0.108,0.20625000000000002,1.0072
2026-09-14,上证50ETF华夏,12月,2.976,2.9,-0.025537634408602128,below_spot,,4359458.58822144,-5118788.55656448,-759329.96834304,9478247.14478592,0.042427393120924625,3686.0,5397.0,9083.0,0.03935066848047413,581.0,1088.0,1669.0,0.020489086400353556,0.13145,0.3049,1.20315
2026-09-14,上证50ETF华夏,12月,2.976,2.95,-0.008736559139784883,below_spot,,9740221.74019584,-3521086.24748544,6219135.4927104,13261307.98768128,0.05936147461617172,4063.0,3672.0,7735.0,0.033510670559998616,1318.0,419.0,1737.0,0.021323872425053403,0.1558,0.1442,1.89475
2026-09-14,上证50ETF华夏,12月,2.976,3.0,0.008064516129032251,above_spot,"call_wall,price_wall,max_gamma,gamma_flip",42999731.741030395,-11075081.066588162,31924650.67444223,54074812.80761856,0.2420546020675705,18771.0,11723.0,30494.0,0.1321104574087392,3002.0,609.0,3611.0,0.04432959316457561,0.16785,0.04169999999999999,1.8266
2026-09-14,上证50ETF华夏,12月,2.976,3.1,0.04166666666666674,above_spot,,25861744.739543043,-7399120.848814082,18462623.89072896,33260865.588357124,0.148885315850385,14753.0,8688.0,23441.0,0.10155444455034615,2598.0,60.0,2658.0,0.03263031255370866,0.19,-0.10995000000000002,1.47045
2026-09-14,上证50ETF华夏,12月,2.976,3.2,0.07526881720430123,above_spot,,22540073.068707842,-5171593.853952001,17368479.21475584,27711666.922659844,0.12404548737796901,18593.0,7300.0,25893.0,0.11217734877957906,2327.0,12.0,2339.0,0.028714183996660855,0.21815,-0.2072,1.0843500000000001
2026-09-14,上证50ETF华夏,12月,2.976,3.3,0.1088709677419355,above_spot,,13360209.5490048,-3240670.2238310403,10119539.32517376,16600879.772835841,0.0743103699994542,16630.0,5222.0,21852.0,0.09467035204616545,4522.0,11.0,4533.0,0.05564830955829998,0.23859999999999998,-0.27075,0.8039000000000001
2026-09-14,上证50ETF华夏,12月,2.976,3.5,0.17607526881720426,above_spot,call_oi_wall,10534491.5208192,-1406018.1947904,9128473.3260288,11940509.7156096,0.05344919709622436,27830.0,3005.0,30835.0,0.13358778625954199,42114.0,12.0,42126.0,0.5171499423015542,0.29005,-0.33315,0.47785
2026-09-14,上证50ETF华夏,3月,2.976,2.8,-0.05913978494623662,below_spot,"put_wall,put_oi_wall",776364.6180556801,-3656359.9951257613,-2879995.3770700814,4432724.613181441,0.15537070039983716,1192.0,6026.0,7218.0,0.22554135549792206,69.0,291.0,360.0,0.12052226314027452,0.11274999999999999,0.2332,0.71025
