trade_date,market_type,underlying,contract_month,underlying_price,gamma_regime,price_wall,call_wall,put_wall,price_wall_distance,front_month_concentration,expiry_structure_state,put_skew,risk_reversal_25d,iv_surface_state,wall_lifecycle_state,iv_surface_bias,delta_bias,normalized_net_gex,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,market_structure_state,state_confidence
2026-07-15,ETF,上证50ETF华夏,12月,3.064,Positive Gamma,3.0,3.0,2.8,-0.02088772845953002,0.6243776333788594,low_expiry_influence,0.0011319999999999998,-0.0007329999999999999,normal_iv_surface,new_wall,0.2892076804776661,0.26215031811980155,0.3059913688006557,0.05100761736211052,,0.006562413536485361,mixed_or_unclear_structure,1.0
2026-07-15,ETF,上证50ETF华夏,7月,3.064,Positive Gamma,3.1,3.1,3.0,0.011749347258485754,0.6243776333788594,near_month_pressure,0.00013000000000000012,-0.00013000000000000012,normal_iv_surface,new_wall,0.0702032293485501,0.4392484359658127,0.3702541918766736,0.03750391981356351,,0.003223029438185455,mixed_or_unclear_structure,1.0
2026-07-15,ETF,上证50ETF华夏,8月,3.064,Positive Gamma,3.1,3.1,3.0,0.011749347258485754,0.6243776333788594,normal_expiry_structure,0.0007229999999999999,-0.0005610000000000001,normal_iv_surface,new_wall,0.2562835751448755,0.2502987090734038,0.2796453694484424,0.05356496996537,,0.004674064466470429,mixed_or_unclear_structure,1.0
2026-07-15,ETF,上证50ETF华夏,9月,3.064,Positive Gamma,3.1,3.1,2.9,0.011749347258485754,0.6243776333788594,normal_expiry_structure,0.000897,-0.0005899999999999998,normal_iv_surface,new_wall,0.24696379457066636,0.21326028648300577,0.2974856108086384,0.05289377539892376,,0.0035898070628109452,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF南方,12月,8.151,Positive Gamma,8.35,8.35,7.613,0.02441418230891923,0.6254761526627858,low_expiry_influence,0.0017500000000000003,-0.001311,normal_iv_surface,new_wall,0.38546072587046676,0.021296075671049755,0.2085199799946704,0.02870613448664788,,-0.0041801282790650774,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF南方,7月,8.151,Positive Gamma,8.35,8.35,8.104,0.02441418230891923,0.6254761526627858,near_month_pressure,0.0004099999999999998,-0.0031349999999999998,normal_iv_surface,new_wall,2.2249490127524143,-0.20354326490511987,0.10231401879152785,0.02023535840526876,,-0.0011044032671715862,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF南方,8月,8.151,Positive Gamma,8.104,8.104,8.104,-0.005766163660900547,0.6254761526627858,normal_expiry_structure,-0.002677,0.0,normal_iv_surface,new_wall,0.0,0.07805904209840576,0.26848135774558596,0.031972082611468285,,-0.00025979973769130877,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF南方,9月,8.151,Negative Gamma,8.104,8.841,6.631,-0.005766163660900547,0.6254761526627858,normal_expiry_structure,-0.0024349999999999997,0.0,normal_iv_surface,new_wall,0.0,-0.04502519198979999,-0.11564254011325852,0.035553806618350274,,-0.002771158903081585,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF嘉实,12月,3.309,Positive Gamma,3.2,3.2,3.2,-0.03294046539740103,0.6791205460018972,low_expiry_influence,0.0017889999999999996,-0.0012929999999999994,normal_iv_surface,new_wall,0.3814088772951275,0.18216592376592297,0.36299797019949986,0.04613216840184937,,0.00019984637434899402,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF嘉实,7月,3.309,Positive Gamma,3.4,3.4,3.3,0.02750075551526132,0.6791205460018972,front_month_concentrated,0.0006399999999999995,-0.0004779999999999997,normal_iv_surface,new_wall,0.16082454685463796,-0.09943488623765813,0.19335092482092703,0.017685252920658687,,-0.0005060277750191848,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF嘉实,8月,3.309,Positive Gamma,3.3,3.3,3.3,-0.0027198549410699657,0.6791205460018972,normal_expiry_structure,0.000771,-0.0006350000000000001,normal_iv_surface,new_wall,0.21110960463729792,0.1256933353656852,0.3491912595775065,0.031012593879779556,,0.00026376754679728024,mixed_or_unclear_structure,1.0
2026-07-15,ETF,中证500ETF嘉实,9月,3.309,Positive Gamma,3.3,3.9,2.8,-0.0027198549410699657,0.6791205460018972,normal_expiry_structure,0.0010139999999999997,-0.0008110000000000001,normal_iv_surface,new_wall,0.27046173435873605,0.09939158917908832,0.15127709442339538,0.037850181962609954,,-0.000513684154444214,mixed_or_unclear_structure,1.0
2026-07-15,ETF,创业板ETF易方达,12月,3.828,Positive Gamma,3.9,3.9,3.2,0.018808777429467183,0.7210958006780882,low_expiry_influence,0.0015390000000000009,-0.0010580000000000008,normal_iv_surface,new_wall,0.23171814511832756,0.09125660701774647,0.14901345427015486,0.025747983281350806,,-0.0025929622415513096,mixed_or_unclear_structure,1.0
2026-07-15,ETF,创业板ETF易方达,7月,3.828,Positive Gamma,3.9,3.9,3.7,0.018808777429467183,0.7210958006780882,front_month_concentrated,0.00032300000000000124,-0.00019000000000000006,normal_iv_surface,new_wall,0.04596032897919693,-0.22828744841586782,0.11046030139345352,0.01563371903994333,,-0.0009377315467224182,mixed_or_unclear_structure,1.0
2026-07-15,ETF,创业板ETF易方达,8月,3.828,Positive Gamma,3.9,4.0,3.5,0.018808777429467183,0.7210958006780882,normal_expiry_structure,0.0005379999999999998,-0.00038199999999999953,normal_iv_surface,new_wall,0.09274095654285008,-0.07944347093355532,0.061049498278801774,0.026619575071313833,,-0.0019503235442063626,mixed_or_unclear_structure,1.0
2026-07-15,ETF,创业板ETF易方达,9月,3.828,Negative Gamma,3.9,3.9,2.9,0.018808777429467183,0.7210958006780882,normal_expiry_structure,0.0008939999999999998,-0.0005119999999999994,normal_iv_surface,new_wall,0.1234776317376099,0.046277029948489465,-0.054346012550847256,0.03099788717849881,,-0.0013082374054422506,mixed_or_unclear_structure,1.0
2026-07-15,ETF,沪深300ETF华泰柏瑞,12月,4.838,Positive Gamma,5.0,5.0,4.5,0.03348491112029772,0.6411320442908107,low_expiry_influence,0.0014099999999999998,-0.0007930000000000001,normal_iv_surface,new_wall,0.35114462143177777,0.11383072783410622,0.27291797645271865,0.04199912924813969,,-0.0007210322791875617,mixed_or_unclear_structure,1.0
2026-07-15,ETF,沪深300ETF华泰柏瑞,7月,4.838,Positive Gamma,4.9,4.9,4.8,0.012815212897891781,0.6411320442908107,near_month_pressure,0.0003699999999999999,-0.0003159999999999999,normal_iv_surface,new_wall,0.16146315839740213,0.07150092384188311,0.21214695577349468,0.031853772971102125,,0.00045329288666099663,mixed_or_unclear_structure,1.0
2026-07-15,ETF,沪深300ETF华泰柏瑞,8月,4.838,Positive Gamma,4.8,5.0,4.8,-0.007854485324514271,0.6411320442908107,normal_expiry_structure,0.0007539999999999999,-0.0005549999999999995,normal_iv_surface,new_wall,0.2485057573802888,0.08300387650966484,0.18946855878505112,0.06022442187702751,,0.0005908986680682071,mixed_or_unclear_structure,1.0
