trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-08-21,上证50ETF华夏,12月,2.993,2.7,-0.09789508853992646,below_spot,"put_wall,put_oi_wall",1679261.98056405,-9249446.809208838,-7570184.828644788,10928708.789772889,0.07042483128571779,2935.0,16078.0,19013.0,0.11501421571592765,154.0,10048.0,10202.0,0.24509898135690947,0.1002,0.34840000000000004,0.64045
2026-08-21,上证50ETF华夏,12月,2.993,2.8,-0.06448379552288674,below_spot,,2381370.03277371,-8008863.44433096,-5627493.41155725,10390233.47710467,0.06695488494753088,3267.0,10533.0,13800.0,0.08347952331982336,238.0,967.0,1205.0,0.028949644435902363,0.1011,0.26725,0.83125
2026-08-21,上证50ETF华夏,12月,2.993,2.85,-0.04777814901436683,below_spot,,1173850.1996914,-5504982.685530799,-4331132.4858393995,6678832.885222199,0.04303854079883957,1474.0,6605.0,8079.0,0.04887181658701833,68.0,599.0,667.0,0.016024408994810686,0.10249999999999998,0.21989999999999998,0.9097
2026-08-21,上证50ETF华夏,12月,2.993,2.9,-0.031072502505846922,below_spot,,2145836.9462216096,-3548677.363056,-1402840.4168343903,5694514.309277609,0.03669557101386681,2517.0,4032.0,6549.0,0.03961647813199443,468.0,1524.0,1992.0,0.04785700557370748,0.1051,0.16920000000000002,0.9671000000000001
2026-08-21,上证50ETF华夏,12月,2.993,2.95,-0.01436685599732701,below_spot,,5290388.68019424,-2517091.19366046,2773297.48653378,7807479.8738547005,0.050311565936993076,2576.0,2822.0,5398.0,0.03265380194785555,585.0,653.0,1238.0,0.029742456275225832,0.1493,0.18180000000000002,1.6441500000000002
2026-08-21,上证50ETF华夏,12月,2.993,3.0,0.002338790511192901,above_spot,"call_wall,price_wall,max_gamma,gamma_flip",29330562.81952974,-6479445.974287549,22851116.845242187,35810008.79381729,0.23076045635003706,14514.0,7205.0,21719.0,0.13138346137559737,2482.0,1152.0,3634.0,0.08730540073034787,0.16075,0.08360000000000001,1.6299000000000001
2026-08-21,上证50ETF华夏,12月,2.993,3.1,0.03575008352823272,above_spot,,17871514.6859319,-4371061.91429102,13500452.771640878,22242576.60022292,0.14333163547154099,10455.0,5294.0,15749.0,0.09526949367854334,1371.0,390.0,1761.0,0.04230732269844321,0.18105000000000002,-0.06374999999999997,1.41495
2026-08-21,上证50ETF华夏,12月,2.993,3.2,0.06916137654527232,above_spot,,16273407.075317467,-2831802.325391799,13441604.749925667,19105209.400709264,0.1231143746809654,12701.0,3895.0,16596.0,0.10039320065331801,1704.0,320.0,2024.0,0.048625792811839326,0.20115,-0.1674,1.12095
2026-08-21,上证50ETF华夏,12月,2.993,3.3,0.10257266956231215,above_spot,,9548141.6659721,-2202247.48280392,7345894.18316818,11750389.14877602,0.0757197569504711,10414.0,3464.0,13878.0,0.08395136410380498,3174.0,15.0,3189.0,0.07661445320007688,0.2196,-0.23989999999999997,0.8666
2026-08-21,上证50ETF华夏,12月,2.993,3.5,0.16939525559639157,above_spot,call_oi_wall,10498928.831221849,-857601.0605272499,9641327.770694599,11356529.891749099,0.07318171954275868,22051.0,1755.0,23806.0,0.14400822696751558,11558.0,3.0,11561.0,0.27774841437632136,0.26244999999999996,-0.31534999999999996,0.5385
