underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.31375150064005186,0.2555106047715758,0.3593653925938742,0.3593653925938742,0.06004260060813052,0.007446015613154766,0.0071572158276151975,0.20653287671232876,0.1426,0.20739999999999997,113625608.0,61074140.0,2026-08-11
上证50ETF华夏,3月,0.3522406460851356,0.18146957895751176,0.24932300948526137,0.24932300948526137,0.0730222178540159,0.003810656050488404,0.00506129559513241,0.2205878306878307,0.1393,0.217,13755964.0,10938274.0,2026-08-11
上证50ETF华夏,8月,0.17714422044614095,0.24771942175471656,0.2805741973397855,0.2805741973397855,0.04994509222166825,0.07314817059181314,0.0031543640259170877,0.15241818181818184,0.1419,0.1689,204492885.0,70959560.0,2026-08-11
上证50ETF华夏,9月,0.2515715728107266,0.1410712852624662,0.25556761515809506,0.25556761515809506,0.04874801516823354,0.025422471066781513,0.001437803601886956,0.16257798742138369,0.146,0.1869,236935698.0,87592744.0,2026-08-11
中证500ETF南方,12月,0.4099130483811856,0.14568121407578508,0.3238935969057228,0.3238935969057228,0.03291304263966088,0.0073651561719340125,-0.0005815987057916255,0.3207997416020672,0.1971,0.3286,670890420.0,304756199.0,2026-08-11
中证500ETF南方,3月,0.48522138280906285,0.3857023248777291,0.3821945864569576,0.3821945864569576,0.031203815148613104,0.0036108942432179166,0.005885382123599571,0.34808853439680953,0.1727,0.34159999999999996,250657811.0,114099160.0,2026-08-11
中证500ETF南方,8月,0.23640761617327238,0.1886775431353627,0.1682879197315573,0.1682879197315573,0.02612464309664732,0.06359770531000326,0.0009023956083302729,0.25506792452830196,0.2284,0.2887,1231241586.0,437795607.0,2026-08-11
中证500ETF南方,9月,0.3503383857285428,0.08252209644539507,0.15790188378846168,0.15790188378846168,0.03739657807583728,0.025128775750778234,-0.00012711975481367177,0.2617469387755102,0.2216,0.31329999999999997,804658569.0,389988796.0,2026-08-11
中证500ETF嘉实,12月,0.38802532988857436,0.2820523342046866,0.2957424045833523,0.2957424045833523,0.04338358288262094,0.00799693089250566,0.003937189680794889,0.3211130573248407,0.2002,0.3248,90474178.0,48691680.0,2026-08-11
中证500ETF嘉实,3月,0.4555357576147363,0.3616153672442521,0.3582482548949618,0.3582482548949618,0.03502397789958265,0.003470506685439148,0.007502114109484799,0.337843950617284,0.17859999999999998,0.3325,42611322.0,24364742.0,2026-08-11
中证500ETF嘉实,8月,0.2109300095877277,0.3788889721349777,0.4275264246748372,0.4275264246748372,0.024091908210217672,0.0639644945247006,0.0019618113270250493,0.26075,0.2379,0.2929,100888397.0,30611842.0,2026-08-11
中证500ETF嘉实,9月,0.3610548454942564,0.15150815940860282,0.3124904829572248,0.3124904829572248,0.030674163465629643,0.026056617085016946,0.000556579406581567,0.2633948863636364,0.2198,0.31489999999999996,122383256.0,46474452.0,2026-08-11
创业板ETF易方达,12月,0.2588492551592183,0.10732587761032986,0.28309961128214983,0.28309961128214983,0.031009586794408257,0.0066016696539912215,-0.0016292334103472016,0.36584999999999995,0.31980000000000003,0.41450000000000004,308335808.0,195416776.0,2026-08-11
创业板ETF易方达,3月,0.3119266055045872,0.24487561606306685,0.17086967384051477,0.17086967384051477,0.03238095191026142,0.0031700337822577395,0.0009287067540325569,0.37605,0.30269999999999997,0.42,52607564.0,43368623.0,2026-08-11
创业板ETF易方达,8月,0.09417854559589836,0.03145748978163446,0.1401717073290103,0.1401717073290103,0.022038680328116116,0.0584315405452852,-0.00029615294854970004,0.3503982758620689,0.3419,0.3749,882807351.0,375426179.0,2026-08-11
创业板ETF易方达,9月,0.18118169446625626,-0.02361335711158434,0.026077645587414804,0.026077645587414804,0.030203057682773846,0.024093218674846872,-0.0014112645486325146,0.3670348717948718,0.33340000000000003,0.39990000000000003,573448827.0,308023602.0,2026-08-11
沪深300ETF华泰柏瑞,12月,0.31734992376218224,0.24104666166509123,0.45831803414722866,0.45831803414722866,0.052007632233634936,0.007333191658825784,0.004835813844638239,0.23727751091703056,0.1613,0.2366,220503732.0,118172283.0,2026-08-11
沪深300ETF华泰柏瑞,3月,0.42611461828411046,0.3329583710486971,0.42981567555687233,0.42981567555687233,0.059085369314056835,0.0035978420826609705,0.012475925236997679,0.25744247038917095,0.139,0.2487,44387249.0,32998669.0,2026-08-11
沪深300ETF华泰柏瑞,8月,0.18391274232837584,0.16336016297986838,0.24611247457527138,0.24611247457527138,0.03830040818889501,0.06134668707517664,0.0011236706161463672,0.17018940397350993,0.15990000000000001,0.1912,362462090.0,126810499.0,2026-08-11
沪深300ETF华泰柏瑞,9月,0.33046232579470614,0.02922468428288115,0.21999421914213674,0.21999421914213674,0.042283711250626445,0.024871582394230735,-0.0007524768485764517,0.181563813229572,0.1539,0.2139,345540199.0,129576275.0,2026-08-11
