underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.17678123194740542,0.21644995705188338,0.20104216799320943,0.20104216799320943,0.06475281331043968,0.022715995061615625,0.00484099093124697,0.13972071428571425,0.1201,0.1448,208652942.0,115517942.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,True,False,primary_analysis
上证50ETF华夏,12月,0.2975155704606119,0.1344897053796478,0.2437335439532989,0.2437335439532989,0.0549664369621598,0.011241689029393934,0.0018589989816294285,0.16234444444444446,0.1381,0.1864,196059279.0,89296279.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,False,False,other_month
上证50ETF华夏,3月,0.368684676161421,0.2744010789094746,0.3263331439699426,0.3263331439699426,0.06995652666984799,0.004987205742525966,0.010813920643634171,0.19881488095238095,0.13019999999999998,0.20350000000000001,31858843.0,22253343.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,False,False,far_month
上证50ETF华夏,9月,-1.3370059109735009,0.10733531051960843,-0.42221510503509013,-0.42221510503509013,0.00256165340328413,4.529325759888036,-2.2571405591375186e-06,0.1776357142857143,0.2563,0.018799999999999997,44746881.0,671645.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,False,True,expiry_microstructure
中证500ETF南方,10月,0.0,0.16176790197584925,0.12720549208405107,0.12720549208405107,0.04746694255594253,0.03725216108215392,0.0014652507220221215,0.00010000000000000002,0.0001,0.0001,797539276.0,442318446.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,True,False,primary_analysis
中证500ETF南方,12月,0.3829765550621923,0.11704424038801413,0.27273757450919345,0.27273757450919345,0.03895488174861957,0.0121694351879071,-0.00019258975649426305,0.24805696,0.20329999999999998,0.2983,796101531.0,363153255.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,False,False,other_month
中证500ETF南方,3月,0.44546605687296453,0.2945238834325894,0.32099046114220814,0.32099046114220814,0.029127186558803093,0.004362646653486648,0.0028907284852218154,0.31472656072644717,0.18359999999999999,0.32380000000000003,442256686.0,178212691.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,False,False,far_month
中证500ETF南方,9月,0.17468354430379748,2.9232707455491938e-05,-0.13014951330237,-0.13014951330237,0.001256025205979562,2.6324203078880264,-8.610854119262954e-06,0.15799999999999997,0.0451,0.0727,281156778.0,1971431.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,False,True,expiry_microstructure
中证500ETF嘉实,10月,0.20542889457705824,0.22286171431550234,0.31659721275723934,0.31659721275723934,0.042854479870231,0.0255466121756641,0.002458872805407734,0.23998571428571425,0.2011,0.2504,54310658.0,28826288.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,True,False,primary_analysis
中证500ETF嘉实,12月,0.3692505942900137,0.33368180341373466,0.4529678071870568,0.4529678071870568,0.04183967577674074,0.012449391139102131,0.005787692821473319,0.2488824701195219,0.20989999999999998,0.3018,113247890.0,56478746.0,2026-09-23,9月,10月,9月,10月,3月,after_close_expiry_switch_to_next,9月 DTE=0，收盘后切换至有效10月,high,0.0,False,False,other_month
