market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,121.0,87.0,2.979,3.0,2.7,3.5,2.7,3.0,3.0,3.0,3.0,50492628.832719065,160691638.022527,105592133.42762302,55099504.59490396,1.9163898877847445,0.657110318415077,0.3428896815849228,172994.0,60536.0,,Positive Gamma,3.0,2.7,3.0,3.0,19206727.436355777,68132533.35780922,0.4257116557376291,0.42340800226357045,0.0,0.0,0.0,True,2.8374089042881363,available,medium,,24.0,20.0,0.8333333333333334,2.8347525000000005,2.845845,2.5319938573528637e-16,bs_spot_repricing_constant_iv,160691638.02252698,50492628.832719065,172994.0,60536.0,3.0,4.0,deferred,0.05567644791510669,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.027838223957553344,low_expiry_influence,roll_in_progress,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,212.0,152.0,2.979,3.1,2.8,3.1,2.8,3.1,3.1,3.1,3.1,4348304.103333421,17246782.457191445,10797543.280262433,6449239.176929011,1.674235205741585,0.6260613135849086,0.37393868641509137,20561.0,3516.0,,Positive Gamma,3.1,2.8,3.1,2.8,547336.0691220481,5246972.50697698,0.3202423233396332,0.3563473572599464,0.0,0.0,0.0,True,2.798771883984515,available,medium,,20.0,18.0,0.9,2.7939291666666666,2.8046049999999996,1.9134349301547608e-13,bs_spot_repricing_constant_iv,17246782.45719144,4348304.103333421,20561.0,3516.0,4.0,4.0,far,0.0059756661702980544,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.0029878330851490272,low_expiry_influence,roll_in_progress,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,2.979,3.0,3.0,3.1,3.0,3.0,3.0,3.0,3.0,293909166.243515,1401888008.34342,847898587.2934675,553989421.0499525,1.5305320915451446,0.6048261931389302,0.39517380686106984,592330.0,405563.0,,Positive Gamma,3.0,3.0,3.0,3.0,146896989.48900333,939398397.8663523,0.47223382065931346,0.7720130080934127,0.0,0.0,0.0,True,2.9572245141301927,available,medium,,22.0,17.0,0.7727272727272727,2.955001666666667,2.965885833333333,1.0192986210985102e-14,bs_spot_repricing_constant_iv,1401888008.3434198,293909166.243515,592330.0,405563.0,1.0,4.0,near,0.4857262371574252,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.4857262371574252,near_month_pressure,roll_in_progress,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,30.0,22.0,2.979,3.0,2.9,3.6,2.9,3.0,3.0,3.1,3.0,121697035.70421343,1306342571.5330527,714019803.6186332,592322767.9144197,1.2054572984467762,0.5465792964097452,0.45342070359025494,854228.0,246306.0,,Positive Gamma,3.0,2.95,3.0,3.0,114951728.66166636,714448618.0620139,0.46611150291156755,0.3466029371752112,0.0,0.050000000000000266,0.0,True,2.951540198372501,available,medium,,28.0,23.0,0.8214285714285714,2.9480708333333334,2.9593716666666667,5.112743312468785e-13,bs_spot_repricing_constant_iv,1306342571.5330527,121697035.70421343,854228.0,246306.0,2.0,4.0,next,0.45262164875717015,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.22631082437858507,roll_migration_candidate,roll_in_progress,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,121.0,87.0,7.74,8.0,7.25,9.823,6.25,8.0,8.25,8.25,8.0,71260699.460292,273050062.53937197,172155380.99983203,100894681.53954001,1.706287966550203,0.6304901723837122,0.36950982761628803,192828.0,133728.0,,Positive Gamma,8.0,6.25,8.0,8.0,24556267.931630954,117879293.12892178,0.42630989646420375,0.39836638965457816,0.0,-1.0,0.0,True,7.098000715444092,available,medium,,54.0,44.0,0.8148148148148148,7.0974,7.126800000000001,2.7053894206439835e-16,bs_spot_repricing_constant_iv,273050062.539372,71260699.46029201,192828.0,133728.0,3.0,4.0,deferred,0.06504484914534456,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.03252242457267228,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,212.0,152.0,7.74,8.0,6.5,6.75,6.25,8.0,8.0,6.75,8.0,28240107.756516002,70728201.17247602,49484154.464496,21244046.70798,2.329318662527137,0.6996382439279797,0.30036175607202,52589.0,5597.0,,Positive Gamma,7.75,6.25,8.0,6.25,4820673.354788656,19915223.99148109,0.32571522476069414,0.3470749872812543,-0.25,-0.25,0.0,True,7.025092873016726,available,medium,,26.0,21.0,0.8076923076923077,7.017600000000001,7.047700000000001,4.8051880008728465e-14,bs_spot_repricing_constant_iv,70728201.17247601,28240107.756516002,52589.0,5597.0,4.0,4.0,far,0.016848577630052444,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.008424288815026222,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,7.74,7.75,7.75,8.0,7.5,7.75,7.75,7.859,7.75,134341927.33518,2232712693.7831163,1183527310.559148,1049185383.223968,1.1280440325258536,0.5300849114418636,0.46991508855813624,514422.0,1337973.0,,Positive Gamma,7.75,7.75,7.75,7.75,15744154.6539404,1822011149.148768,0.5405388726843398,0.6155404774900769,0.0,0.0,0.0,True,7.734935682472425,available,medium,,52.0,42.0,0.8076923076923077,7.709900000000001,7.740000000000001,2.815916020609059e-17,bs_spot_repricing_constant_iv,2232712693.7831163,134341927.33517998,514422.0,1337973.0,1.0,4.0,near,0.5318675227590471,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.5318675227590471,near_month_pressure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,30.0,22.0,7.74,8.0,7.5,8.0,6.631,8.0,8.0,8.25,8.0,137565301.882032,1621382757.7508638,879474029.816448,741908727.9344159,1.1854207892459148,0.5424222168468286,0.4575777831531715,766709.0,511373.0,,Positive Gamma,8.0,7.75,8.0,8.0,167038504.1606959,1102586812.137383,0.5287454863715837,0.3497283850637805,0.0,0.25,0.0,True,7.623609824295539,available,medium,,58.0,46.0,0.7931034482758621,7.619600000000001,7.649700000000001,2.1581920830170156e-16,bs_spot_repricing_constant_iv,1621382757.750864,137565301.88203198,766709.0,511373.0,2.0,4.0,next,0.38623905046555584,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.19311952523277792,normal_expiry_structure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,121.0,87.0,3.142,3.1,3.0,4.1,2.85,3.0,3.1,3.1,3.0,16714013.753071118,45932844.72010056,31323429.236585833,14609415.483514719,2.1440576641776823,0.681939675791046,0.31806032420895386,77535.0,39042.0,,Positive Gamma,3.1,2.85,3.0,3.1,5281499.421729928,13986904.879635833,0.3500587548467891,0.4082938426935273,0.0,-0.1499999999999999,0.0,True,2.850575275830907,available,medium,,34.0,29.0,0.8529411764705882,2.8494333333333333,2.8615399999999998,2.2991161339781747e-15,bs_spot_repricing_constant_iv,45932844.72010056,16714013.75307112,77535.0,39042.0,3.0,4.0,deferred,0.10677581937874739,0.542049145505937,0.3187985363519183,0.542049145505937,0.3187985363519183,2.0,0.3703309459623531,-0.22325060915401868,0.053387909689373694,normal_expiry_structure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,212.0,152.0,3.142,3.1,2.85,3.1,2.85,3.1,3.1,3.1,3.1,4458763.06804328,13927729.133171681,9193246.10060748,4734483.0325642,1.9417634485910091,0.6600678411178977,0.33993215888210226,22885.0,4194.0,,Positive Gamma,3.1,2.75,3.1,3.1,706530.1498202068,4015473.287332929,0.35087810528639807,0.42379667990685704,0.0,-0.10000000000000009,0.0,True,2.9092298859234322,available,medium,,26.0,20.0,0.7692307692307693,2.8978599999999997,2.9099666666666666,2.999335304043872e-16,bs_spot_repricing_constant_iv,13927729.13317168,4458763.068043279,22885.0,4194.0,4.0,4.0,far,0.03237649876339733,0.542049145505937,0.3187985363519183,0.542049145505937,0.3187985363519183,2.0,0.3703309459623531,-0.22325060915401868,0.016188249381698664,low_expiry_influence,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,3.142,3.2,3.1,3.3,3.1,3.1,3.2,3.2,3.1,27142140.317884643,233178816.85245168,130160478.58516817,103018338.26728353,1.263469017015822,0.5582002702566661,0.441799729743334,146938.0,163000.0,,Positive Gamma,3.1,3.1,3.1,3.1,5767503.286446605,151531702.37940523,0.4800214048410054,0.5943744465978754,-0.10000000000000009,0.0,0.0,True,3.124558248038951,available,medium,,34.0,28.0,0.8235294117647058,3.11578,3.1278866666666665,1.1794217100268047e-15,bs_spot_repricing_constant_iv,233178816.85245168,27142140.317884646,146938.0,163000.0,1.0,4.0,near,0.542049145505937,0.542049145505937,0.3187985363519183,0.542049145505937,0.3187985363519183,2.0,0.3703309459623531,-0.22325060915401868,0.542049145505937,near_month_pressure,expiry_week_concentrated,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
