underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,23.0,17.0,1361824399.4479282,353174768.1721741,829371.0,400235.0,1,4,near,0.7063735086524056,0.7063735086524056,0.24190710914245914,0.7063735086524056,0.24190710914245914,23.0,0.2551007630051438,-0.4644663995099464,0.7063735086524056,2.99,3.1,3.0,3.0,Positive Gamma,0.0033444816053511683,front_month_concentrated,front_month_dominant,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,51.0,37.0,466375082.8631701,77824545.50730601,512822.0,88837.0,2,4,next,0.24190710914245914,0.7063735086524056,0.24190710914245914,0.7063735086524056,0.24190710914245914,23.0,0.2551007630051438,-0.4644663995099464,0.12095355457122957,2.99,3.1,3.0,3.0,Positive Gamma,0.0033444816053511683,normal_expiry_structure,front_month_dominant,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,142.0,102.0,92439770.65454301,24163208.319549005,111362.0,113651.0,3,4,deferred,0.047948182719258124,0.7063735086524056,0.24190710914245914,0.7063735086524056,0.24190710914245914,23.0,0.2551007630051438,-0.4644663995099464,0.023974091359629062,2.99,3.0,2.7,3.0,Positive Gamma,0.0033444816053511683,low_expiry_influence,front_month_dominant,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,233.0,167.0,7270532.391356002,1487627.6335439994,9880.0,1723.0,4,4,far,0.0037711994858772367,0.7063735086524056,0.24190710914245914,0.7063735086524056,0.24190710914245914,23.0,0.2551007630051438,-0.4644663995099464,0.0018855997429386184,2.99,3.1,2.85,2.85,Positive Gamma,-0.04682274247491647,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,23.0,17.0,1796811402.756188,142699705.90889996,863591.0,810449.0,1,4,near,0.6668740403748821,0.6668740403748821,0.26343569201499506,0.6668740403748821,0.26343569201499506,23.0,0.283169876486462,-0.403438348359887,0.6668740403748821,7.42,7.5,7.5,7.5,Positive Gamma,0.010781671159029615,front_month_concentrated,front_month_dominant,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,51.0,37.0,709795593.541804,-164266022.331124,496832.0,94814.0,2,4,next,0.26343569201499506,0.6668740403748821,0.26343569201499506,0.6668740403748821,0.26343569201499506,23.0,0.283169876486462,-0.403438348359887,0.13171784600749753,7.42,7.5,6.631,7.5,Negative Gamma,0.010781671159029615,normal_expiry_structure,front_month_dominant,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,142.0,102.0,163173328.42104,37578621.392536,129837.0,56458.0,3,4,deferred,0.06056064461670268,0.6668740403748821,0.26343569201499506,0.6668740403748821,0.26343569201499506,23.0,0.283169876486462,-0.403438348359887,0.03028032230835134,7.42,7.5,7.122,7.5,Positive Gamma,0.010781671159029615,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,233.0,167.0,24598664.371792,7892066.264768001,21289.0,4060.0,4,4,far,0.009129622993420253,0.6668740403748821,0.26343569201499506,0.6668740403748821,0.26343569201499506,23.0,0.283169876486462,-0.403438348359887,0.004564811496710126,7.42,7.75,6.5,7.75,Positive Gamma,0.04447439353099725,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,23.0,17.0,139601758.634856,43930489.84384199,169002.0,110655.0,1,4,near,0.5261710879234467,0.5261710879234467,0.30367346258680766,0.5261710879234467,0.30367346258680766,23.0,0.3659401780732128,-0.22249762533663903,0.5261710879234467,3.01,3.2,3.0,3.0,Positive Gamma,-0.0033222591362125353,near_month_pressure,distributed_expiry,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,51.0,37.0,80569515.127031,11294862.544581,142814.0,26768.0,2,4,next,0.30367346258680766,0.5261710879234467,0.30367346258680766,0.5261710879234467,0.30367346258680766,23.0,0.3659401780732128,-0.22249762533663903,0.15183673129340383,3.01,3.1,2.8,3.1,Positive Gamma,0.029900332225913706,normal_expiry_structure,distributed_expiry,rule_estimate
