trade_date,underlying,contract_month,wall_type,strike,underlying_price,distance_to_spot,metric_value,metric_concentration,oi_rank,volume_rank,proximity_score,confidence_score,confidence_label
2026-08-06,上证50ETF华夏,12月,call_wall,3.0,3.029,-0.009574116870254223,16829410.8463,0.2388726042355958,0.8333333333333334,0.5454545454545454,0.9042588312974578,0.5332830117521519,medium
2026-08-06,上证50ETF华夏,12月,put_wall,2.7,3.029,-0.10861670518322875,6560626.763334281,0.18957490601141502,0.9166666666666666,0.9090909090909091,0.0,0.45083901073543975,medium
2026-08-06,上证50ETF华夏,12月,price_wall,3.0,3.029,-0.009574116870254223,19736291.13406288,0.1878563623253715,0.8333333333333334,0.5454545454545454,0.9042588312974578,0.510325702892551,medium
2026-08-06,上证50ETF华夏,3月,call_wall,3.1,3.029,0.023440079234070765,1361582.0027830799,0.2431981596607927,0.7,0.4,0.7655992076592923,0.4592790529962505,medium
2026-08-06,上证50ETF华夏,3月,put_wall,2.85,3.029,-0.05909541102674143,1120402.2234287998,0.33809341767026824,1.0,0.8,0.4090458897325857,0.5834989214115086,medium
2026-08-06,上证50ETF华夏,3月,price_wall,3.0,3.029,-0.009574116870254223,1433000.4331016396,0.16078481019382104,0.8,0.9,0.9042588312974578,0.5429919892818381,medium
2026-08-06,上证50ETF华夏,8月,call_wall,3.1,3.029,0.023440079234070765,419097837.28423,0.4191880951145179,1.0,0.9090909090909091,0.7655992076592923,0.6898381603140633,medium
2026-08-06,上证50ETF华夏,8月,put_wall,3.0,3.029,-0.009574116870254223,192415531.00073305,0.3628305907060744,0.9090909090909091,1.0,0.9042588312974578,0.6761853177850794,medium
2026-08-06,上证50ETF华夏,8月,price_wall,3.1,3.029,0.023440079234070765,515770127.553382,0.3370820734285893,1.0,0.9090909090909091,0.7655992076592923,0.6528904505553954,medium
2026-08-06,上证50ETF华夏,9月,call_wall,3.1,3.029,0.023440079234070765,81009860.47906959,0.24937418678992035,0.9285714285714286,0.9285714285714286,0.7655992076592923,0.5984868366329295,medium
2026-08-06,上证50ETF华夏,9月,put_wall,3.0,3.029,-0.009574116870254223,32736241.702411775,0.17144310429003687,0.7857142857142857,0.8571428571428571,0.9042588312974578,0.5377882216251352,medium
2026-08-06,上证50ETF华夏,9月,price_wall,3.1,3.029,0.023440079234070765,108103249.25962587,0.2095845275187318,0.9285714285714286,0.9285714285714286,0.7655992076592923,0.5805814899608946,medium
2026-08-06,中证500ETF南方,12月,call_wall,9.823,7.832,0.2542134831460674,10022985.854175359,0.07460846658087965,1.0,0.9629629629629629,0.0,0.4280182544058403,low
2026-08-06,中证500ETF南方,12月,put_wall,6.876,7.832,-0.12206332992849844,5750848.422739199,0.08392608576927944,0.8888888888888888,0.14814814814814814,0.0,0.28221118304062015,low
2026-08-06,中证500ETF南方,12月,price_wall,7.613,7.832,-0.027962206332992734,13710510.466343682,0.06758476934831398,0.8518518518518519,0.8518518518518519,0.7203779366700727,0.4792105774479929,medium
2026-08-06,中证500ETF南方,3月,call_wall,8.0,7.832,0.021450459652706755,4688978.6040416,0.176262653851075,0.5454545454545454,0.2727272727272727,0.7854954034729325,0.37441523202665083,low
2026-08-06,中证500ETF南方,3月,put_wall,6.5,7.832,-0.17007150153217565,1991614.0217036798,0.15942874906870283,1.0,0.7272727272727273,0.0,0.43083384617182535,low
2026-08-06,中证500ETF南方,3月,price_wall,7.75,7.832,-0.010469867211440276,4688436.356461441,0.11992599523046904,0.45454545454545453,0.8181818181818182,0.8953013278855972,0.42462553340018705,low
2026-08-06,中证500ETF南方,8月,call_wall,7.75,7.832,-0.010469867211440276,272608712.38238525,0.21281647285001348,0.9615384615384616,1.0,0.8953013278855972,0.620447227349961,medium
