underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,27.0,19.0,1450225835.619328,308734624.886272,885447.0,460263.0,1,4,near,0.8578371716209041,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,27.0,0.02984022152580427,-0.8314517742851208,0.8578371716209041,3.04,3.1,3.0,3.0,Positive Gamma,-0.013157894736842146,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,62.0,44.0,44606116.598016,10179306.614528002,29371.0,42790.0,2,4,next,0.02638539733578329,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,27.0,0.02984022152580427,-0.8314517742851208,0.013192698667891646,3.04,3.1,3.0,3.0,Positive Gamma,-0.013157894736842146,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,118.0,84.0,176266300.03430402,67211265.56544,175354.0,91207.0,3,4,deferred,0.10426499139627782,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,27.0,0.02984022152580427,-0.8314517742851208,0.05213249569813891,3.04,3.0,2.7,3.0,Positive Gamma,-0.013157894736842146,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,209.0,149.0,19462478.381056,7096204.1472000005,21888.0,2521.0,4,4,far,0.011512439647034764,0.8578371716209041,0.02638539733578329,0.8578371716209041,0.02638539733578329,27.0,0.02984022152580427,-0.8314517742851208,0.005756219823517382,3.04,3.1,2.8,3.1,Positive Gamma,0.019736842105263275,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,27.0,19.0,2138068938.3507466,282373346.28046495,903097.0,986279.0,1,4,near,0.8360180914557657,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,27.0,0.011480214217244862,-0.8263089617879112,0.8360180914557657,7.973,8.0,7.75,7.75,Positive Gamma,-0.02796939671390941,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,62.0,44.0,24830549.4503255,1739876.1127300006,15920.0,31300.0,2,4,next,0.009709129667854373,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,27.0,0.011480214217244862,-0.8263089617879112,0.0048545648339271864,7.973,8.0,7.75,7.75,Positive Gamma,-0.02796939671390941,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,118.0,84.0,316814021.02501243,101696260.9820276,210863.0,99357.0,3,4,deferred,0.12387919231831032,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,27.0,0.011480214217244862,-0.8263089617879112,0.06193959615915516,7.973,8.0,7.25,8.0,Positive Gamma,0.003386429198545038,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,209.0,149.0,77729876.91178662,29941285.191425793,56006.0,5480.0,4,4,far,0.03039358655806962,0.8360180914557657,0.009709129667854373,0.8360180914557657,0.009709129667854373,27.0,0.011480214217244862,-0.8263089617879112,0.01519679327903481,7.973,8.0,7.75,8.0,Positive Gamma,0.003386429198545038,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,27.0,19.0,188738604.93338928,62189554.551727675,220181.0,151511.0,1,4,near,0.7291299202852792,0.7291299202852792,0.020055911924547136,0.7291299202852792,0.020055911924547136,27.0,0.02677027656194388,-0.7090740083607321,0.7291299202852792,3.234,3.3,3.2,3.2,Positive Gamma,-0.010513296227581903,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,62.0,44.0,5191564.263094439,1350590.9331221997,5214.0,8016.0,2,4,next,0.020055911924547136,0.7291299202852792,0.020055911924547136,0.7291299202852792,0.020055911924547136,27.0,0.02677027656194388,-0.7090740083607321,0.010027955962273568,3.234,3.3,3.0,3.3,Positive Gamma,0.020408163265306145,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,next_month
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,118.0,84.0,52143350.35281372,22998944.0683926,93207.0,87058.0,3,4,deferred,0.20143879361391084,0.7291299202852792,0.020055911924547136,0.7291299202852792,0.020055911924547136,27.0,0.02677027656194388,-0.7090740083607321,0.10071939680695542,3.234,4.1,2.85,3.2,Positive Gamma,-0.010513296227581903,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,other_month
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,209.0,149.0,12781040.773152959,3447802.7542173592,22603.0,2452.0,4,4,far,0.04937537417626272,0.7291299202852792,0.020055911924547136,0.7291299202852792,0.020055911924547136,27.0,0.02677027656194388,-0.7090740083607321,0.02468768708813136,3.234,3.2,2.85,3.1,Positive Gamma,-0.04143475572046995,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=27，默认使用前月,medium,27.0,False,False,far_month
