market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,3.066,3.0,2.7,3.5,2.7,3.0,3.1,3.1,3.0,41800843.6258266,108082341.29420531,74941592.46001595,33140748.83418935,2.261312586356019,0.6933749913505421,0.3066250086494578,115708.0,68912.0,,Positive Gamma,3.0,2.7,3.0,3.0,26688646.611382235,63641708.7022728,0.5571396156527378,0.42256346265334543,0.0,0.0,0.0,True,2.874881494722447,available,medium,,24.0,18.0,0.75,2.8706400000000003,2.882385,2.3198709342611726e-14,bs_spot_repricing_constant_iv,108082341.29420531,41800843.6258266,115708.0,68912.0,3.0,4.0,deferred,0.048838286460767905,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.024419143230383952,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,3.066,3.1,2.85,3.5,2.85,3.1,3.1,3.2,3.1,2829402.0600199206,9491609.39184864,6160505.725934279,3331103.66591436,1.849388774348838,0.6490475399487993,0.35095246005120057,11640.0,1952.0,,Positive Gamma,3.1,2.8,3.1,3.1,1317858.3420561897,4882361.2095930725,0.5525714663920132,0.32174645741694013,0.0,-0.050000000000000266,0.0,True,2.87310524122563,available,medium,,20.0,16.0,0.8,2.8703266666666662,2.881655,6.3812233569260885e-15,bs_spot_repricing_constant_iv,9491609.391848639,2829402.06001992,11640.0,1952.0,4.0,4.0,far,0.00428889615918851,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.002144448079594255,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,3.066,3.1,3.0,3.1,3.0,3.1,3.1,3.1,3.1,558041231.1251005,1555843491.592878,1056942361.3589894,498901130.23388886,2.1185407234164537,0.6793372000913074,0.3206627999086927,781665.0,444754.0,,Positive Gamma,3.1,3.0,3.1,3.1,401980065.8576881,1035993468.8191103,0.5276611363532941,0.33701801864577113,0.0,0.0,0.0,True,2.984788017561003,available,medium,,22.0,17.0,0.7727272727272727,2.9738966666666666,2.9854333333333334,1.1900775409721169e-15,bs_spot_repricing_constant_iv,1555843491.5928783,558041231.1251005,781665.0,444754.0,1.0,4.0,near,0.7030263151285765,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.7030263151285765,front_month_concentrated,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,3.066,3.1,3.0,3.6,2.65,3.1,3.1,3.1,3.1,176217506.44265124,539648353.5701605,357932930.00640583,181715423.56375462,1.9697443562396646,0.6632706792088274,0.3367293207911724,516592.0,111570.0,,Positive Gamma,3.1,3.0,3.1,3.1,75685414.78432873,260686477.37769023,0.47150840780621106,0.2902768338578102,0.0,0.0,0.0,True,2.9725642758941815,available,medium,,28.0,21.0,0.75,2.9706133333333336,2.9825366666666664,1.3174347839604088e-14,bs_spot_repricing_constant_iv,539648353.5701605,176217506.44265124,516592.0,111570.0,2.0,4.0,next,0.24384650225146703,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.12192325112573352,normal_expiry_structure,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,7.987,8.25,7.0,9.823,6.876,9.823,8.25,8.0,7.613,75920739.33678807,218215469.85421175,147068104.59549993,71147365.25871184,2.067091368186565,0.6739581968856522,0.326041803114348,142640.0,136371.0,,Positive Gamma,8.0,7.0,8.0,8.0,30575542.05822014,89210029.24196294,0.40852081313101923,0.28065972542655854,-0.25,0.0,0.38699999999999957,True,7.064434067076333,available,medium,,54.0,43.0,0.7962962962962963,7.055183333333334,7.086243888888889,5.794498333402226e-18,bs_spot_repricing_constant_iv,218215469.85421178,75920739.33678807,142640.0,136371.0,3.0,4.0,deferred,0.06320569331993568,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.03160284665996784,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,7.987,8.0,6.5,6.75,6.5,8.75,8.0,7.75,7.75,14920103.531715969,40820295.72355021,27870199.627633087,12950096.09591712,2.152122997482617,0.6827534963582859,0.3172465036417142,32017.0,3937.0,,Positive Gamma,7.75,6.5,7.75,7.75,3506088.8789019287,12291391.929281581,0.32603227068700114,0.21087402381725778,-0.25,0.0,0.0,True,7.164760919698241,available,medium,,22.0,15.0,0.6818181818181818,7.148365,7.1794255555555555,2.7799114805680177e-15,bs_spot_repricing_constant_iv,40820295.72355021,14920103.531715969,32017.0,3937.0,4.0,4.0,far,0.01182352055266992,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.00591176027633496,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,7.987,8.0,7.75,8.0,7.5,7.75,8.25,8.25,7.75,338641692.39825183,2331475188.5232606,1335058440.460756,996416748.0625042,1.3398594945907205,0.5726239108323398,0.4273760891676601,790261.0,1375567.0,,Positive Gamma,8.0,7.75,7.75,7.75,294691030.9973526,1843946990.5125895,0.6009593835439477,0.3094193857042775,0.0,0.0,0.0,True,7.865151476565184,available,medium,,52.0,43.0,0.8269230769230769,7.862757777777778,7.893818333333334,1.1388410007443745e-16,bs_spot_repricing_constant_iv,2331475188.52326,338641692.39825183,790261.0,1375567.0,1.0,4.0,near,0.67530732741951,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.67530732741951,front_month_concentrated,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,7.987,8.0,6.631,9.823,6.631,8.0,8.0,8.5,8.0,136866665.70188242,861954455.1405935,499410560.42123795,362543894.71935546,1.3775175025573958,0.5793932120691678,0.420606787930832,512468.0,202133.0,,Positive Gamma,8.0,7.75,8.0,8.0,134736288.44939476,507982548.7452011,0.5736094300614063,0.2878267378397598,0.0,1.1189999999999998,0.0,True,7.7490729797822056,available,medium,,58.0,45.0,0.7758620689655172,7.738515555555556,7.769576111111112,3.29968309198514e-14,bs_spot_repricing_constant_iv,861954455.1405933,136866665.70188242,512468.0,202133.0,2.0,4.0,next,0.24966345870788442,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.12483172935394221,normal_expiry_structure,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,3.238,3.1,2.9,4.1,2.9,3.2,4.1,3.1,3.2,12566520.31114852,39562064.2073282,26064292.25923836,13497771.94808984,1.9310070105997672,0.6588203315844776,0.34117966841552233,67312.0,27366.0,,Positive Gamma,4.1,2.85,3.1,3.1,5500248.8343636235,14304613.661728159,0.3569503055961886,0.3257456060600261,0.9999999999999996,-0.04999999999999982,-0.10000000000000009,True,3.0064930770341642,available,medium,,34.0,28.0,0.8235294117647058,2.998747777777778,3.0113400000000006,2.664428703004842e-13,bs_spot_repricing_constant_iv,39562064.2073282,12566520.31114852,67312.0,27366.0,3.0,4.0,deferred,0.11466087847641641,0.5469309026230842,0.3102417646639861,0.5469309026230842,0.3102417646639861,19.0,0.3619361378447745,-0.23668913795909807,0.05733043923820821,normal_expiry_structure,distributed_expiry,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,3.238,3.1,3.1,3.1,2.8,3.1,3.1,3.1,3.1,3162082.23693344,9718424.32924408,6440253.2830887595,3278171.04615532,1.9645873239719962,0.662684923492088,0.3373150765079119,16897.0,2569.0,,Positive Gamma,3.1,2.8,3.1,3.1,1595917.8070222833,4157285.15262753,0.42661063484788025,0.4333300956318422,0.0,-0.30000000000000027,0.0,True,3.5501268155122636,available,medium,,24.0,18.0,0.75,3.540213333333334,3.5528055555555564,3.301481844479757e-16,bs_spot_repricing_constant_iv,9718424.329244079,3162082.23693344,16897.0,2569.0,4.0,4.0,far,0.028166454236513136,0.5469309026230842,0.3102417646639861,0.5469309026230842,0.3102417646639861,19.0,0.3619361378447745,-0.23668913795909807,0.014083227118256568,low_expiry_influence,distributed_expiry,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
