trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-08-13,创业板ETF易方达,12月,3.604,56856334.46083263,30139161.23166832,1.886460410221755,0.6535549226801368,0.34644507731986324,26717173.229164317,86995495.69250095,Positive Gamma
2026-08-13,创业板ETF易方达,3月,3.604,6152338.95802144,3871159.0544619206,1.589275684999359,0.6137916075165835,0.38620839248341676,2281179.90355952,10023498.012483358,Positive Gamma
2026-08-13,创业板ETF易方达,8月,3.604,717027373.8247644,586877711.9405589,1.2217662372180655,0.5499076440858477,0.450092355914152,130149661.88420561,1303905085.7653236,Positive Gamma
2026-08-13,创业板ETF易方达,9月,3.604,232568037.29988885,194932904.75276977,1.1930671099107208,0.5440176018869256,0.45598239811307456,37635132.54711905,427500942.05265856,Positive Gamma
2026-08-13,沪深300ETF华泰柏瑞,12月,4.729,133285735.56143855,56407166.56825612,2.362922012757983,0.7026395509005916,0.29736044909940834,76878568.99318242,189692902.12969467,Positive Gamma
2026-08-13,沪深300ETF华泰柏瑞,3月,4.729,24817991.23196607,8056254.067238152,3.080586960742933,0.7549372162337314,0.24506278376626844,16761737.16472792,32874245.299204227,Positive Gamma
2026-08-13,沪深300ETF华泰柏瑞,8月,4.729,1196007277.5759583,734268291.9233171,1.6288423328796862,0.6196044215004026,0.3803955784995977,461738985.6526409,1930275569.4992747,Positive Gamma
2026-08-13,沪深300ETF华泰柏瑞,9月,4.729,424161963.20709515,263976532.60095823,1.6068169356867879,0.6163904007564912,0.3836095992435086,160185430.60613695,688138495.8080535,Positive Gamma
2026-08-13,沪深300ETF嘉实,12月,4.936,25773867.40305536,10527448.130905602,2.448254038639297,0.7099981646379494,0.2900018353620508,15246419.272149762,36301315.53396095,Positive Gamma
2026-08-13,沪深300ETF嘉实,3月,4.936,4486145.40345856,1944888.0836550398,2.30663421775289,0.697577677436733,0.3024223225632668,2541257.31980352,6431033.487113601,Positive Gamma
2026-08-13,沪深300ETF嘉实,8月,4.936,188012818.97937408,92073487.3445005,2.041986508840582,0.6712674441211974,0.3287325558788025,95939331.6348736,280086306.3238746,Positive Gamma
2026-08-13,沪深300ETF嘉实,9月,4.936,91627377.09212607,50581472.30089984,1.8114810210950705,0.6443155786943565,0.3556844213056436,41045904.791226245,142208849.3930259,Positive Gamma
2026-08-13,深证100ETF易方达,12月,3.704,4649635.6219833605,1855534.02403264,2.505820729645414,0.7147600869765117,0.2852399130234883,2794101.59795072,6505169.646016001,Positive Gamma
2026-08-13,深证100ETF易方达,3月,3.704,374414.22007488005,289502.5562777601,1.2933019483104404,0.5639475208501276,0.4360524791498723,84911.66379711998,663916.7763526402,Positive Gamma
2026-08-13,深证100ETF易方达,8月,3.704,46084799.56934273,18076497.10512512,2.549431966897867,0.7182647788924998,0.28173522110750027,28008302.46421761,64161296.67446785,Positive Gamma
2026-08-13,深证100ETF易方达,9月,3.704,8715742.362427521,8443700.48704064,1.0322183236845515,0.507926885440669,0.4920731145593311,272041.87538688054,17159442.84946816,Positive Gamma
2026-08-13,科创50ETF华夏,12月,1.812,38304120.127043515,27666869.30125632,1.384476129552691,0.5806206706763752,0.41937932932362465,10637250.825787198,65970989.428299844,Positive Gamma
2026-08-13,科创50ETF华夏,3月,1.812,5180520.084228,2751603.2215228803,1.8827278743193325,0.6531063480155513,0.3468936519844487,2428916.8627051204,7932123.305750879,Positive Gamma
2026-08-13,科创50ETF华夏,8月,1.812,364193241.6716842,302839002.5612487,1.2025968867666796,0.545990459712327,0.45400954028767304,61354239.110435516,667032244.2329329,Positive Gamma
2026-08-13,科创50ETF华夏,9月,1.812,136058923.51306847,107543259.9794837,1.265155282990536,0.5585291624335063,0.44147083756649375,28515663.533584803,243602183.49255216,Positive Gamma
2026-08-13,科创50ETF易方达,12月,1.758,7688045.31469164,6193126.991107441,1.2413834442165834,0.5538469767052627,0.4461530232947374,1494918.3235842,13881172.30579908,Positive Gamma
2026-08-13,科创50ETF易方达,3月,1.758,1159005.88049904,872144.9530721998,1.3289142778575393,0.5706153680675874,0.42938463193241255,286860.92742683995,2031150.83357124,Positive Gamma
2026-08-13,科创50ETF易方达,8月,1.758,65322004.87776313,57345523.25155129,1.1390951058415193,0.5325126043862364,0.46748739561376373,7976481.626211841,122667528.12931441,Positive Gamma
2026-08-13,科创50ETF易方达,9月,1.758,28604431.017357126,20045097.484839723,1.4270038366733262,0.5879693369703564,0.412030663029644,8559333.532517398,48649528.50219683,Positive Gamma
