underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,12月,2.7,3.086,374250.32077404,-4124588.3311696798,-3750338.0103956396,4498838.65194372,831.0,9141.0,9972.0,137.0,1421.0,1558.0,0.0011350000000000002,0.36815,0.47335,116575.04181710913,-1464012.192836219,-1347437.1510191099,1580587.234653328,-579481.980657,-3170856.02973864,100.56851114207885,0.5169415372191452,0.6846920664251501,0.16015753199868724,0.009281950421247395,0.5176035135061161,False
上证50ETF华夏,12月,2.75,3.086,271153.74980248,-2038162.5467585602,-1767008.7969560802,2309316.29656104,526.0,3964.0,4490.0,37.0,684.0,721.0,0.0011290000000000002,0.3399,0.5406,63405.868809204745,-890273.1602540622,-826867.2914448574,953679.0290632669,-332617.46188460005,-1434391.3350714801,62.0551515662081,0.5132206294556106,0.669923738274397,0.121447591057157,-0.019347131928970158,0.3443378833741403,False
上证50ETF华夏,12月,2.8,3.086,858816.9942612,-4710008.8158704005,-3851191.8216092004,5568825.8101316,1482.0,8168.0,9650.0,176.0,1699.0,1875.0,0.0011255000000000002,0.30835,0.607,174560.21785149298,-2684009.0006950838,-2509448.7828435907,2858569.218546577,-877722.3638306,-2973469.4577786005,98.78082638831395,0.5863283970036317,0.64889487277547,0.16338264528570728,-0.048819158757046954,0.5420689886835268,False
上证50ETF华夏,12月,2.85,3.086,592878.82751208,-2873308.568858,-2280429.74134592,3466187.39637008,926.0,4537.0,5463.0,86.0,917.0,1003.0,0.001133,0.27290000000000003,0.66865,158844.03380189603,-1475307.083217945,-1316463.049416049,1634151.117019841,-525679.2692531201,-1754750.4720928,126.42421520423589,0.5578583290035464,0.6995678780984445,0.1474942529173377,-0.04704601334738321,0.41850807399749185,False
上证50ETF华夏,12月,2.9,3.086,1245785.9056272001,-1277232.54015504,-31446.634527839953,2523018.4457822405,1790.0,1876.0,3666.0,131.0,981.0,1112.0,0.001146,0.2345,0.72285,120676.5673318288,-702512.6823098887,-581836.1149780599,823189.2496417174,-576719.8148811599,545273.1803533201,103.9500530282434,0.5860610508341861,0.5303312883435582,0.29805273314195185,-0.064395443039027,0.3577356929846825,False
上证50ETF华夏,12月,2.95,3.086,1204764.06782512,-1185329.10220416,19434.965620959876,2390093.17002928,1193.0,1656.0,2849.0,349.0,241.0,590.0,0.0015309999999999998,0.30284999999999995,0.906,89809.74066504813,-580541.6724235635,-490731.9317585154,670351.4130886117,179938.8533824,-160503.88776144013,98.74747595015808,0.6086162625512999,0.4811941285175559,0.21903560827856539,0.002527379949452401,0.313740275683517,True
上证50ETF华夏,12月,3.0,3.086,10900715.241820801,-2075826.7208329202,8824888.520987881,12976541.96265372,7491.0,2787.0,10278.0,1054.0,467.0,1521.0,0.0016470000000000002,0.2197,1.1550500000000001,0.0,-1022239.1757609315,-1022239.1757609315,1022239.1757609315,1185921.17173348,7638967.349254401,81.80558731354321,0.596208703048859,0.4178307313064913,0.1541329322492337,-0.005738064724521616,0.6256866163670838,True
上证50ETF华夏,12月,3.1,3.086,6980273.474793839,-1513862.83665,5466410.638143839,8494136.31144384,4602.0,2025.0,6627.0,1294.0,371.0,1665.0,0.0018529999999999998,0.07820000000000002,1.18885,0.0,-725407.9224260307,-725407.9224260307,725407.9224260307,1685373.2941044797,3781037.3440393596,76.06503590427404,0.6320263655335061,0.37882219705549264,0.2321959856423133,-0.03104440641217631,0.5520023336493386,True
上证50ETF华夏,12月,3.2,3.086,8828959.29660808,-1944130.05839792,6884829.238210159,10773089.355006,6349.0,2719.0,9068.0,893.0,135.0,1028.0,0.0019925,-0.032999999999999974,1.1055,0.0,-756267.000825879,-756267.000825879,756267.000825879,1145284.1743637598,5739545.0638464,73.42184329332514,0.5126563943052861,0.35992540406133444,0.095151339016532,-0.003926138130911463,0.5872188563718611,True
上证50ETF华夏,12月,3.3,3.086,5317089.1219656,-1629048.97790772,3688040.14405788,6946138.09987332,4599.0,2413.0,7012.0,1501.0,97.0,1598.0,0.002116,-0.122,0.9614499999999999,0.0,-638823.3741491797,-638823.3741491797,638823.3741491797,1669880.53825772,2018159.6058001604,66.12738582994575,0.6204129356322727,0.3647950951919975,0.1832871107405734,-0.023221056603306756,0.5337448633588129,False
上证50ETF华夏,12月,3.4,3.086,2985827.4925980004,-1022257.8973490401,1963569.5952489604,4008085.3899470405,3183.0,1683.0,4866.0,884.0,22.0,906.0,0.0022649999999999997,-0.19115,0.8114,0.0,-384641.4925282986,-384641.4925282986,384641.4925282986,815877.33497264,1147692.2602763204,168.28382659717116,0.5235324010620215,0.35736157182954836,0.14539865584939599,-0.009867187881642045,0.421197142204871,False
上证50ETF华夏,12月,3.5,3.086,5834773.595510679,-539047.5459202,5295726.04959048,6373821.141430879,7927.0,1135.0,9062.0,2393.0,0.0,2393.0,0.0027375,-0.22105,0.6358,0.0,-158883.63807484595,-158883.63807484595,158883.63807484595,1761399.4214781197,3534326.62811236,192.9415161065261,0.5060227174793559,0.284077892325315,0.1509398259114419,0.009054713588492165,0.5606674772078071,False
上证50ETF华夏,7月,2.7,3.086,0.0,-851424.55335016,-851424.55335016,851424.55335016,300.0,18358.0,18658.0,326.0,117.0,443.0,0.0045425,0.49885,0.02435,0.0,0.0,0.0,0.0,-5426.33580684,-845998.21754332,99.1558354549104,0.5282789811392401,0.4615591397849463,0.5465199549696772,0.663281428317821,0.3632074024240343,False
上证50ETF华夏,7月,2.75,3.086,0.0,-618760.4655873202,-618760.4655873202,618760.4655873202,262.0,10429.0,10691.0,81.0,131.0,212.0,0.003972,0.4987,0.03115,0.0,0.0,0.0,0.0,-7772.329177480002,-610988.1364098402,52.6071483831049,0.44330142724043875,0.456562209121936,0.1608607164842018,-0.08675248712451282,0.27369125909448305,False
上证50ETF华夏,7月,2.8,3.086,0.0,-1784824.78525704,-1784824.78525704,1784824.78525704,545.0,22662.0,23207.0,427.0,91.0,518.0,0.0034054999999999997,0.4985,0.04135,0.0,0.0,0.0,0.0,-7167.02212772,-1777657.76312932,65.59766763848282,0.53126128717296,0.4600435888122048,0.3937508855708825,-0.13575847298333663,0.4454637144431837,False
上证50ETF华夏,7月,2.85,3.086,387.79268512000004,-3651427.162434,-3651039.36974888,3651814.95511912,1018.0,33225.0,34243.0,917.0,528.0,1445.0,0.0028415000000000003,0.49825,0.0579,308.03448688990767,0.0,308.03448688990767,308.03448688990767,-57677.87647024001,-3593361.4932786403,13.336296954878629,0.5446676483792006,0.44980008884940026,0.45833875123621315,-0.08095658969540219,0.587007473400814,False
上证50ETF华夏,7月,2.9,3.086,13949.394291,-2676211.12720052,-2662261.73290952,2690160.52149152,837.0,16253.0,17090.0,3184.0,775.0,3959.0,0.0022775,0.49770000000000003,0.0952,11039.213311416095,0.0,11039.213311416095,11039.213311416095,-113661.73126000002,-2548600.0016495204,50.948202660629036,0.5558240865191689,0.44331065759637184,1.9258728156132705,-0.2696241497494085,0.536799003214794,False
上证50ETF华夏,7月,2.95,3.086,302505.72177408007,-4049738.05750016,-3747232.3357260795,4352243.77927424,1056.0,14137.0,15193.0,12390.0,4413.0,16803.0,0.0017205,0.4941,0.3008,171326.96363835223,-1315613.425965568,-1144286.4623272158,1486940.3896039203,-961658.8143897599,-2785573.52133632,325.7328990228005,0.532138756639023,0.8829787234042552,6.02255706334763,-0.43532353591593753,0.6312403207826978,True
