exchange,commodity,underlying,contract_month,strike,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,call_amount,put_amount,total_amount,price_wall_score
CZCE,TA,TA,2608,5900.0,23953.0,1269.0,25222.0,112794.0,11921.0,124715.0,1920255.0,8672528.0,10592783.0,0.9755134326443389
CZCE,TA,TA,2608,6000.0,23520.0,2424.0,25944.0,53714.0,1966.0,55680.0,356200.0,2452585.0,2808785.0,0.9604374763969884
CZCE,TA,TA,2608,6100.0,9953.0,1333.0,11286.0,10137.0,894.0,11031.0,32968.0,1566735.0,1599703.0,0.8846800004916864
CZCE,TA,TA,2608,6200.0,25825.0,1509.0,27334.0,9101.0,251.0,9352.0,22753.0,567888.0,590641.0,0.9000819520320695
CZCE,TA,TA,2608,6300.0,7199.0,1262.0,8461.0,51.0,14.0,65.0,128.0,36190.0,36318.0,0.524897582555794
CZCE,TA,TA,2608,6400.0,5537.0,731.0,6268.0,156.0,22.0,178.0,390.0,71280.0,71670.0,0.5348025218139343
CZCE,TA,TA,2608,6500.0,5757.0,693.0,6450.0,105.0,86.0,191.0,263.0,323145.0,323408.0,0.5786449815762225
CZCE,TA,TA,2608,6600.0,3530.0,726.0,4256.0,484.0,21.0,505.0,1210.0,88725.0,89935.0,0.5535763546579227
CZCE,TA,TA,2608,6700.0,1926.0,331.0,2257.0,113.0,3.0,116.0,283.0,14100.0,14383.0,0.36442533949084427
CZCE,TA,TA,2608,6800.0,1697.0,306.0,2003.0,20.0,0.0,20.0,50.0,0.0,50.0,0.27200827437917363
CZCE,TA,TA,2608,6900.0,1642.0,423.0,2065.0,0.0,22.0,22.0,0.0,125400.0,125400.0,0.39686732256526414
CZCE,TA,TA,2608,7000.0,5763.0,3.0,5766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3880352073263748
CZCE,TA,TA,2608,7100.0,893.0,0.0,893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16220876104538304
CZCE,TA,TA,2608,7200.0,1488.0,0.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22811785195447395
CZCE,TA,TA,2608,7300.0,675.0,0.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12977074451645743
CZCE,TA,TA,2608,7400.0,734.0,0.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13906826517761445
CZCE,TA,TA,2608,7500.0,678.0,0.0,678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13039057922720124
CZCE,TA,TA,2608,7600.0,285.0,0.0,285.0,1.0,0.0,1.0,5.0,0.0,5.0,0.05962710547127105
CZCE,TA,TA,2608,7700.0,345.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07171289327678804
CZCE,TA,TA,2608,7800.0,571.0,0.0,571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11138231476439134
CZCE,TA,TA,2608,7900.0,617.0,0.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11985338914455662
CZCE,TA,TA,2608,8000.0,1806.0,3.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2547707445164574
CZCE,TA,TA,2608,8100.0,3431.0,0.0,3431.0,1.0,0.0,1.0,3.0,0.0,3.0,0.3328885964709314
CZCE,TA,TA,2609,4200.0,363.0,7532.0,7895.0,0.0,297.0,297.0,0.0,2228.0,2228.0,0.49514169450823514
CZCE,TA,TA,2609,4250.0,10.0,569.0,579.0,0.0,1.0,1.0,0.0,5.0,5.0,0.11334611373573386
CZCE,TA,TA,2609,4300.0,20.0,273.0,293.0,0.0,7.0,7.0,0.0,53.0,53.0,0.06327386114694315
CZCE,TA,TA,2609,4350.0,30.0,366.0,396.0,0.0,51.0,51.0,0.0,510.0,510.0,0.09812116928802989
CZCE,TA,TA,2609,4400.0,48.0,233.0,281.0,0.0,6.0,6.0,0.0,60.0,60.0,0.06074046520967739
CZCE,TA,TA,2609,4450.0,22.0,237.0,259.0,0.0,31.0,31.0,0.0,543.0,543.0,0.06696424624066519
CZCE,TA,TA,2609,4500.0,12.0,924.0,936.0,0.0,11.0,11.0,0.0,110.0,110.0,0.17184936723269822
CZCE,TA,TA,2609,4550.0,23.0,208.0,231.0,0.0,4.0,4.0,0.0,50.0,50.0,0.049873690316918726
CZCE,TA,TA,2609,4600.0,60.0,627.0,687.0,0.0,2.0,2.0,0.0,25.0,25.0,0.1329649421421494
CZCE,TA,TA,2609,4650.0,33.0,503.0,536.0,0.0,1.0,1.0,0.0,25.0,25.0,0.10592295625809318
CZCE,TA,TA,2609,4700.0,112.0,694.0,806.0,0.0,288.0,288.0,0.0,7920.0,7920.0,0.24844876566062402
CZCE,TA,TA,2609,4750.0,50.0,1189.0,1239.0,0.0,549.0,549.0,0.0,15098.0,15098.0,0.3519567516388857
CZCE,TA,TA,2609,4800.0,87.0,1349.0,1436.0,0.0,961.0,961.0,0.0,31233.0,31233.0,0.43276692733619204
CZCE,TA,TA,2609,4850.0,93.0,1027.0,1120.0,0.0,967.0,967.0,0.0,41098.0,41098.0,0.40781687585373694
CZCE,TA,TA,2609,4900.0,201.0,1549.0,1750.0,0.0,1088.0,1088.0,0.0,57120.0,57120.0,0.4877539673718579
CZCE,TA,TA,2609,4950.0,98.0,1229.0,1327.0,0.0,1374.0,1374.0,0.0,85875.0,85875.0,0.4763226260018626
CZCE,TA,TA,2609,5000.0,560.0,12416.0,12976.0,0.0,14925.0,14925.0,0.0,1305938.0,1305938.0,0.8984077005522588
CZCE,TA,TA,2609,5100.0,783.0,3637.0,4420.0,0.0,5042.0,5042.0,0.0,579830.0,579830.0,0.7496001587857744
CZCE,TA,TA,2609,5200.0,752.0,5401.0,6153.0,628.0,8533.0,9161.0,1431840.0,1599938.0,3031778.0,0.8335918061086454
CZCE,TA,TA,2609,5300.0,1291.0,4965.0,6256.0,821.0,8920.0,9741.0,1527060.0,2609100.0,4136160.0,0.8408127188314226
CZCE,TA,TA,2609,5400.0,1636.0,3303.0,4939.0,642.0,6529.0,7171.0,969420.0,2791148.0,3760568.0,0.8070823470338917
CZCE,TA,TA,2609,5500.0,2726.0,4994.0,7720.0,1433.0,7267.0,8700.0,1630038.0,4523708.0,6153746.0,0.8629353283679896
CZCE,TA,TA,2609,5600.0,2430.0,3408.0,5838.0,4119.0,3345.0,7464.0,4005728.0,2818163.0,6823891.0,0.8298828304153056
CZCE,TA,TA,2609,5700.0,4961.0,3570.0,8531.0,7579.0,3460.0,11039.0,5703198.0,4100100.0,9803298.0,0.883703403936466
CZCE,TA,TA,2609,5800.0,8342.0,2860.0,11202.0,12510.0,1267.0,13777.0,7599825.0,1830815.0,9430640.0,0.9083261405264432
CZCE,TA,TA,2609,5900.0,4137.0,8515.0,12652.0,4393.0,589.0,4982.0,2174535.0,1105848.0,3280383.0,0.8689504706554138
CZCE,TA,TA,2609,6000.0,6047.0,3867.0,9914.0,12128.0,442.0,12570.0,4790560.0,998920.0,5789480.0,0.8938869129615965
CZCE,TA,TA,2609,6100.0,3489.0,7927.0,11416.0,5369.0,104.0,5473.0,1716408.0,268060.0,1984468.0,0.8628271522021351
CZCE,TA,TA,2609,6200.0,5457.0,4473.0,9930.0,6765.0,0.0,6765.0,1691250.0,0.0,1691250.0,0.8584339654877488
CZCE,TA,TA,2609,6300.0,6738.0,6083.0,12821.0,4323.0,186.0,4509.0,897023.0,658440.0,1555463.0,0.8568603960884903
CZCE,TA,TA,2609,6400.0,4887.0,3067.0,7954.0,4225.0,22.0,4247.0,707688.0,85250.0,792938.0,0.8099390009346172
CZCE,TA,TA,2609,6500.0,6583.0,799.0,7382.0,3440.0,0.0,3440.0,490200.0,0.0,490200.0,0.7796170925262845
CZCE,TA,TA,2609,6600.0,3994.0,699.0,4693.0,3612.0,0.0,3612.0,448803.0,0.0,448803.0,0.7354446399368327
CZCE,TA,TA,2609,6700.0,3046.0,482.0,3528.0,2339.0,0.0,2339.0,237088.0,0.0,237088.0,0.6662647087563971
CZCE,TA,TA,2609,6800.0,3049.0,399.0,3448.0,1339.0,0.0,1339.0,110468.0,0.0,110468.0,0.604040995693819
CZCE,TA,TA,2609,6900.0,3350.0,198.0,3548.0,933.0,31.0,964.0,65310.0,193285.0,258595.0,0.6071578430999875
CZCE,TA,TA,2609,7000.0,12765.0,171.0,12936.0,2691.0,0.0,2691.0,174005.0,0.0,174005.0,0.784533705720337
CZCE,TA,TA,2609,7100.0,1418.0,105.0,1523.0,687.0,29.0,716.0,37785.0,209598.0,247383.0,0.47699890651430726
CZCE,TA,TA,2609,7200.0,2048.0,70.0,2118.0,668.0,0.0,668.0,30060.0,0.0,30060.0,0.45789091287152284
CZCE,TA,TA,2609,7300.0,1445.0,77.0,1522.0,617.0,0.0,617.0,24680.0,0.0,24680.0,0.40205008166538714
CZCE,TA,TA,2609,7400.0,987.0,52.0,1039.0,132.0,0.0,132.0,3960.0,0.0,3960.0,0.2344736419953046
CZCE,TA,TA,2609,7500.0,1591.0,59.0,1650.0,295.0,0.0,295.0,7968.0,0.0,7968.0,0.34258034940307625
CZCE,TA,TA,2609,7600.0,1340.0,31.0,1371.0,127.0,0.0,127.0,2858.0,0.0,2858.0,0.263775345089458
CZCE,TA,TA,2609,7700.0,609.0,34.0,643.0,98.0,0.0,98.0,1960.0,0.0,1960.0,0.16128890468391177
CZCE,TA,TA,2609,7800.0,745.0,38.0,783.0,66.0,0.0,66.0,1155.0,0.0,1155.0,0.17144278082522327
CZCE,TA,TA,2609,7900.0,956.0,38.0,994.0,117.0,0.0,117.0,1755.0,0.0,1755.0,0.2139204132272723
CZCE,TA,TA,2609,8000.0,6769.0,60.0,6829.0,1237.0,4.0,1241.0,18555.0,46700.0,65255.0,0.6551474785372702
CZCE,TA,TA,2610,4800.0,0.0,550.0,550.0,0.0,246.0,246.0,0.0,31365.0,31365.0,0.2336641439161869
CZCE,TA,TA,2610,4850.0,0.0,360.0,360.0,0.0,266.0,266.0,0.0,41230.0,41230.0,0.21191859894589055
CZCE,TA,TA,2610,4900.0,0.0,314.0,314.0,0.0,147.0,147.0,0.0,27563.0,27563.0,0.16923035485707627
CZCE,TA,TA,2610,4950.0,0.0,178.0,178.0,0.0,87.0,87.0,0.0,20010.0,20010.0,0.1215350159198956
CZCE,TA,TA,2610,5000.0,11.0,106.0,117.0,0.0,87.0,87.0,0.0,22838.0,22838.0,0.1121851347923059
CZCE,TA,TA,2610,5100.0,8.0,160.0,168.0,0.0,73.0,73.0,0.0,27375.0,27375.0,0.12530456665077294
CZCE,TA,TA,2610,5200.0,65.0,241.0,306.0,10.0,130.0,140.0,22875.0,64025.0,86900.0,0.1999045420871136
CZCE,TA,TA,2610,5300.0,53.0,198.0,251.0,6.0,143.0,149.0,11730.0,91163.0,102893.0,0.19493495381866774
CZCE,TA,TA,2610,5400.0,110.0,141.0,251.0,63.0,103.0,166.0,106785.0,82143.0,188928.0,0.21447549976407318
CZCE,TA,TA,2610,5500.0,121.0,162.0,283.0,113.0,92.0,205.0,168088.0,94990.0,263078.0,0.2362089953194763
CZCE,TA,TA,2610,5600.0,216.0,138.0,354.0,94.0,3.0,97.0,113270.0,4028.0,117298.0,0.2108364835004103
CZCE,TA,TA,2610,5700.0,163.0,132.0,295.0,73.0,22.0,95.0,74460.0,38665.0,113125.0,0.19738246474939283
CZCE,TA,TA,2610,5800.0,122.0,130.0,252.0,99.0,14.0,113.0,75735.0,29295.0,105030.0,0.18917153739171538
CZCE,TA,TA,2610,5900.0,504.0,50.0,554.0,201.0,6.0,207.0,118088.0,13920.0,132008.0,0.2685311789069027
CZCE,TA,TA,2610,6000.0,206.0,56.0,262.0,134.0,16.0,150.0,65995.0,44800.0,110795.0,0.1998302313363705
CZCE,TA,TA,2610,6100.0,171.0,6.0,177.0,305.0,0.0,305.0,140300.0,0.0,140300.0,0.21632984170591205
CZCE,TA,TA,2610,6200.0,579.0,22.0,601.0,446.0,14.0,460.0,161675.0,46480.0,208155.0,0.3289761881249892
CZCE,TA,TA,2610,6300.0,344.0,4.0,348.0,565.0,0.0,565.0,182213.0,0.0,182213.0,0.29361153760657
CZCE,TA,TA,2610,6400.0,307.0,0.0,307.0,142.0,0.0,142.0,40825.0,0.0,40825.0,0.17842988428429885
CZCE,TA,TA,2610,6500.0,316.0,0.0,316.0,66.0,0.0,66.0,14685.0,0.0,14685.0,0.13829577527784412
CZCE,TA,TA,2610,6600.0,372.0,0.0,372.0,178.0,0.0,178.0,29370.0,0.0,29370.0,0.1884695233988998
CZCE,TA,TA,2610,6700.0,133.0,3.0,136.0,10.0,0.0,10.0,1625.0,0.0,1625.0,0.047051098092670066
CZCE,TA,TA,2610,6800.0,85.0,0.0,85.0,13.0,0.0,13.0,1820.0,0.0,1820.0,0.0385168327175547
CZCE,TA,TA,2610,6900.0,113.0,0.0,113.0,29.0,0.0,29.0,3698.0,0.0,3698.0,0.058779883891776116
CZCE,TA,TA,2610,7000.0,240.0,0.0,240.0,34.0,0.0,34.0,3825.0,0.0,3825.0,0.08636004426416863
CZCE,TA,TA,2610,7100.0,372.0,0.0,372.0,78.0,0.0,78.0,7410.0,0.0,7410.0,0.13631723862737694
CZCE,TA,TA,2611,4750.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008489752780920255
CZCE,TA,TA,2611,4800.0,3.0,122.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02625834782224257
CZCE,TA,TA,2611,4850.0,6.0,78.0,84.0,0.0,6.0,6.0,0.0,1785.0,1785.0,0.03669038313110838
CZCE,TA,TA,2611,4900.0,3.0,52.0,55.0,0.0,3.0,3.0,0.0,1028.0,1028.0,0.02411524343433425
CZCE,TA,TA,2611,4950.0,3.0,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005390579227201247
CZCE,TA,TA,2611,5000.0,6.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007869918070176453
CZCE,TA,TA,2611,5100.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004770744516457445
CZCE,TA,TA,2611,5200.0,6.0,15.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004770744516457445
CZCE,TA,TA,2611,5300.0,9.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00663024864868885
CZCE,TA,TA,2611,5400.0,18.0,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00663024864868885
CZCE,TA,TA,2611,5500.0,20.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012828595756126866
CZCE,TA,TA,2611,5600.0,3.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004150909805713644
CZCE,TA,TA,2611,5700.0,8.0,21.0,29.0,0.0,3.0,3.0,0.0,6068.0,6068.0,0.04661149329281948
CZCE,TA,TA,2611,5800.0,13.0,12.0,25.0,3.0,0.0,3.0,2438.0,0.0,2438.0,0.028747375778951034
CZCE,TA,TA,2611,5900.0,21.0,12.0,33.0,6.0,0.0,6.0,4170.0,0.0,4170.0,0.040408330034765114
CZCE,TA,TA,2611,6000.0,12.0,23.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0076633064999285195
CZCE,TA,TA,2611,6100.0,29.0,40.0,69.0,1.0,0.0,1.0,543.0,0.0,543.0,0.02223359533881323
CZCE,TA,TA,2611,6200.0,45.0,36.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017167438731333477
CZCE,TA,TA,2611,6300.0,57.0,33.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019026942863564884
CZCE,TA,TA,2611,6400.0,54.0,21.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015927769309845876
CZCE,TA,TA,2611,6500.0,44.0,15.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012621984185878933
CZCE,TA,TA,2611,6600.0,72.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017167438731333477
CZCE,TA,TA,2611,6700.0,63.0,9.0,72.0,3.0,0.0,3.0,525.0,0.0,525.0,0.023004352457316253
CZCE,TA,TA,2611,6800.0,41.0,0.0,41.0,25.0,0.0,25.0,3938.0,0.0,3938.0,0.04415851286772149
CZCE,TA,TA,2612,4700.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035310750949698417
CZCE,TA,TA,2612,4750.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011175703194143396
CZCE,TA,TA,2612,4800.0,0.0,103.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021712893276788024
CZCE,TA,TA,2612,4850.0,0.0,55.0,55.0,0.0,3.0,3.0,0.0,1290.0,1290.0,0.026512503708306857
CZCE,TA,TA,2612,4900.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00663024864868885
CZCE,TA,TA,2612,4950.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004770744516457445
CZCE,TA,TA,2612,5000.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016715709627384368
CZCE,TA,TA,2612,5100.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010517362519946352
CZCE,TA,TA,2612,5200.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010517362519946352
CZCE,TA,TA,2612,5300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043190154125083354
CZCE,TA,TA,2612,5400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043190154125083354
CZCE,TA,TA,2612,5500.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018781825329863707
CZCE,TA,TA,2612,5600.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007250083359432652
CZCE,TA,TA,2612,5700.0,65.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013861653607366535
CZCE,TA,TA,2612,5800.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00663024864868885
CZCE,TA,TA,2612,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043190154125083354
CZCE,TA,TA,2612,6000.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008451246817467015
CZCE,TA,TA,2701,4700.0,0.0,587.0,587.0,0.0,225.0,225.0,0.0,64688.0,64688.0,0.2576802934375984
CZCE,TA,TA,2701,4750.0,0.0,272.0,272.0,0.0,7.0,7.0,0.0,2713.0,2713.0,0.0821370729662571
CZCE,TA,TA,2701,4800.0,9.0,412.0,421.0,0.0,75.0,75.0,0.0,28125.0,28125.0,0.17747313595086772
CZCE,TA,TA,2701,4850.0,12.0,236.0,248.0,0.0,24.0,24.0,0.0,10500.0,10500.0,0.10874805081475325
CZCE,TA,TA,2701,4900.0,18.0,319.0,337.0,0.0,3.0,3.0,0.0,1418.0,1418.0,0.08593278843603243
CZCE,TA,TA,2701,4950.0,21.0,324.0,345.0,0.0,10.0,10.0,0.0,4975.0,4975.0,0.10898291627448826
CZCE,TA,TA,2701,5000.0,27.0,1579.0,1606.0,0.0,74.0,74.0,0.0,41070.0,41070.0,0.3409857464666757
CZCE,TA,TA,2701,5100.0,157.0,1002.0,1159.0,2.0,67.0,69.0,4585.0,48240.0,52825.0,0.3032214753731238
CZCE,TA,TA,2701,5200.0,136.0,1065.0,1201.0,0.0,62.0,62.0,0.0,55335.0,55335.0,0.3081944568972855
CZCE,TA,TA,2701,5300.0,177.0,1202.0,1379.0,3.0,33.0,36.0,5055.0,36630.0,41685.0,0.3119160527129105
CZCE,TA,TA,2701,5400.0,218.0,475.0,693.0,3.0,1.0,4.0,4373.0,1508.0,5881.0,0.17239152117846068
CZCE,TA,TA,2701,5500.0,267.0,389.0,656.0,3.0,1.0,4.0,4133.0,1650.0,5783.0,0.16567947544088568
CZCE,TA,TA,2701,5600.0,242.0,238.0,480.0,1.0,3.0,4.0,1200.0,6518.0,7718.0,0.1430838114535654
CZCE,TA,TA,2701,5700.0,694.0,181.0,875.0,15.0,1.0,16.0,12975.0,2595.0,15570.0,0.2250560842676063
CZCE,TA,TA,2701,5800.0,181.0,116.0,297.0,1.0,0.0,1.0,975.0,0.0,975.0,0.07319377308136954
CZCE,TA,TA,2701,5900.0,114.0,131.0,245.0,3.0,1.0,4.0,2468.0,3405.0,5873.0,0.0907371427113487
CZCE,TA,TA,2701,6000.0,335.0,161.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09877900897926736
CZCE,TA,TA,2701,6100.0,187.0,75.0,262.0,5.0,0.0,5.0,3050.0,0.0,3050.0,0.08146113074642948
CZCE,TA,TA,2701,6200.0,141.0,51.0,192.0,1.0,0.0,1.0,475.0,0.0,475.0,0.0469190787532817
CZCE,TA,TA,2701,6300.0,181.0,40.0,221.0,6.0,0.0,6.0,2595.0,0.0,2595.0,0.07068966140576026
CZCE,TA,TA,2701,6400.0,214.0,60.0,274.0,2.0,0.0,2.0,835.0,0.0,835.0,0.06733994214214942
CZCE,TA,TA,2701,6500.0,247.0,24.0,271.0,17.0,0.0,17.0,6290.0,0.0,6290.0,0.1001936350786409
CZCE,TA,TA,2701,6600.0,175.0,27.0,202.0,7.0,0.0,7.0,1890.0,0.0,1890.0,0.06206638633657296
CZCE,TA,TA,2701,6700.0,132.0,5.0,137.0,4.0,0.0,4.0,1010.0,0.0,1010.0,0.04106864106977732
CZCE,TA,TA,2701,6800.0,182.0,6.0,188.0,4.0,0.0,4.0,1010.0,0.0,1010.0,0.05160583115242195
CZCE,TA,TA,2701,6900.0,219.0,3.0,222.0,5.0,0.0,5.0,1063.0,0.0,1063.0,0.05941242136116967
CZCE,TA,TA,2701,7000.0,653.0,6.0,659.0,5.0,0.0,5.0,975.0,0.0,975.0,0.139006344716768
CZCE,TA,TA,2701,7100.0,452.0,4.0,456.0,7.0,0.0,7.0,1330.0,0.0,1330.0,0.10795679729547707
CZCE,TA,TA,2701,7200.0,317.0,0.0,317.0,3.0,0.0,3.0,480.0,0.0,480.0,0.07315329675710114
CZCE,TA,TA,2701,7300.0,565.0,0.0,565.0,3.0,0.0,3.0,570.0,0.0,570.0,0.11860218162068091
CZCE,TA,TA,2701,7400.0,2137.0,0.0,2137.0,186.0,0.0,186.0,27435.0,0.0,27435.0,0.38832318472698185
CZCE,TA,TA,2703,4650.0,0.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016960827161085545
CZCE,TA,TA,2703,4700.0,0.0,144.0,144.0,0.0,45.0,45.0,0.0,21150.0,21150.0,0.10817304374934408
CZCE,TA,TA,2703,4750.0,0.0,122.0,122.0,0.0,27.0,27.0,0.0,13838.0,13838.0,0.08968367109570034
CZCE,TA,TA,2703,4800.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070434717891847175
CZCE,TA,TA,2703,4850.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003117851954473974
CZCE,TA,TA,2703,4900.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004977356086705379
CZCE,TA,TA,2703,4950.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022914056734822386
CZCE,TA,TA,2703,5000.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010517362519946352
CZCE,TA,TA,2703,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043190154125083354
CZCE,TA,TA,2703,5200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043190154125083354
CZCE,TA,TA,2703,5300.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010517362519946352
CZCE,TA,TA,2703,5400.0,14.0,0.0,14.0,3.0,0.0,3.0,5003.0,0.0,5003.0,0.03944553891718266
CZCE,TA,TA,2703,5500.0,27.0,0.0,27.0,3.0,0.0,3.0,4418.0,0.0,4418.0,0.03956299617972087
CZCE,TA,TA,2703,5600.0,11.0,0.0,11.0,2.0,0.0,2.0,2595.0,0.0,2595.0,0.026571304646394865
CZCE,TA,TA,2703,5700.0,23.0,0.0,23.0,3.0,0.0,3.0,3428.0,0.0,3428.0,0.03359956359735927
CZCE,TA,TA,2703,5800.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018781825329863707
CZCE,TA,TA,2703,5900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043190154125083354
CZCE,UR,UR,2608,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043190154125083354
CZCE,UR,UR,2608,1540.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035310750949698417
CZCE,UR,UR,2608,1560.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008489752780920255
CZCE,UR,UR,2608,1580.0,0.0,176.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036795537904887196
CZCE,UR,UR,2608,1600.0,0.0,1820.0,1820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25601041393794505
CZCE,UR,UR,2608,1620.0,0.0,1183.0,1183.0,0.0,1.0,1.0,0.0,10.0,10.0,0.19814247397574294
CZCE,UR,UR,2608,1640.0,163.0,984.0,1147.0,57.0,1.0,58.0,98610.0,10.0,98620.0,0.317832963604466
CZCE,UR,UR,2608,1660.0,224.0,1153.0,1377.0,44.0,11.0,55.0,61160.0,110.0,61270.0,0.3264425855968122
CZCE,UR,UR,2608,1680.0,202.0,1035.0,1237.0,46.0,94.0,140.0,42780.0,940.0,43720.0,0.31855689689295535
CZCE,UR,UR,2608,1700.0,380.0,2550.0,2930.0,827.0,1527.0,2354.0,512740.0,15270.0,528010.0,0.6612937853941879
CZCE,UR,UR,2608,1720.0,766.0,1181.0,1947.0,6172.0,5175.0,11347.0,1383060.0,155250.0,1538310.0,0.7010959157183455
CZCE,UR,UR,2608,1740.0,4960.0,1549.0,6509.0,12789.0,5357.0,18146.0,767340.0,1071400.0,1838740.0,0.8542429434742476
CZCE,UR,UR,2608,1760.0,5073.0,1916.0,6989.0,5458.0,816.0,6274.0,131030.0,465120.0,596150.0,0.8079391131134821
CZCE,UR,UR,2608,1780.0,2049.0,867.0,2916.0,222.0,105.0,327.0,2220.0,101850.0,104070.0,0.48730576580771673
CZCE,UR,UR,2608,1800.0,4494.0,383.0,4877.0,204.0,67.0,271.0,2040.0,91120.0,93160.0,0.535065101444401
CZCE,UR,UR,2608,1820.0,2140.0,817.0,2957.0,40.0,10.0,50.0,400.0,18000.0,18400.0,0.39066376678447856
CZCE,UR,UR,2608,1840.0,3565.0,203.0,3768.0,5.0,10.0,15.0,50.0,22000.0,22050.0,0.41921442669782605
CZCE,UR,UR,2608,1860.0,1223.0,114.0,1337.0,10.0,0.0,10.0,100.0,0.0,100.0,0.2154611088477929
CZCE,UR,UR,2608,1880.0,1051.0,74.0,1125.0,10.0,0.0,10.0,100.0,0.0,100.0,0.19314705926101605
CZCE,UR,UR,2608,1900.0,4614.0,36.0,4650.0,1.0,0.0,1.0,10.0,0.0,10.0,0.36735735000880076
CZCE,UR,UR,2608,1920.0,835.0,29.0,864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15848975278092023
CZCE,UR,UR,2608,1940.0,790.0,12.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491922321197632
CZCE,UR,UR,2608,1960.0,470.0,0.0,470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09444016600406076
