trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,change,pct_change,turnover_rate,amount,market_value
2026-07-27,SH510050,上证50ETF华夏,上证50ETF华夏,3.054,3.05,3.068,0.004,0.0013,0.0802,1817628000.0,22721964000.0
2026-07-27,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.753,4.701,4.702,0.052,0.0111,0.039900000000000005,4584814700.0,115880933000.0
2026-07-27,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.96,4.901,4.902,0.059,0.012,0.028399999999999998,874996240.0,30972307000.0
2026-07-27,SH510500,中证500ETF南方,中证500ETF南方,7.726,7.545,7.544,0.181,0.024,0.10400000000000001,4519820200.0,43888073000.0
2026-07-27,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.134,3.056,3.052,0.078,0.0255,0.08410000000000001,736168570.0,8890145000.0
2026-07-27,SZ159915,创业板ETF易方达,创业板ETF易方达,3.612,3.508,3.502,0.104,0.0296,0.1139,6740596900.0,60152279000.0
2026-07-27,SZ159901,深证100ETF易方达,深证100ETF易方达,3.761,3.674,3.668,0.087,0.023700000000000002,0.09820000000000001,351564670.0,3624983200.0
2026-07-27,SH588000,科创50ETF华夏,科创50ETF华夏,1.911,1.885,1.875,0.026,0.0138,0.0892,7625768800.0,87066437000.0
2026-07-27,SH588080,科创50ETF易方达,科创50ETF易方达,1.848,1.826,1.81,0.022,0.012,0.0394,1629895100.0,42015441000.0
