trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,net_gex,total_abs_gex,total_oi,total_volume,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,gex_ratio,call_gex_share,put_gex_share,market_bias_label
2026-09-15,ETF,上证50ETF华夏,10月,2.958,3.0,3.0,3.0,3.0,96418837.77606145,469864417.29361486,271120.0,103494.0,0.014198782961460488,0.014198782961460488,0.014198782961460488,Positive Gamma,1.5163742353069112,0.6026028299093461,0.39739717009065406,
2026-09-15,ETF,上证50ETF华夏,12月,2.958,3.0,2.7,3.0,3.0,63715812.247169286,223931968.07201284,233549.0,109952.0,0.014198782961460488,-0.08722109533468558,0.014198782961460488,Positive Gamma,1.79537312475312,0.6422660033664316,0.3577339966335683,
2026-09-15,ETF,上证50ETF华夏,3月,2.958,3.0,2.8,3.0,3.0,10710959.46482988,28948491.73426356,33234.0,4647.0,0.014198782961460488,-0.053414469235970374,0.014198782961460488,Positive Gamma,2.174606224854398,0.6850003026608867,0.31499969733911315,
2026-09-15,ETF,上证50ETF华夏,9月,2.958,3.0,3.0,3.0,3.1,141134625.6948518,1726019995.9443257,871790.0,348799.0,0.014198782961460488,0.014198782961460488,0.014198782961460488,Positive Gamma,1.1781007362982168,0.5408844121234052,0.45911558787659495,
2026-09-15,ETF,中证500ETF南方,10月,7.588,8.0,6.75,7.5,8.75,15815778.308841292,334280011.1598259,182145.0,145028.0,0.054296257248286794,-0.11043753294675807,-0.011597258829731172,Positive Gamma,1.099325303612615,0.5236564822616322,0.47634351773836775,
2026-09-15,ETF,中证500ETF南方,12月,7.588,8.0,6.5,7.75,8.5,64829011.955625124,359303051.6937041,275702.0,99339.0,0.054296257248286794,-0.143384290985767,0.021349499209277756,Positive Gamma,1.4403037497858047,0.5902149475909408,0.40978505240905944,
2026-09-15,ETF,中证500ETF南方,3月,7.588,8.0,7.75,7.75,6.5,34481318.115880154,94328001.78792593,70594.0,2706.0,0.054296257248286794,0.021349499209277756,0.021349499209277756,Positive Gamma,2.1523217662263314,0.6827735002454689,0.31722649975453093,
2026-09-15,ETF,中证500ETF南方,9月,7.588,7.75,7.5,7.75,,-186318726.6067851,2733239544.6607885,932996.0,970541.0,0.021349499209277756,-0.011597258829731172,0.021349499209277756,Negative Gamma,0.8723651256147792,0.4659161365913304,0.5340838634086693,
2026-09-15,ETF,中证500ETF嘉实,10月,3.079,3.1,2.9,3.1,3.3,4738442.307738182,39047853.13418074,39298.0,23941.0,0.006820396232543047,-0.05813575836310503,0.006820396232543047,Positive Gamma,1.2762182266380526,0.5606748121523533,0.4393251878476469,
2026-09-15,ETF,中证500ETF嘉实,12月,3.079,3.1,2.8,3.0,3.0,30148760.956536204,65400336.33562149,118971.0,55793.0,0.006820396232543047,-0.09061383566092895,-0.02565768106528099,Positive Gamma,2.710491552920691,0.7304939289747591,0.2695060710252408,
2026-09-15,ETF,中证500ETF嘉实,3月,3.079,3.1,3.1,3.0,3.0,8288889.639906018,22910857.09084924,36241.0,4178.0,0.006820396232543047,0.006820396232543047,-0.02565768106528099,Positive Gamma,2.1337584586636904,0.6808943595396233,0.3191056404603768,
2026-09-15,ETF,中证500ETF嘉实,9月,3.079,3.1,3.1,3.1,,-541409.8325389026,201076566.41024593,221672.0,101192.0,0.006820396232543047,0.006820396232543047,0.006820396232543047,Negative Gamma,0.9946293495984018,0.4986537222059127,0.5013462777940874,
2026-09-15,ETF,创业板ETF易方达,10月,3.268,3.4,3.3,3.3,3.7,16744649.132069113,223050725.84512636,253951.0,173627.0,0.04039167686658507,0.009791921664626724,0.009791921664626724,Positive Gamma,1.1623282202720437,0.5375355181397071,0.46246448186029293,
2026-09-15,ETF,创业板ETF易方达,12月,3.268,3.5,2.95,3.3,4.5,9362389.42649008,129410072.26641358,293682.0,78572.0,0.07099143206854341,-0.0973072215422276,0.009791921664626724,Positive Gamma,1.1559778448864235,0.5361733413115478,0.46382665868845224,
2026-09-15,ETF,创业板ETF易方达,3月,3.268,4.0,2.95,3.4,3.7,3126701.4213851197,15791124.648640158,33964.0,6186.0,0.22399020807833536,-0.0973072215422276,0.04039167686658507,Positive Gamma,1.4937771527812118,0.5990018599357447,0.4009981400642552,
2026-09-15,ETF,创业板ETF易方达,9月,3.268,3.4,3.3,3.3,,-15110425.453939816,1310088715.66405,1344676.0,1281817.0,0.04039167686658507,0.009791921664626724,0.009791921664626724,Negative Gamma,0.9771952380814374,0.49423305258900696,0.5057669474109928,
2026-09-15,ETF,沪深300ETF华泰柏瑞,10月,4.523,4.6,4.4,4.4,,-75424550.465331,674846678.6213111,316325.0,109041.0,0.017024099049303576,-0.027194340039796483,-0.027194340039796483,Negative Gamma,0.7989405763109148,0.4441172692592778,0.5558827307407224,
2026-09-15,ETF,沪深300ETF华泰柏瑞,12月,4.523,4.9,4.3,4.7,4.8,81101407.56537905,297496308.2577165,245586.0,140327.0,0.08335175768295389,-0.04930355958434662,0.03913331859385383,Positive Gamma,1.749568564748077,0.6363065781225127,0.3636934218774875,
2026-09-15,ETF,沪深300ETF华泰柏瑞,3月,4.523,4.7,4.2,4.7,4.6,18818839.602891415,48156027.80263886,40589.0,4688.0,0.03913331859385383,-0.07141277912889665,0.03913331859385383,Positive Gamma,2.2829341022568364,0.6953944341092453,0.30460556589075455,
2026-09-15,ETF,沪深300ETF华泰柏瑞,9月,4.523,4.6,4.5,4.6,,-5414221.092417853,1797363503.495468,715367.0,412365.0,0.017024099049303576,-0.0050851204952464535,0.017024099049303576,Negative Gamma,0.9939934679482958,0.49849384359872434,0.5015061564012755,
2026-09-15,ETF,沪深300ETF嘉实,10月,4.717,4.9,4.6,4.9,5.0,5435380.123933528,58906368.587031834,30798.0,8080.0,0.038795844816620795,-0.02480390078439687,0.038795844816620795,Positive Gamma,1.203302025272438,0.546135759632704,0.45386424036729606,
2026-09-15,ETF,沪深300ETF嘉实,12月,4.717,4.7,4.4,4.7,4.7,16969888.784283616,46105395.54084447,45894.0,16215.0,-0.003603985584057501,-0.06720373118507517,-0.003603985584057501,Positive Gamma,2.164894019251082,0.6840336536018881,0.3159663463981119,
