underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.22705382471476554,0.1411997241399484,0.24245973177564206,0.24245973177564206,0.0502351512264381,,0.0009027025460292341,0.2545651898734177,0.1942,0.252,108367923.0,,2026-07-16
上证50ETF华夏,7月,-0.11000470968176,0.12983048819804197,0.2507817973106027,0.2507817973106027,0.037848575723510795,,0.00034244314847247417,0.19817333333333334,0.226,0.20420000000000002,164211199.0,,2026-07-16
上证50ETF华夏,8月,0.18974701961888676,0.0570619230418556,0.19978719182995788,0.19978719182995788,0.051847236736494016,,-0.00035130448032283097,0.2171312101910828,0.1864,0.22760000000000002,244770576.0,,2026-07-16
上证50ETF华夏,9月,0.2304475963218828,0.08844921204439163,0.21755603909348165,0.21755603909348165,0.04986828452783756,,7.354161516107457e-05,0.22391207729468596,0.1966,0.2482,289414367.0,,2026-07-16
中证500ETF南方,12月,0.37857071090394895,-0.056420620444019784,0.2036230683002813,0.2036230683002813,0.027978194662228485,,-0.005830813607325245,0.34947236061684456,0.2311,0.36340000000000006,493911175.0,,2026-07-16
中证500ETF南方,7月,0.0,-0.3841920837388699,0.02093010271381944,0.02093010271381944,0.015552218974322943,,-0.0015049323162677163,0.14810116279069768,0.0001,0.0001,872142877.0,,2026-07-16
中证500ETF南方,8月,0.0,-0.01120034479863787,0.22854348490252352,0.22854348490252352,0.02926745715988412,,-0.0013183448912400635,0.15865944055944056,0.0001,0.0001,1015084906.0,,2026-07-16
中证500ETF南方,9月,2.260252141066401,-0.18760653200490662,-0.20599416504029128,-0.20599416504029128,0.035086303617214834,,-0.004930223415753883,0.15573483754512638,0.0001,0.3521,981586957.0,,2026-07-16
中证500ETF嘉实,12月,0.37418120262015164,0.1316469638594935,0.37232454148674754,0.37232454148674754,0.04150291201830041,,-0.0016698947865035696,0.339675,0.23829999999999998,0.3654,50667264.0,,2026-07-16
中证500ETF嘉实,7月,0.06118593086352584,-0.3463262454686152,0.07540554430411708,0.07540554430411708,0.011658216892365332,,-0.0012055343988385764,0.30072272727272725,0.3079,0.32630000000000003,126191339.0,,2026-07-16
