trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,change,pct_change,turnover_rate,amount,market_value
2026-07-21,SH510050,上证50ETF华夏,上证50ETF华夏,3.079,3.007,3.051,0.072,0.0239,0.1898,4804729100.0,25623644000.0
2026-07-21,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.787,4.65,4.677,0.137,0.029500000000000002,0.1121,12894642100.0,116908055000.0
2026-07-21,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.995,4.87,4.875,0.125,0.025699999999999997,0.0658,2068540200.0,31838213000.0
2026-07-21,SH510500,中证500ETF南方,中证500ETF南方,7.792,7.426,7.423,0.366,0.0493,0.1923,8991652700.0,48096655000.0
2026-07-21,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.159,3.017,3.013,0.142,0.0471,0.1843,1664984500.0,9292756900.0
2026-07-21,SZ159915,创业板ETF易方达,创业板ETF易方达,3.709,3.477,3.488,0.232,0.0667,0.2425,15265724000.0,65424738000.0
2026-07-21,SZ159901,深证100ETF易方达,深证100ETF易方达,3.81,3.64,3.64,0.17,0.0467,0.1524,566590250.0,3837565100.0
2026-07-21,SH588000,科创50ETF华夏,科创50ETF华夏,2.016,1.815,1.832,0.201,0.1107,0.2052,17322012000.0,90828195000.0
2026-07-21,SH588080,科创50ETF易方达,科创50ETF易方达,1.952,1.76,1.78,0.192,0.1091,0.1134,4716347900.0,44245258000.0
