trade_date,underlying,contract_month,underlying_price,strike,distance_to_spot,strike_side,wall_tags,call_gex,put_gex,net_gex,total_abs_gex,gex_share,call_oi,put_oi,total_oi,oi_share,call_volume,put_volume,total_volume,volume_share,avg_iv,avg_delta,avg_gamma
2026-07-10,上证50ETF华夏,12月,3.057,2.8,-0.08406934903500163,below_spot,"put_wall,put_oi_wall",886692.1775184,-5073549.23271105,-4186857.05519265,5960241.41022945,0.1061157293061953,1440.0,8981.0,10421.0,0.14479644296234542,186.0,446.0,632.0,0.0637289502873853,0.0012105,0.28859999999999997,0.6317
2026-07-10,上证50ETF华夏,12月,3.057,2.85,-0.06771344455348371,below_spot,,657297.34079508,-2443313.1081902394,-1786015.7673951595,3100610.4489853196,0.05520305578961784,859.0,4056.0,4915.0,0.06829234403223565,66.0,560.0,626.0,0.06312392860744177,0.0018185,0.3077,0.7317
2026-07-10,上证50ETF华夏,12月,3.057,2.9,-0.051357540071966024,below_spot,,1475046.99977076,-1470860.98238619,4186.017384570092,2945907.98215695,0.05244874367991288,1677.0,2339.0,4016.0,0.05580102820619703,213.0,739.0,952.0,0.09599677321770697,0.001661,0.30515000000000003,0.80705
2026-07-10,上证50ETF华夏,12月,3.057,2.95,-0.03500163559044811,below_spot,,1161902.65817916,-1048630.3902899998,113272.2678891602,2210533.0484691598,0.03935617879355691,998.0,1603.0,2601.0,0.03614005835764902,79.0,502.0,581.0,0.05858626600786528,0.001849,0.21715000000000004,0.9729
2026-07-10,上证50ETF华夏,12月,3.057,3.0,-0.018645731108930308,below_spot,"call_wall,max_gamma",6613280.588317679,-1602847.5786602998,5010433.009657379,8216128.166977979,0.1462793824115386,5108.0,2414.0,7522.0,0.10451577045991385,946.0,169.0,1115.0,0.11243319552283956,0.001901,0.16065000000000002,1.04795
2026-07-10,上证50ETF华夏,12月,3.057,3.1,0.014066077854105297,above_spot,gamma_flip,6036603.7761207,-1056380.21838072,4980223.5577399805,7092983.994501419,0.12628300059153355,4734.0,1593.0,6327.0,0.08791162984576907,1015.0,124.0,1139.0,0.1148532822426137,0.0020505,0.04865,1.03705
2026-07-10,上证50ETF华夏,12月,3.057,3.2,0.04677788681714112,above_spot,price_wall,6168179.087986319,-1790793.2455889399,4377385.84239738,7958972.333575259,0.14170099758973628,5347.0,2734.0,8081.0,0.11228289565096568,1059.0,110.0,1169.0,0.11787839064233135,0.0021425000000000003,-0.04610000000000003,0.9676499999999999
2026-07-10,上证50ETF华夏,12月,3.057,3.3,0.0794896957801765,above_spot,,4311355.116538079,-1238929.0040118601,3072426.1125262193,5550284.12054994,0.09881687783617443,4349.0,2102.0,6451.0,0.08963456995970544,769.0,136.0,905.0,0.09125743672481597,0.00233,-0.12035000000000001,0.84575
2026-07-10,上证50ETF华夏,12月,3.057,3.4,0.11220150474321233,above_spot,,2691018.6519942,-725917.0744373399,1965101.5775568602,3416935.7264315397,0.060834889335249,3260.0,1346.0,4606.0,0.06399888842573294,461.0,32.0,493.0,0.04971261470202682,0.00248,-0.17980000000000002,0.7302
2026-07-10,上证50ETF华夏,12月,3.057,3.5,0.14491331370624794,above_spot,call_oi_wall,4738088.9037699,-479389.9665322799,4258698.93723762,5217478.87030218,0.09289163598500379,6998.0,906.0,7904.0,0.10982353758510491,1238.0,12.0,1250.0,0.12604618332156903,0.0024635,-0.2384,0.6453500000000001
