underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.44549424840911067,0.10344447168189834,0.17305397167830844,0.17305397167830844,0.07855262806133237,0.018326027360504413,0.0019036901906686068,0.12300944444444444,0.11939999999999999,0.17420000000000002,42792152.0,25790314.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,next_month
上证50ETF华夏,12月,0.4280023251721214,0.19818162338222484,0.3756840481867133,0.3756840481867133,0.057346791664291595,0.008696543749028693,0.00405528677307346,0.21308295454545456,0.1177,0.2089,161574270.0,81545959.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,other_month
上证50ETF华夏,3月,0.44052658318712085,0.28732425965983516,0.4024522144830698,0.4024522144830698,0.07481026426473342,0.0048034320445498,0.012277394469861133,0.229725069637883,0.1168,0.218,23760416.0,17394646.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,far_month
上证50ETF华夏,9月,0.2931493601574579,0.28715269856035397,0.26015517769259283,0.26015517769259283,0.04695999786164368,0.05349099815493291,0.0039603777216062315,0.14395392156862744,0.12279999999999999,0.165,261172563.0,86220713.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.17533222930779824,0.07844295808703888,0.07844295808703888,0.05312276502902222,0.02835206407153107,0.0011439044506515957,0.00010000000000000002,0.0001,0.0001,122289060.0,87760912.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,next_month
中证500ETF南方,12月,0.5341918505576048,0.046497117465971974,0.28193680328336546,0.28193680328336546,0.03420676043172763,0.008615251825660083,-0.00226372071796431,0.2703148688046647,0.1967,0.3411,802898072.0,392592935.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,other_month
中证500ETF南方,3月,0.5019022949759698,0.30090392979091296,0.38722754320628117,0.38722754320628117,0.029149101452399236,0.0037813957030316263,0.0025506704470950065,0.35724084507042253,0.1769,0.35619999999999996,401990779.0,177290623.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,far_month
中证500ETF南方,9月,0.3851294117647058,-0.05496843098789775,0.14245679876756956,0.14245679876756956,0.031687777837987395,0.04527900002283201,-0.001069808953801502,0.265625,0.222,0.3243,1271760715.0,601086044.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.377452489475823,0.05000541654488051,0.14478823932057983,0.14478823932057983,0.04237549167964317,0.015910620755581223,-0.000727176383403661,0.29301701030927835,0.20920000000000002,0.31980000000000003,17203529.0,11297925.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,next_month
中证500ETF嘉实,12月,0.4370044705977258,0.23769743108986074,0.4383287351455985,0.4383287351455985,0.04530471759374917,0.009373540239214056,0.0026734568875781827,0.32997374100719423,0.201,0.3452,95536607.0,57802707.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,other_month
中证500ETF嘉实,3月,0.5603489002950429,0.19316052076681814,0.3389405644947996,0.3389405644947996,0.03732730315771351,0.0039697794371524936,1.1360214081699206e-05,0.34996053333333327,0.1766,0.37270000000000003,52111694.0,33312682.0,2026-09-03,9月,9月,,10月,3月,front_month_default,9月 DTE=20，默认使用前月,medium,20.0,False,False,far_month
