underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.24600081598121726,0.12201514475653413,0.20159030879165366,0.20159030879165366,0.048582563268395905,,0.00019610748580123154,0.0025528370607028755,0.0019190000000000001,0.002547,115773245.0,,2026-07-20
上证50ETF华夏,7月,0.04084607428605114,0.1845178627264465,0.29649108607111685,0.29649108607111685,0.02424040587390799,,-5.718484800246043e-05,0.005043324324324324,0.002506,0.002712,98330243.0,,2026-07-20
上证50ETF华夏,8月,0.14461096891598021,0.12030246528775111,0.17035750376004608,0.17035750376004608,0.04928424668866384,,0.001208827497183287,0.002268154362416107,0.002034,0.0023620000000000004,321941717.0,,2026-07-20
上证50ETF华夏,9月,0.24728787617342357,0.12135067092629158,0.22090847141934628,0.22090847141934628,0.04928125381706028,,0.0010234995713555971,0.0022200845771144276,0.00198,0.002529,298151566.0,,2026-07-20
中证500ETF南方,12月,-0.9357123643862637,-0.24017145766450806,0.1514681043936583,0.1514681043936583,0.021884454961113225,,-0.008509620283741876,0.00278825,0.00261,1e-06,649625226.0,,2026-07-20
中证500ETF南方,7月,-2.03375314861461,-0.4045143174555729,0.24090361532287874,0.24090361532287874,0.0052922195162317,,-0.0004858791939629658,0.0019850000000000002,0.004038000000000001,1e-06,804436586.0,,2026-07-20
中证500ETF南方,8月,-3570.9999999999995,-0.12764556107256803,0.1842283255962553,0.1842283255962553,0.020693359616349372,,-0.00210491669986139,1e-06,0.0035719999999999997,1e-06,1725163756.0,,2026-07-20
中证500ETF南方,9月,0.0,-0.5009037017159453,-0.38270905041320735,-0.38270905041320735,0.02851832145134876,,-0.007927886773168576,0.0018247500000000002,1e-06,1e-06,1293574731.0,,2026-07-20
中证500ETF嘉实,12月,0.35678136424417156,0.049601979890894175,0.31830421465091036,0.31830421465091036,0.02834129617399849,,-0.0035519486400608534,0.003926774603174603,0.002555,0.003956,122016967.0,,2026-07-20
中证500ETF嘉实,7月,0.16713208810202954,-0.43046847526424437,0.01143640011163426,0.01143640011163426,0.00407687787444918,,-0.000413995886433425,0.004882365853658536,0.004332,0.005147999999999999,169670768.0,,2026-07-20
中证500ETF嘉实,8月,0.22054278053140491,0.05324397757142949,0.3744136850029977,0.3744136850029977,0.022034006254169975,,-0.0006628163672541096,0.004021895424836602,0.003662,0.004549,143382096.0,,2026-07-20
中证500ETF嘉实,9月,0.23633892870589426,-0.22748889190217833,0.06636849933302354,0.06636849933302354,0.02314652661094493,,-0.004352277331777442,0.003668460396039604,0.003286,0.0041530000000000004,163219608.0,,2026-07-20
创业板ETF易方达,12月,0.2201518288474811,-0.010933532330839078,0.17888716172298533,0.17888716172298533,0.02184709024326917,,-0.004451675844700829,0.004347,0.003995,0.004952000000000001,308277163.0,,2026-07-20
创业板ETF易方达,7月,0.06497558518601419,-0.48702902187786645,0.02239879335534165,0.02239879335534165,0.0045112157262070665,,-0.0004815837513950273,0.005956083333333333,0.005916,0.006303,1079243223.0,,2026-07-20
创业板ETF易方达,8月,0.12830393335383394,-0.21037192487445303,0.0607918243033565,0.0607918243033565,0.018560305262373095,,-0.0025321374526897067,0.004995949720670392,0.0047220000000000005,0.005363,1165420541.0,,2026-07-20
创业板ETF易方达,9月,0.10658473274355033,-0.2599382121567562,-0.2389024031006217,-0.2389024031006217,0.02530189020081483,,-0.004494980677273289,0.00471925,0.004556,0.005059,828002447.0,,2026-07-20
沪深300ETF华泰柏瑞,12月,0.2726964298141833,-0.008686465284484364,0.26343048429924915,0.26343048429924915,0.03931190454131886,,-0.004576908413160525,0.002838320987654321,0.001979,0.002753,196748748.0,,2026-07-20
沪深300ETF华泰柏瑞,7月,0.06972883231876036,-0.2683838909596928,0.13425699654330317,0.13425699654330317,0.010976836141404624,,-0.00056616979724579,0.0027105,0.002634,0.002823,207176364.0,,2026-07-20
沪深300ETF华泰柏瑞,8月,-0.9102990271744984,-0.07106434766970307,0.14936941618281782,0.14936941618281782,0.04356210210389051,,-0.0022202505049295444,0.0023607627118644066,0.00215,1e-06,435570670.0,,2026-07-20
沪深300ETF华泰柏瑞,9月,0.20975419517029364,-0.11984467366167507,0.04084460006094008,0.04084460006094008,0.041972423081675474,,-0.004055227697363904,0.002588744408945687,0.002175,0.002718,439421688.0,,2026-07-20
沪深300ETF嘉实,12月,0.30732563594267837,0.0028684144945365407,0.28388276325238876,0.28388276325238876,0.040873385551717836,,-0.004714344329045968,0.002873173913043478,0.0019579999999999997,0.002841,49953288.0,,2026-07-20
沪深300ETF嘉实,7月,0.22796343443658176,-0.010953971224583988,0.19619169550512897,0.19619169550512897,0.010302342290493259,,-5.6009308258320323e-05,0.0031671746031746027,0.002456,0.0031780000000000003,83075477.0,,2026-07-20
沪深300ETF嘉实,8月,0.2077075144777542,0.13247552444702393,0.341807438253156,0.341807438253156,0.044160026226976956,,0.0010493542412760022,0.002590180722891566,0.002219,0.002757,76318365.0,,2026-07-20
沪深300ETF嘉实,9月,0.24650027306972394,-0.0781844743197432,0.13733221971729223,0.13733221971729223,0.032004426334797345,,-0.0030120834092693537,0.002612573170731708,0.002166,0.0028100000000000004,126669135.0,,2026-07-20
深证100ETF易方达,12月,0.44447957006243594,-0.011070757343043847,0.32356907435310106,0.32356907435310106,0.037853932347169175,,-0.006217898668467366,0.0031632499999999994,0.002652,0.004058,11847250.0,,2026-07-20
深证100ETF易方达,7月,0.13430287701549157,-0.4709618598331728,-0.008952917088944874,-0.008952917088944874,0.007670753409169117,,-0.0006998000067894921,0.00395375,0.003788,0.004319,26953415.0,,2026-07-20
深证100ETF易方达,8月,0.354795795562476,-0.21339036472405895,0.05841932680409204,0.05841932680409204,0.031662329962972004,,-0.0035180044794614496,0.0033906827956989246,0.0030879999999999996,0.004291,17262343.0,,2026-07-20
深证100ETF易方达,9月,0.1619019353629393,-0.14348074740681796,-0.18298646006448685,-0.18298646006448685,0.030697086261450426,,-0.004180271170413989,0.0039035975609756097,0.003295,0.003927000000000001,20503933.0,,2026-07-20
科创50ETF华夏,12月,0.22480223542839145,0.04201748197926651,0.07592410661123856,0.07592410661123856,0.0198002875624288,,-0.0038067391790796877,0.00635225,0.004875,0.006303,416603798.0,,2026-07-20
科创50ETF华夏,7月,-0.051987767584097566,-0.30125739992949035,0.1714165626431742,0.1714165626431742,0.004314699868909687,,-0.0003493004845846912,0.006866999999999999,0.007304999999999999,0.006948000000000001,473784055.0,,2026-07-20
科创50ETF华夏,8月,-1.9533833373659166,-0.12431607739894916,0.1728359860446052,0.1728359860446052,0.015008234305499388,,-0.0018639323323394604,0.00309975,0.006056000000000001,1e-06,788607491.0,,2026-07-20
科创50ETF华夏,9月,0.07264066686513834,0.04011071544183841,-0.07349293099994018,-0.07349293099994018,0.01878479601000206,,-0.0014931230748735176,0.00587825,0.005778,0.006205,769028367.0,,2026-07-20
科创50ETF易方达,12月,0.33634236041457716,0.014207255229581004,0.08145307768769977,0.08145307768769977,0.015839221790909127,,-0.004156437580864023,0.005982,0.004686,0.006698000000000001,121830291.0,,2026-07-20
