underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,12月,2.7,3.05,484643.5054999999,-5517788.2938,-5033144.7883,6002431.7993,995.0,11324.0,12319.0,182.0,8627.0,8809.0,0.0011090000000000002,0.3531,0.5237,143707.61207521995,-3461129.5286397226,-3317421.9165645028,3604837.1407149425,-4114986.36385,-918158.42445,74.87099306818345,0.6472345931924,0.7127944290062196,0.4723739236628214,0.08637683175401628,0.6728593018672144,False
上证50ETF华夏,12月,2.75,3.05,300845.64074999996,-2305868.3504999992,-2005022.7097499992,2606713.991249999,545.0,4173.0,4718.0,42.0,749.0,791.0,0.0011110000000000002,0.3216,0.5937,62675.38184347962,-938335.756384679,-875660.3745411994,1001011.1382281586,-390689.3717999999,-1614333.3379499994,95.45799006421504,0.4916105545494278,0.6726250557498649,0.12827569983533288,0.015936266732501442,0.4176521817251651,False
上证50ETF华夏,12月,2.8,3.05,941778.7742999998,-5101952.869124999,-4160174.0948249996,6043731.643424999,1533.0,8291.0,9824.0,57.0,2009.0,2066.0,0.0011115,0.28704999999999997,0.6609499999999999,123843.66055874276,-2804607.347537349,-2680763.686978606,2928451.008096092,-1201241.778675,-2958932.31615,136.36909768112452,0.5134699756535944,0.6330457373895768,0.13974646782956834,0.0333664314516129,0.6036633191222041,False
上证50ETF华夏,12月,2.85,3.05,650688.2931999998,-3198220.9887749995,-2547532.695575,3848909.2819749992,968.0,4789.0,5757.0,11.0,1142.0,1153.0,0.0011265,0.24854999999999997,0.7202500000000001,120592.46439133925,-1797787.5663095524,-1677195.101918213,1918380.0307008917,-755263.6492999998,-1792269.0462749996,119.29799804064766,0.554526957781533,0.6573976773029653,0.12491339053512784,0.04464250021516441,0.48678621785202963,False
上证50ETF华夏,12月,2.9,3.05,1374918.8024999998,-1363314.8639999998,11603.938499999931,2738233.6664999994,1900.0,1920.0,3820.0,138.0,939.0,1077.0,0.0011430000000000001,0.2079,0.7706,65305.79566898696,-884879.6595472232,-819573.8638782363,950185.4552162102,-566883.652125,578487.5906249997,105.91192828545246,0.6276092731611117,0.5023857689188651,0.2808470394736842,0.01036682615629984,0.4173388556185638,True
上证50ETF华夏,12月,2.95,3.05,1847501.6167499998,-1351676.5062499996,495825.1105000002,3199178.1229999997,1345.0,1805.0,3150.0,365.0,504.0,869.0,0.0015695000000000001,0.25055000000000005,1.1408,0.0,-784277.6376377069,-784277.6376377069,784277.6376377069,123945.57975000003,371879.53075000027,99.74880571315738,0.6303209237125375,0.4587155963302752,0.2752999207076584,0.08738260922065377,0.41126631713688777,True
上证50ETF华夏,12月,3.0,3.05,12825227.81735,-2202492.5517749996,10622735.265575001,15027720.369125,8266.0,2909.0,11175.0,870.0,891.0,1761.0,0.0017005000000000002,0.16685,1.2409,0.0,-1113659.4663905145,-1113659.4663905145,1113659.4663905145,675257.4050250002,9947477.86055,85.50499868280423,0.580570916722307,0.4236471460340994,0.20577062250470912,0.021283809427970743,0.684053643866988,True
上证50ETF华夏,12月,3.1,3.05,8945682.891199999,-2087823.3319999997,6857859.559199999,11033506.223199999,5939.0,2764.0,8703.0,1876.0,735.0,2611.0,0.00186,0.03365000000000001,1.2156,0.0,-1134693.5696341025,-1134693.5696341025,1134693.5696341025,2270553.4557999996,4587306.103399999,64.57222049900582,0.6647016339982053,0.3987939171473518,0.2908985259935246,0.20548777601005097,0.6671233782840249,True
上证50ETF华夏,12月,3.2,3.05,10112795.564849999,-2042422.9458749993,8070372.6189749995,12155218.510724999,7733.0,2887.0,10620.0,1904.0,512.0,2416.0,0.002014,-0.07214999999999999,1.0831499999999998,0.0,-903654.8853488178,-903654.8853488178,903654.8853488178,2127730.3128,5942642.306175,63.721773174364266,0.5670687620101074,0.3739884393063584,0.2117821180406636,0.07568330902845795,0.689412891684938,True
上证50ETF华夏,12月,3.3,3.05,5821853.808874999,-1562496.2729999998,4259357.535874999,7384350.081874999,5473.0,2405.0,7878.0,1883.0,41.0,1924.0,0.0021585000000000003,-0.15419999999999998,0.9209499999999999,0.0,-617225.949920985,-617225.949920985,617225.949920985,1976386.9170249999,2282970.6188499993,113.02553120232416,0.4999814810219944,0.368421052631579,0.18055021950508887,0.046835838505994036,0.6016935734920451,False
上证50ETF华夏,12月,3.4,3.05,2861946.8697999995,-962380.9280249998,1899565.9417749997,3824327.7978249993,3404.0,1683.0,5087.0,1126.0,12.0,1138.0,0.002354,-0.213,0.75925,0.0,-311323.4032203487,-311323.4032203487,311323.4032203487,939833.8075999998,959732.134175,188.54601823388762,0.483413338844629,0.35413711583924357,0.1689587169126811,0.018112633181126332,0.476379239212635,False
上证50ETF华夏,12月,3.5,3.05,5978975.54555,-604631.9877999998,5374343.55775,6583607.53335,9118.0,1159.0,10277.0,29811.0,23.0,29834.0,0.0024800000000000004,-0.2607,0.6328499999999999,0.0,-235123.7283082978,-235123.7283082978,235123.7283082978,5966976.8089499995,-592633.2511999997,200.2439363295299,0.6437737896766695,0.36814492179766384,1.6446558410380552,0.033249702038260304,0.7003857465200395,False
上证50ETF华夏,3月,2.85,3.05,48247.416249999995,-595057.66875,-546810.2525,643305.085,82.0,1125.0,1207.0,64.0,728.0,792.0,0.00117,0.23965,0.6005499999999999,2508.7814441332603,-179030.5980131131,-176521.81656897985,181539.37945724637,-347411.90919999994,-199398.3433,202.10074861518842,0.6371725176390146,0.2902587360594795,0.7137994579945799,1.131049834841304,0.23310125662019476,False
上证50ETF华夏,3月,2.9,3.05,87384.15005,-112570.947875,-25186.797825,199955.097925,139.0,205.0,344.0,66.0,134.0,200.0,0.0011895,0.20590000000000003,0.63305,3321.876359526125,-44590.286877468716,-41268.41051794259,47912.16323699484,-32091.20635,6904.408525000006,100.66322867421052,0.7451651531546832,0.280315634424225,0.564239340235129,0.3443627450980392,0.10604286459533456,True
上证50ETF华夏,3月,2.95,3.05,52627.870474999996,-77919.41445,-25291.543975,130547.28492499999,47.0,137.0,184.0,39.0,127.0,166.0,0.0016175,0.24705,0.9075500000000001,3902.7457107591445,-35702.48927431072,-31799.743563551576,39605.23498506987,-28561.930875,3270.3868999999986,78.88116931055112,0.854920637880751,0.3107950059939767,0.8783972666563131,0.6849647266313933,0.07227516934222661,True
上证50ETF华夏,3月,3.0,3.05,247870.973075,-112223.49949999998,135647.473575,360094.47257499996,187.0,196.0,383.0,60.0,201.0,261.0,0.001677,0.18995,1.0202,0.0,-54495.44610949932,-54495.44610949932,54495.44610949932,-32692.705999999976,168340.17957500002,71.40967343921159,0.7737100509099498,0.26025056947608205,0.6731829095274473,0.39746543778801846,0.14226649401520616,True
上证50ETF华夏,3月,3.1,3.05,280454.74679999996,-31358.262374999995,249096.48442499997,311813.00917499996,214.0,55.0,269.0,213.0,32.0,245.0,0.0018429999999999998,0.07300000000000004,1.01085,0.0,-13199.321484544493,-13199.321484544493,13199.321484544493,260899.4034,-11802.918975000015,47.91228592322749,0.7937658948524687,0.26339477068152595,0.78857264231096,0.45906432748538006,0.12360851148773709,True
上证50ETF华夏,3月,3.2,3.05,290262.55859999993,-16733.336999999996,273529.22159999993,306995.89559999993,246.0,30.0,276.0,71.0,27.0,98.0,0.0019595000000000003,-0.019350000000000006,0.9339999999999999,0.0,-8322.287526074804,-8322.287526074804,8322.287526074804,68714.9628,204814.25879999998,92.8968305244309,0.7634061128162277,0.27882989516401757,0.5943089430894309,0.04809115122817402,0.11012414415930205,True
上证50ETF华夏,3月,3.3,3.05,227602.03489999994,-6184.302,221417.73289999994,233786.33689999994,226.0,12.0,238.0,85.0,3.0,88.0,0.0021265,-0.09119999999999998,0.8183,0.0,-2091.440433512955,-2091.440433512955,2091.440433512955,84056.45974999997,137361.27314999996,76.22548114855306,0.5824226722010288,0.27273939717257933,0.31305309734513276,0.338562091503268,0.08956017172991589,False
上证50ETF华夏,3月,3.4,3.05,77863.41339999999,-5183.91115,72679.50224999999,83047.32454999999,92.0,11.0,103.0,22.0,10.0,32.0,0.0022919999999999998,-0.14735,0.7082,0.0,-2497.7456267921825,-2497.7456267921825,2497.7456267921825,13906.865399999999,58772.63685,136.05851979345957,0.7207974529399359,0.27263843648208463,0.5741106719367589,5.011111111111111,0.035237471184460786,False
上证50ETF华夏,3月,3.5,3.05,321638.12362499995,-6827.569874999999,314810.55374999996,328465.69349999994,455.0,15.0,470.0,132.0,15.0,147.0,0.0023365,-0.20025,0.6246,0.0,-3859.2310320771658,-3859.2310320771658,3859.2310320771658,86482.830825,228327.72292499995,105.83885500719455,0.7733508940162225,0.30698113207547173,0.6450549450549451,7.539099526066351,0.13293352466959657,False
上证50ETF华夏,8月,2.75,3.05,290275.9542,-4343605.255024999,-4053329.3008249993,4633881.209224999,456.0,9431.0,9887.0,133.0,3485.0,3618.0,0.0010815,0.41715,0.5897,139370.63415673093,0.0,139370.63415673093,139370.63415673093,-1520411.3908999998,-2532917.9099249993,170.5078031636633,0.5110703922752556,0.37709115739160115,0.3305963489202276,0.1585411003493567,0.6037457820570109,False
上证50ETF华夏,8月,2.8,3.05,2898349.8779249997,-19500281.251324996,-16601931.373399997,22398631.129249997,3699.0,28217.0,31916.0,480.0,8336.0,8816.0,0.001067,0.38055,0.7926,913146.5199924451,0.0,913146.5199924451,913146.5199924451,-5384761.799599999,-11217169.573799998,98.62072505934883,0.4506867835472418,0.32617586912065444,0.2125947726231657,0.04653145347658447,0.8493789179415665,False
上证50ETF华夏,8月,2.85,3.05,4008880.9325499996,-25554072.618249994,-21545191.685699996,29562953.550799992,4322.0,26554.0,30876.0,1397.0,13881.0,15278.0,0.0010115,0.33754999999999996,1.0158,1357667.4338109952,0.0,1357667.4338109952,1357667.4338109952,-12062501.330449997,-9482690.355249997,78.98601182457415,0.6367756389895074,0.2502522704339051,0.4229880441998401,0.04059143490179917,0.8706432176126445,False
上证50ETF华夏,8月,2.9,3.05,11361457.209374998,-50988507.27239999,-39627050.063025,62349964.481774986,10737.0,39224.0,49961.0,6532.0,25379.0,31911.0,0.000997,0.27865,1.26745,2051560.1458299465,0.0,2051560.1458299465,2051560.1458299465,-26079060.694149997,-13547989.368874997,46.76459403769152,0.6324023461125712,0.13917525773195882,0.627695466351019,0.050158459522373584,0.9378350144241525,True
上证50ETF华夏,8月,2.95,3.05,37614868.6144,-48531767.62799999,-10916899.013599992,86146636.24239999,20513.0,29805.0,50318.0,13817.0,36589.0,50406.0,0.001489,0.31835,1.8608,0.0,0.0,0.0,0.0,-23195413.138399992,12278514.124799998,102.21465076660927,0.7302417012089268,0.0,0.9505928364395055,-0.0194467465147206,0.9516661623935636,True
上证50ETF华夏,8月,3.0,3.05,160392863.68189996,-119657255.99659999,40735607.68529998,280050119.67849994,57619.0,63196.0,120815.0,66247.0,56980.0,123227.0,0.0015865000000000002,0.1826,2.5139,0.0,0.0,0.0,0.0,52505173.848899975,-11769566.163599998,50.2070455660693,0.8070797766319486,0.0,1.025690808388285,0.028188741763692512,0.9904791968581751,True
上证50ETF华夏,8月,3.1,3.05,283524069.46500003,-83430554.06099997,200093515.40400004,366954623.526,105170.0,44680.0,149850.0,95630.0,61964.0,157594.0,0.0017705,-0.08104999999999998,2.45265,0.0,-17675758.170799386,-17675758.170799386,17675758.170799386,174374968.07400006,25718547.330000017,62.687459614809114,0.7770020942358999,0.13019250253292813,1.1480647353660003,0.05952248392849996,0.9966728280961183,True
