underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,1401888008.3434198,293909166.243515,592330.0,405563.0,1,4,near,0.4857262371574252,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.4857262371574252,2.979,3.0,3.0,3.0,Positive Gamma,0.007049345417925457,near_month_pressure,roll_in_progress,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,30.0,22.0,1306342571.5330527,121697035.70421343,854228.0,246306.0,2,4,next,0.45262164875717015,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.22631082437858507,2.979,3.0,2.9,3.0,Positive Gamma,0.007049345417925457,roll_migration_candidate,roll_in_progress,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,121.0,87.0,160691638.02252698,50492628.832719065,172994.0,60536.0,3,4,deferred,0.05567644791510669,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.027838223957553344,2.979,3.0,2.7,3.0,Positive Gamma,0.007049345417925457,low_expiry_influence,roll_in_progress,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,212.0,152.0,17246782.45719144,4348304.103333421,20561.0,3516.0,4,4,far,0.0059756661702980544,0.4857262371574252,0.45262164875717015,0.4857262371574252,0.45262164875717015,2.0,0.48236017318460284,-0.03310458840025504,0.0029878330851490272,2.979,3.1,2.8,3.1,Positive Gamma,0.04061765693185637,low_expiry_influence,roll_in_progress,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,2232712693.7831163,134341927.33517998,514422.0,1337973.0,1,4,near,0.5318675227590471,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.5318675227590471,7.74,7.75,7.75,7.75,Positive Gamma,0.0012919896640826156,near_month_pressure,expiry_week_concentrated,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,30.0,22.0,1621382757.750864,137565301.88203198,766709.0,511373.0,2,4,next,0.38623905046555584,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.19311952523277792,7.74,8.0,7.5,8.0,Positive Gamma,0.03359173126614978,normal_expiry_structure,expiry_week_concentrated,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,121.0,87.0,273050062.539372,71260699.46029201,192828.0,133728.0,3,4,deferred,0.06504484914534456,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.03252242457267228,7.74,8.0,7.25,8.0,Positive Gamma,0.03359173126614978,low_expiry_influence,expiry_week_concentrated,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,212.0,152.0,70728201.17247601,28240107.756516002,52589.0,5597.0,4,4,far,0.016848577630052444,0.5318675227590471,0.38623905046555584,0.5318675227590471,0.38623905046555584,2.0,0.4206908671931133,-0.1456284722934913,0.008424288815026222,7.74,8.0,6.5,8.0,Positive Gamma,0.03359173126614978,low_expiry_influence,expiry_week_concentrated,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,2.0,2.0,233178816.85245168,27142140.317884646,146938.0,163000.0,1,4,near,0.542049145505937,0.542049145505937,0.3187985363519183,0.542049145505937,0.3187985363519183,2.0,0.3703309459623531,-0.22325060915401868,0.542049145505937,3.142,3.2,3.1,3.1,Positive Gamma,-0.013367281985996127,near_month_pressure,expiry_week_concentrated,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,30.0,22.0,137140822.261511,35555521.1997258,183604.0,61273.0,2,4,next,0.3187985363519183,0.542049145505937,0.3187985363519183,0.542049145505937,0.3187985363519183,2.0,0.3703309459623531,-0.22325060915401868,0.15939926817595915,3.142,3.3,3.2,3.2,Positive Gamma,0.01845957988542346,normal_expiry_structure,expiry_week_concentrated,rule_estimate
