market_type,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,net_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,total_oi,total_volume,total_amount,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,expiry_structure_state,roll_state,expiry_date_quality,asset_class,option_product,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,price_wall_distance,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state
ETF,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,135.0,97.0,3.075,3.1,2.7,3.5,2.7,3.1,3.1,3.1,3.0,47448370.02954375,117328970.07725626,82388670.05340002,34940300.02385625,2.3579840469929385,0.7022022779126971,0.29779772208730304,125471.0,47762.0,,Positive Gamma,3.0,2.7,3.0,3.0,17373103.586457156,50636321.0336299,0.4270800575835599,0.3866172067323725,-0.10000000000000009,0.0,0.0,True,2.8775881214453802,available,medium,,24.0,18.0,0.75,2.8755,2.8873125,1.263218651046481e-14,bs_spot_repricing_constant_iv,117328970.07725628,47448370.02954376,125471.0,47762.0,3.0,4.0,deferred,0.051123186854852065,0.6899439480873545,0.25455563823181243,0.6899439480873545,0.25455563823181243,16.0,0.2695137636045428,-0.43538830985554205,0.025561593427426033,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,226.0,162.0,3.075,3.1,2.85,3.5,2.85,3.1,3.1,3.2,3.1,2951055.08094375,10045843.126818752,6498449.103881251,3547394.0229375004,1.8318937963649333,0.6468794128919605,0.35312058710803945,12217.0,1361.0,,Positive Gamma,3.1,2.8,3.0,3.1,1138113.3244748022,3143970.2294590366,0.30851148621054153,0.3463928856027986,0.0,-0.050000000000000266,-0.10000000000000009,True,2.873060355560037,available,medium,,20.0,16.0,0.8,2.8635208333333333,2.8749166666666666,6.3347997042855756e-15,bs_spot_repricing_constant_iv,10045843.126818752,2951055.08094375,12217.0,1361.0,4.0,4.0,far,0.004377226825980985,0.6899439480873545,0.25455563823181243,0.6899439480873545,0.25455563823181243,16.0,0.2695137636045428,-0.43538830985554205,0.0021886134129904923,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,16.0,12.0,3.075,3.1,3.0,3.1,3.0,3.1,3.1,3.1,3.1,541114618.7535751,1583438314.7896876,1062276466.7716312,521161848.0180562,2.038285171509384,0.6708669714820705,0.3291330285179293,802322.0,315973.0,,Positive Gamma,3.1,3.0,3.1,3.1,247389859.9160003,903849124.0228415,0.44055504895416336,0.3886564058560365,0.0,0.0,0.0,True,2.974859399252623,available,medium,,22.0,17.0,0.7727272727272727,2.967625,2.979229166666667,3.340958294963328e-15,bs_spot_repricing_constant_iv,1583438314.7896876,541114618.7535751,802322.0,315973.0,1.0,4.0,near,0.6899439480873545,0.6899439480873545,0.25455563823181243,0.6899439480873545,0.25455563823181243,16.0,0.2695137636045428,-0.43538830985554205,0.6899439480873545,front_month_concentrated,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,44.0,32.0,3.075,3.1,3.0,3.6,2.65,3.1,3.1,3.1,3.1,196809114.27616876,584211444.9143063,390510279.59523755,193701165.31906882,2.0160450710349647,0.6684399680881271,0.331560031911873,541003.0,111169.0,,Positive Gamma,3.1,3.0,3.1,3.1,92126544.9482444,256163353.2597233,0.4036099500825686,0.2954535436596496,0.0,0.0,0.0,True,2.974025490299324,available,medium,,28.0,21.0,0.75,2.967375,2.9793333333333334,1.430219835768688e-18,bs_spot_repricing_constant_iv,584211444.9143063,196809114.27616876,541003.0,111169.0,2.0,4.0,next,0.25455563823181243,0.6899439480873545,0.25455563823181243,0.6899439480873545,0.25455563823181243,16.0,0.2695137636045428,-0.43538830985554205,0.12727781911590622,normal_expiry_structure,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,135.0,97.0,8.037,8.25,7.0,9.823,6.876,8.25,8.25,8.104,8.0,91796769.46429649,243660207.21280783,167728488.33855218,75931718.87425564,2.2089383833956626,0.6883704576023016,0.31162954239769824,156600.0,170600.0,,Positive Gamma,10.314,7.859,8.25,10.314,28153732.41518586,87215105.9597647,0.41071893789150954,0.27198725214311387,2.064,0.859,0.25,True,7.194608832779665,available,medium,,54.0,42.0,0.7777777777777778,7.1931150000000015,7.224370000000001,2.003072670654843e-14,bs_spot_repricing_constant_iv,243660207.2128078,91796769.4642965,156600.0,170600.0,3.0,4.0,deferred,0.05955088466765913,0.6892488797540078,0.23854746486707337,0.6892488797540078,0.23854746486707337,16.0,0.25711188263465073,-0.4507014148869345,0.029775442333829564,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,226.0,162.0,8.037,8.0,8.5,8.75,6.5,8.0,8.0,7.75,8.0,21895005.653348137,51770460.68294572,36832733.16814693,14937727.514798792,2.4657521120034342,0.711462341309248,0.2885376586907521,37495.0,8171.0,,Positive Gamma,8.0,8.75,8.0,8.0,10119554.112788232,19739136.832493614,0.38123214303537484,0.2270336640042049,0.0,0.25,0.0,True,7.159562970137193,available,medium,,24.0,18.0,0.75,7.130605000000001,7.161860000000001,1.1106724753814984e-15,bs_spot_repricing_constant_iv,51770460.68294572,21895005.653348133,37495.0,8171.0,4.0,4.0,far,0.012652770711259692,0.6892488797540078,0.23854746486707337,0.6892488797540078,0.23854746486707337,16.0,0.25711188263465073,-0.4507014148869345,0.006326385355629846,low_expiry_influence,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,16.0,12.0,8.037,8.0,7.75,8.0,7.5,8.0,8.25,8.104,8.0,663107470.7149521,2820151636.693709,1741629553.7043304,1078522082.9893785,1.6148297574742216,0.6175659248401917,0.3824340751598084,879876.0,1012343.0,,Positive Gamma,8.0,7.75,8.0,8.0,535721739.66447824,2215754215.1550045,0.5430771830367641,0.3090025858777219,0.0,0.0,0.0,True,7.743539738413242,available,medium,,52.0,42.0,0.8076923076923077,7.724450000000001,7.755705000000001,3.543083496431381e-16,bs_spot_repricing_constant_iv,2820151636.693709,663107470.714952,879876.0,1012343.0,1.0,4.0,near,0.6892488797540078,0.6892488797540078,0.23854746486707337,0.6892488797540078,0.23854746486707337,16.0,0.25711188263465073,-0.4507014148869345,0.6892488797540078,front_month_concentrated,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,44.0,32.0,8.037,8.0,6.631,8.0,6.631,8.0,8.0,8.5,8.0,192020811.6430326,976048047.715525,584034429.6792787,392013618.03624624,1.4898319925847012,0.5983664749355648,0.40163352506443506,550991.0,152337.0,,Positive Gamma,8.0,7.5,8.0,8.0,146674505.51159605,525915296.94227827,0.48561570958729494,0.294345126920092,0.0,0.8689999999999998,0.0,True,7.769193984629371,available,medium,,58.0,44.0,0.7586206896551724,7.755705000000001,7.786960000000001,2.771174936211679e-13,bs_spot_repricing_constant_iv,976048047.715525,192020811.64303258,550991.0,152337.0,2.0,4.0,next,0.23854746486707337,0.6892488797540078,0.23854746486707337,0.6892488797540078,0.23854746486707337,16.0,0.25711188263465073,-0.4507014148869345,0.11927373243353669,normal_expiry_structure,front_month_dominant,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,135.0,97.0,3.255,3.2,2.9,4.1,2.9,3.2,3.2,3.1,3.2,12069950.69588175,38698293.31916626,25384122.007524002,13314171.31164225,1.9065491507779744,0.6559493928625505,0.34405060713744934,63967.0,10694.0,,Positive Gamma,4.1,2.85,3.1,4.1,3980404.4035585243,10911667.008838454,0.31607529788297883,0.3328280473787394,0.8999999999999995,-0.04999999999999982,-0.10000000000000009,True,3.0014920274928976,available,medium,,34.0,28.0,0.8235294117647058,2.989175,3.0018333333333334,1.2666940516144963e-15,bs_spot_repricing_constant_iv,38698293.31916625,12069950.69588175,63967.0,10694.0,3.0,4.0,deferred,0.10590883356983,0.566406863326927,0.3019511797594201,0.566406863326927,0.3019511797594201,16.0,0.34772658831628384,-0.2644556835675069,0.052954416784915,normal_expiry_structure,distributed_expiry,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
ETF,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,226.0,162.0,3.255,3.2,3.1,3.1,3.1,3.2,3.3,3.1,3.2,3006746.35816275,9402690.234719248,6204718.296440999,3197971.93827825,1.9402041094149018,0.6598875578746813,0.3401124421253187,16803.0,1900.0,,Positive Gamma,3.5,2.8,3.2,3.5,712574.4610930467,2734810.973988567,0.32194335194514717,0.42644256068520225,0.2999999999999998,-0.30000000000000027,0.0,True,3.0479133201099624,available,medium,,24.0,17.0,0.7083333333333334,3.0398083333333332,3.0524666666666667,5.133442317417408e-13,bs_spot_repricing_constant_iv,9402690.23471925,3006746.35816275,16803.0,1900.0,4.0,4.0,far,0.025733123343823,0.566406863326927,0.3019511797594201,0.566406863326927,0.3019511797594201,16.0,0.34772658831628384,-0.2644556835675069,0.0128665616719115,low_expiry_influence,distributed_expiry,rule_estimate,,,,,,,,,,,,,,,,,,,,,,,,,
