market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,92,4,1.0,1.0,1.0,3.016,True,1.0,0
ETF,中证500ETF南方,158,4,1.0,1.0,1.0,7.742,True,1.0,0
ETF,中证500ETF嘉实,114,4,1.0,1.0,1.0,3.139,True,1.0,0
ETF,创业板ETF易方达,134,4,1.0,1.0,1.0,3.358,True,1.0,0
ETF,沪深300ETF华泰柏瑞,98,4,1.0,1.0,1.0,4.617,True,1.0,0
ETF,沪深300ETF嘉实,94,4,1.0,1.0,1.0,4.822,True,1.0,0
ETF,深证100ETF易方达,110,4,1.0,1.0,1.0,3.512,True,1.0,0
ETF,科创50ETF华夏,166,4,1.0,1.0,1.0,1.659,True,1.0,0
ETF,科创50ETF易方达,160,4,1.0,1.0,1.0,1.609,True,1.0,0
