underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,21.0,15.0,1519457093.4539144,480132430.55494213,817605.0,483010.0,1,4,near,0.7106161635719693,0.7106161635719693,0.23789539355110123,0.7106161635719693,0.23789539355110123,21.0,0.25080916702023276,-0.4727207700208681,0.7106161635719693,3.029,3.1,3.0,3.0,Positive Gamma,-0.009574116870254223,front_month_concentrated,front_month_dominant,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,49.0,35.0,508673826.6890301,132782602.9616615,519568.0,102743.0,2,4,next,0.23789539355110123,0.7106161635719693,0.23789539355110123,0.7106161635719693,0.23789539355110123,21.0,0.25080916702023276,-0.4727207700208681,0.11894769677555062,3.029,3.1,3.0,3.0,Positive Gamma,-0.009574116870254223,normal_expiry_structure,front_month_dominant,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,140.0,100.0,101691953.58463374,34033985.06976844,114099.0,57668.0,3,4,deferred,0.047559056608953855,0.7106161635719693,0.23789539355110123,0.7106161635719693,0.23789539355110123,21.0,0.25080916702023276,-0.4727207700208681,0.023779528304476927,3.029,3.0,2.7,3.0,Positive Gamma,-0.009574116870254223,low_expiry_influence,front_month_dominant,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,231.0,165.0,8401911.107375499,2090973.97191982,10880.0,2382.0,4,4,far,0.003929386267975577,0.7106161635719693,0.23789539355110123,0.7106161635719693,0.23789539355110123,21.0,0.25080916702023276,-0.4727207700208681,0.0019646931339877883,3.029,3.1,2.85,3.1,Positive Gamma,0.023440079234070765,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,21.0,15.0,2143551108.900823,279965374.2194513,781901.0,1223046.0,1,4,near,0.6792202119508066,0.6792202119508066,0.2478255722366613,0.6792202119508066,0.2478255722366613,21.0,0.2673282986275312,-0.4313946397141453,0.6792202119508066,7.815,7.75,7.5,7.5,Positive Gamma,-0.040307101727447225,front_month_concentrated,front_month_dominant,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,49.0,35.0,782112738.7480501,26665103.132275485,497142.0,175699.0,2,4,next,0.2478255722366613,0.6792202119508066,0.2478255722366613,0.6792202119508066,0.2478255722366613,21.0,0.2673282986275312,-0.4313946397141453,0.12391278611833065,7.815,8.25,6.631,7.5,Positive Gamma,-0.040307101727447225,normal_expiry_structure,front_month_dominant,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,140.0,100.0,195730939.50990978,59542964.09115075,137188.0,114928.0,3,4,deferred,0.06202063933405491,0.6792202119508066,0.2478255722366613,0.6792202119508066,0.2478255722366613,21.0,0.2673282986275312,-0.4313946397141453,0.031010319667027456,7.815,9.823,7.122,7.5,Positive Gamma,-0.040307101727447225,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,231.0,165.0,34505274.6845955,11651645.369709,28251.0,10449.0,4,4,far,0.0109335764784772,0.6792202119508066,0.2478255722366613,0.6792202119508066,0.2478255722366613,21.0,0.2673282986275312,-0.4313946397141453,0.0054667882392386,7.815,8.0,6.5,8.0,Positive Gamma,0.023672424824056293,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,21.0,15.0,177849188.177353,77005896.320811,162499.0,165540.0,1,4,near,0.5447231567550995,0.5447231567550995,0.30541836853804366,0.5447231567550995,0.30541836853804366,21.0,0.35925591145866004,-0.23930478821705586,0.5447231567550995,3.17,3.2,3.2,3.2,Positive Gamma,0.009463722397476504,near_month_pressure,distributed_expiry,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,49.0,35.0,99717458.722548,25532624.767442,145679.0,40285.0,2,4,next,0.30541836853804366,0.5447231567550995,0.30541836853804366,0.5447231567550995,0.30541836853804366,21.0,0.35925591145866004,-0.23930478821705586,0.15270918426902183,3.17,3.3,2.8,3.3,Positive Gamma,0.04100946372239744,normal_expiry_structure,distributed_expiry,rule_estimate
