underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.36235164806406434,-0.0038134725329912163,0.20520565981869188,0.20520565981869188,0.06669630410176598,0.020053616235667284,-0.0009951556886821774,0.14240310559006214,0.1193,0.1709,119915910.0,67826470.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,next_month
上证50ETF华夏,12月,0.4299059939831458,0.011702040313593955,0.2845320067328633,0.2845320067328633,0.050233562165380184,0.00967208220310708,-0.002466704942046646,0.20795243902439026,0.12179999999999999,0.2112,205632620.0,95082732.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,other_month
上证50ETF华夏,3月,0.47903528543268437,0.15278197567833735,0.3700006053217737,0.3700006053217737,0.06862044765080969,0.004353496993057484,0.0032370707645860627,0.22670563798219587,0.1164,0.225,33048706.0,25564506.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,far_month
上证50ETF华夏,9月,0.0989232839838492,-0.12274156755255375,0.08176882424681028,0.08176882424681028,0.03291854427549647,0.11380120819645505,-0.001241407884149231,0.1486,0.1457,0.1604,203528593.0,52487325.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.09036514471172619,0.04731296452326442,0.04731296452326442,0.05131805806396908,0.03534954058645814,-0.0003087319443572051,0.00010000000000000002,0.0001,0.0001,302456554.0,191568798.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,next_month
中证500ETF南方,12月,0.42871682455178894,-0.09577573888019641,0.18042989518188135,0.18042989518188135,0.03253602310911062,0.009778782342315872,-0.004600072520643031,0.31932499999999997,0.205,0.3419,828677153.0,389795873.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,other_month
中证500ETF南方,3月,0.5117545905097619,0.2064670380014138,0.3655470004909381,0.3655470004909381,0.028176853050234582,0.004235762673510403,-0.0003115309175577954,0.3525127147766324,0.179,0.3594,453129985.0,194958987.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,far_month
中证500ETF南方,9月,0.21946239806704926,-0.3229227444735909,-0.06816772681733908,-0.06816772681733908,0.01900410808713898,0.11735398726188372,-0.0015114288392004986,0.2670161290322581,0.2438,0.3024,992016932.0,252141991.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.3401519361843233,-0.06369147334549027,0.12134962430470633,0.12134962430470633,0.03259617653956448,0.019722336434087558,-0.0021710017553103313,0.28810654761904764,0.215,0.313,37527837.0,19148137.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,next_month
中证500ETF嘉实,12月,0.42011989806830896,0.17840536753176198,0.46098785794951835,0.46098785794951835,0.040971086693903126,0.009998407631278065,0.0010324376697270195,0.3208607843137255,0.2086,0.34340000000000004,108485968.0,63911077.0,2026-09-15,9月,9月,,10月,3月,front_month_default,9月 DTE=8，默认使用前月,medium,8.0,False,False,other_month
