underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.3087122799816151,0.24599266691854865,0.3159452626321689,0.3159452626321689,0.057553692546773304,,0.006408068690460331,0.002231851612903226,0.0015,0.002189,103467992.0,,2026-07-27
上证50ETF华夏,3月,0.3410995049828815,0.22346551385271188,0.3105301053941688,0.3105301053941688,0.07063156851407758,,0.0072314031736996015,0.0023277664974619286,0.001462,0.0022559999999999998,6366261.0,,2026-07-27
上证50ETF华夏,8月,0.12971752952590185,0.3187122563734426,0.3276735365909304,0.3276735365909304,0.0551041687652693,,0.00535739018306497,0.0019041374045801526,0.001638,0.001885,309084637.0,,2026-07-27
上证50ETF华夏,9月,0.2358178818802982,0.21045419885875705,0.28934256013044873,0.28934256013044873,0.0525822999303528,,0.003583811302772322,0.0020227473684210524,0.001547,0.0020239999999999998,255344080.0,,2026-07-27
中证500ETF南方,12月,0.4245671582604489,-0.06280547646468153,0.24400361923400563,0.24400361923400563,0.02978094660566504,,-0.0056857217322847375,0.0027039302915082388,0.002147,0.003295,578717031.0,,2026-07-27
中证500ETF南方,3月,0.44472361809045236,0.23097182319394785,0.4583019592186979,0.4583019592186979,0.036092058551555686,,0.0011717497359840692,0.003582,0.0018489999999999997,0.003442,59168778.0,,2026-07-27
中证500ETF南方,8月,0.15465288551232895,-0.02633553203429731,0.1218269986704336,0.1218269986704336,0.029014212519019797,,-0.0011639677394278652,0.00279981843575419,0.0026649999999999994,0.003098,1495005352.0,,2026-07-27
中证500ETF南方,9月,0.22880696377265633,-0.18765935790857277,-0.11612367803010724,-0.11612367803010724,0.037155961687188384,,-0.004435807203819046,0.0027752651821862343,0.002535,0.00317,876224286.0,,2026-07-27
中证500ETF嘉实,12月,0.34171125297996374,0.17529259863102575,0.29488047874884793,0.29488047874884793,0.041747765615422,,-0.00018256593264673313,0.0033478557993730416,0.002101,0.003245,98139887.0,,2026-07-27
中证500ETF嘉实,3月,0.44339943852345803,0.3161569229743954,0.5173776237750872,0.5173776237750872,0.03450165849121564,,0.005555154511611404,0.003834014778325124,0.0017989999999999998,0.0034990000000000004,25946173.0,,2026-07-27
