trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-08-28,SH510050,上证50ETF华夏,上证50ETF华夏,3.037,3.04,3.033,3.044,3.027,-0.003,-1e-05,0.0461,895127758.0,
2026-08-28,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.679,4.691,4.684,4.706,4.675,-0.012,-2.6e-05,0.032,2835120646.0,
2026-08-28,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.886,4.9,4.891,4.915,4.883,-0.014,-2.8999999999999997e-05,0.0194,597880906.6,
2026-08-28,SH510500,中证500ETF南方,中证500ETF南方,7.923,7.973,7.96,8.004,7.913,-0.05,-6.3e-05,0.0644,2125117295.0,
2026-08-28,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.214,3.234,3.234,3.247,3.21,-0.02,-6.2e-05,0.0342,310754002.95,
2026-08-28,SZ159901,深证100ETF易方达,深证100ETF易方达,3.615,3.631,3.631,3.654,3.598,-0.016,-4.4000000000000006e-05,0.0704,249327790.4,
2026-08-28,SZ159915,创业板ETF易方达,创业板ETF易方达,3.443,3.494,3.478,3.539,3.44,-0.051,-0.000146,0.2241,5179583482.561,
2026-08-28,SH588000,科创50ETF华夏,科创50ETF华夏,1.756,1.788,1.781,1.807,1.754,-0.032,-0.000179,0.09230000000000001,4903064585.0,
2026-08-28,SH588080,科创50ETF易方达,科创50ETF易方达,1.703,1.732,1.73,1.752,1.7,-0.029,-0.000167,0.0336,1089773662.0,
