underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,9.0,7.0,1730638532.8218932,226227652.1835725,880524.0,306524.0,1,4,near,0.7216488245740288,0.7216488245740288,0.17330068355473682,0.7216488245740288,0.17330068355473682,9.0,0.19364297312938716,-0.548348141019292,0.7216488245740288,2.976,3.0,3.0,3.0,Positive Gamma,0.008064516129032251,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,44.0,32.0,415604973.65354496,87257153.42475262,241472.0,82417.0,2,4,next,0.17330068355473682,0.7216488245740288,0.17330068355473682,0.7216488245740288,0.17330068355473682,9.0,0.19364297312938716,-0.548348141019292,0.08665034177736841,2.976,3.0,3.0,3.0,Positive Gamma,0.008064516129032251,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,100.0,72.0,223399234.49389058,68417431.14129408,230822.0,81458.0,3,4,deferred,0.09315393822902088,0.7216488245740288,0.17330068355473682,0.7216488245740288,0.17330068355473682,9.0,0.19364297312938716,-0.548348141019292,0.04657696911451044,2.976,3.0,2.7,3.0,Positive Gamma,0.008064516129032251,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,191.0,137.0,28529990.543738883,10935225.280788481,32003.0,2987.0,4,4,far,0.0118965536422135,0.7216488245740288,0.17330068355473682,0.7216488245740288,0.17330068355473682,9.0,0.19364297312938716,-0.548348141019292,0.00594827682110675,2.976,3.0,2.8,3.0,Positive Gamma,0.008064516129032251,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,9.0,7.0,2696972855.7694407,-75646677.04746395,943928.0,1001510.0,1,4,near,0.7872274984256525,0.7872274984256525,0.08173718366814862,0.7872274984256525,0.08173718366814862,9.0,0.09406272240109918,-0.7054903147575039,0.7872274984256525,7.598,7.75,7.5,7.75,Negative Gamma,0.02000526454330087,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,44.0,32.0,280024473.35858303,6339851.256175036,155510.0,137588.0,2,4,next,0.08173718366814862,0.7872274984256525,0.08173718366814862,0.7872274984256525,0.08173718366814862,9.0,0.09406272240109918,-0.7054903147575039,0.04086859183407431,7.598,8.0,6.75,7.5,Positive Gamma,-0.012898131087128228,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,100.0,72.0,354946688.904938,67921788.67804159,270790.0,122387.0,3,4,deferred,0.10360645394830406,0.7872274984256525,0.08173718366814862,0.7872274984256525,0.08173718366814862,9.0,0.09406272240109918,-0.7054903147575039,0.05180322697415203,7.598,8.0,6.5,7.75,Positive Gamma,0.02000526454330087,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,191.0,137.0,93968899.34227987,34770893.21708044,70594.0,4531.0,4,4,far,0.02742886395789476,0.7872274984256525,0.08173718366814862,0.7872274984256525,0.08173718366814862,9.0,0.09406272240109918,-0.7054903147575039,0.01371443197894738,7.598,8.0,7.75,7.75,Positive Gamma,0.02000526454330087,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,9.0,7.0,210414742.3015669,-6438453.723429329,235567.0,187992.0,1,4,near,0.6344078988516848,0.6344078988516848,0.10468730124405247,0.6344078988516848,0.10468730124405247,9.0,0.14164251267021083,-0.5297205976076323,0.6344078988516848,3.079,3.1,3.0,3.1,Negative Gamma,0.006820396232543047,near_month_pressure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,44.0,32.0,34721748.5050002,5726925.51666111,35234.0,23003.0,2,4,next,0.10468730124405247,0.6344078988516848,0.10468730124405247,0.6344078988516848,0.10468730124405247,9.0,0.14164251267021083,-0.5297205976076323,0.052343650622026235,3.079,3.1,2.9,3.1,Positive Gamma,0.006820396232543047,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=9，默认使用前月,medium,9.0,False,False,next_month
