trade_date,market_type,underlying,contract_month,underlying_price,gamma_regime,price_wall,call_wall,put_wall,price_wall_distance,front_month_concentration,expiry_structure_state,put_skew,risk_reversal_25d,iv_surface_state,wall_lifecycle_state,iv_surface_bias,delta_bias,normalized_net_gex,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,market_structure_state,state_confidence
2026-07-28,ETF,上证50ETF华夏,12月,3.022,Positive Gamma,3.0,3.0,2.7,-0.007279947054930402,0.003160620439732442,low_expiry_influence,0.001156,-0.0007360000000000001,normal_iv_surface,new_wall,0.32169952736767593,0.16054652024758495,0.2849667747736762,0.05526614980302161,,0.0023443181090189937,mixed_or_unclear_structure,1.0
2026-07-28,ETF,上证50ETF华夏,3月,3.022,Positive Gamma,3.0,3.1,2.85,-0.007279947054930402,0.003160620439732442,low_expiry_influence,0.0013839999999999998,-0.0008709999999999998,normal_iv_surface,new_wall,0.36804349361011085,0.12890568751185072,0.2538178568018586,0.06670196794512422,,0.0007753131787309299,mixed_or_unclear_structure,1.0
2026-07-28,ETF,上证50ETF华夏,8月,3.022,Positive Gamma,3.0,3.1,3.0,-0.007279947054930402,0.003160620439732442,roll_migration_candidate,0.0006180000000000001,-0.00048300000000000014,normal_iv_surface,new_wall,0.26366716255578754,0.22750237672961665,0.30690946009235176,0.053703106598970936,,0.003544091565997878,mixed_or_unclear_structure,1.0
2026-07-28,ETF,上证50ETF华夏,9月,3.022,Positive Gamma,3.0,3.1,3.0,-0.007279947054930402,0.003160620439732442,normal_expiry_structure,0.0008479999999999998,-0.000534,normal_iv_surface,new_wall,0.2791567541576627,0.10548643273157073,0.23417756935854328,0.05018416018534044,,0.000652134045744626,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF南方,12月,7.463,Positive Gamma,7.613,7.613,7.122,0.02009915583545485,0.0074017220293048965,low_expiry_influence,-0.0018030000000000001,0.002236,normal_iv_surface,new_wall,-0.6663190046934366,-0.1917882069316704,0.21827702496433768,0.026161828812140315,,-0.007923298535367248,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF南方,3月,7.463,Positive Gamma,7.75,8.0,7.75,0.03845638483183711,0.0074017220293048965,low_expiry_influence,0.0022370000000000003,-0.0016749999999999998,normal_iv_surface,new_wall,0.4490014743331993,0.2174229126539624,0.43040372091819756,0.03086076192474173,,-0.0007634894339972523,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF南方,8月,7.463,Positive Gamma,7.75,7.75,7.5,0.03845638483183711,0.0074017220293048965,roll_migration_candidate,0.0008669999999999997,-0.000774,normal_iv_surface,new_wall,0.2448647059646961,-0.24272831302420989,0.10329942291358465,0.024204169036422758,,-0.0027967085098891654,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF南方,9月,7.463,Negative Gamma,7.5,7.5,6.631,0.004957791772745468,0.0074017220293048965,normal_expiry_structure,0.0010899999999999998,-0.0009679999999999997,normal_iv_surface,new_wall,0.31462802051874056,-0.39534080537268,-0.21739125132657364,0.032156677110034504,,-0.006833415434342733,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF嘉实,12月,3.025,Positive Gamma,3.0,3.0,2.9,-0.008264462809917328,0.025025183161329845,normal_expiry_structure,0.0018359999999999997,-0.0013449999999999998,normal_iv_surface,new_wall,0.39372710334555755,0.06072315803476845,0.3426972456129885,0.03129488401853211,,-0.003114407014377812,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF嘉实,3月,3.025,Positive Gamma,3.1,3.1,3.1,0.024793388429752206,0.025025183161329845,low_expiry_influence,0.002516,-0.0019010000000000003,normal_iv_surface,new_wall,0.5136922945809376,0.20177948725050804,0.5279949889087563,0.03367087697869939,,0.00015845739435146606,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF嘉实,8月,3.025,Positive Gamma,3.1,3.2,3.0,0.024793388429752206,0.025025183161329845,roll_migration_candidate,0.0007889999999999998,-0.000696,normal_iv_surface,new_wall,0.2172793256848513,0.004123587386464704,0.31777771040327635,0.02482980443865741,,-0.0007271940636480037,mixed_or_unclear_structure,1.0
2026-07-28,ETF,中证500ETF嘉实,9月,3.025,Positive Gamma,3.1,3.1,2.8,0.024793388429752206,0.025025183161329845,normal_expiry_structure,0.0011079999999999996,-0.0008710000000000002,normal_iv_surface,new_wall,0.28240662526727867,-0.17857361756454893,0.15635511566115026,0.02490597457914781,,-0.003765516602735158,mixed_or_unclear_structure,1.0
2026-07-28,ETF,创业板ETF易方达,12月,3.355,Positive Gamma,3.2,4.8,3.2,-0.046199701937406745,0.003761344232481321,low_expiry_influence,0.001019,-0.0008399999999999992,normal_iv_surface,new_wall,0.2060406657694406,-0.08127314271182301,0.16189418422447693,0.02442354819685063,,-0.00572830166550028,mixed_or_unclear_structure,1.0
2026-07-28,ETF,创业板ETF易方达,3月,3.355,Positive Gamma,3.2,4.0,3.2,-0.046199701937406745,0.003761344232481321,low_expiry_influence,0.0013920000000000004,-0.0012460000000000006,normal_iv_surface,new_wall,0.31618374492189616,0.1689380857670289,0.23225979563047638,0.02689097503143779,,-0.0022451702324052317,mixed_or_unclear_structure,1.0
2026-07-28,ETF,创业板ETF易方达,8月,3.355,Positive Gamma,3.5,3.6,3.6,0.0432190760059612,0.003761344232481321,roll_migration_candidate,0.0006049999999999996,-0.00042699999999999943,normal_iv_surface,new_wall,0.09419671745396775,-0.2905360242185652,0.06526305673693047,0.0178250489254449,,-0.0025821370849233457,mixed_or_unclear_structure,1.0
2026-07-28,ETF,创业板ETF易方达,9月,3.355,Negative Gamma,3.5,3.9,2.9,0.0432190760059612,0.003761344232481321,normal_expiry_structure,0.0008369999999999992,-0.0007179999999999999,normal_iv_surface,new_wall,0.16839636470243327,-0.39077603776471076,-0.2724553194297959,0.02470339508122255,,-0.005494433789028265,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF华泰柏瑞,12月,4.627,Positive Gamma,4.7,5.0,4.3,0.015776961314026394,0.008409672115599098,low_expiry_influence,0.001321,-0.0009119999999999996,normal_iv_surface,new_wall,0.3651514777202565,0.036071302122625534,0.34304104879551695,0.04519299441580737,,-0.003085323524815053,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF华泰柏瑞,3月,4.627,Positive Gamma,4.7,4.7,4.4,0.015776961314026394,0.008409672115599098,low_expiry_influence,0.001821,-0.0011,normal_iv_surface,new_wall,0.41347985752547145,0.13199244468129154,0.36815505257048764,0.055758506546259606,,6.069242318933589e-06,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF华泰柏瑞,8月,4.627,Positive Gamma,4.7,4.8,4.7,0.015776961314026394,0.008409672115599098,roll_migration_candidate,0.0006580000000000002,-0.00051,normal_iv_surface,new_wall,0.24584237165582065,-0.08995283320773967,0.19293102791880548,0.03986568606573786,,-0.0020332854069269224,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF华泰柏瑞,9月,4.627,Positive Gamma,4.8,5.0,4.5,0.037389237086665306,0.008409672115599098,normal_expiry_structure,0.0008060000000000001,-0.0005579999999999999,normal_iv_surface,new_wall,0.23757326411952842,-0.1557207979793607,0.06754304081483366,0.04198609647811104,,-0.004491031573854271,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF嘉实,12月,4.83,Positive Gamma,4.7,5.25,4.6,-0.026915113871635588,0.011164458236592645,low_expiry_influence,0.0013999999999999996,-0.0009849999999999993,normal_iv_surface,new_wall,0.46139933101159847,0.046695009444503444,0.39478730147308716,0.04063053630886594,,-0.0028500138120509952,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF嘉实,3月,4.83,Positive Gamma,4.6,4.9,4.6,-0.04761904761904767,0.011164458236592645,low_expiry_influence,0.0019349999999999999,-0.001188,normal_iv_surface,new_wall,0.45499780440992904,0.010085360694878849,0.20399887466929112,0.048009278329296745,,-0.006847567364102252,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF嘉实,8月,4.83,Positive Gamma,5.0,5.0,4.9,0.035196687370600444,0.011164458236592645,roll_migration_candidate,0.00056,-0.000477,normal_iv_surface,new_wall,0.22091439937850557,0.015172901496610307,0.22619096785366546,0.040437818869482674,,-0.0006544525173008942,mixed_or_unclear_structure,1.0
2026-07-28,ETF,沪深300ETF嘉实,9月,4.83,Positive Gamma,5.0,5.0,4.2,0.035196687370600444,0.011164458236592645,normal_expiry_structure,0.0007590000000000006,-0.0004230000000000002,normal_iv_surface,new_wall,0.17928461249843672,-0.0786370147240291,0.15586255617542402,0.030462833222461103,,-0.002816913641439789,mixed_or_unclear_structure,1.0
2026-07-28,ETF,深证100ETF易方达,12月,3.58,Positive Gamma,3.5,4.6,3.4,-0.022346368715083775,0.005579444891685745,low_expiry_influence,0.00136,-0.001006,normal_iv_surface,new_wall,0.34624793300665985,-0.10796084661121458,0.22539637251995515,0.040653466902533304,,-0.009159050657295302,mixed_or_unclear_structure,1.0
2026-07-28,ETF,深证100ETF易方达,3月,3.58,Negative Gamma,3.5,4.2,3.3,-0.022346368715083775,0.005579444891685745,low_expiry_influence,0.0016619999999999998,-0.0010639999999999998,normal_iv_surface,new_wall,0.29611076323662416,-0.30952831286090915,-0.1611098525105196,0.05158293388214453,,-0.02260752618142031,mixed_or_unclear_structure,1.0
2026-07-28,ETF,深证100ETF易方达,8月,3.58,Positive Gamma,3.7,3.9,3.7,0.033519553072625774,0.005579444891685745,roll_migration_candidate,0.000699,-0.0006890000000000004,normal_iv_surface,new_wall,0.2276350240767815,-0.09810104182333498,0.21576936334023983,0.03614784366724643,,-0.0020627228830162594,mixed_or_unclear_structure,1.0
2026-07-28,ETF,深证100ETF易方达,9月,3.58,Negative Gamma,3.6,3.9,3.0,0.005586592178770999,0.005579444891685745,normal_expiry_structure,0.0006419999999999998,-0.000513,normal_iv_surface,new_wall,0.16748117381074284,-0.25453934373303,-0.21724561276514884,0.03211665046635347,,-0.005314113295444786,mixed_or_unclear_structure,1.0
2026-07-28,ETF,科创50ETF华夏,12月,1.785,Positive Gamma,1.8,2.55,1.3,0.008403361344537785,0.0037722621137948153,low_expiry_influence,0.0015299999999999992,-0.0010939999999999995,normal_iv_surface,new_wall,0.21149291962689082,0.02609223869368997,0.09576814266584302,0.02147570948075431,,-0.0038295395080044817,mixed_or_unclear_structure,1.0
2026-07-28,ETF,科创50ETF华夏,3月,1.785,Positive Gamma,1.7,2.15,2.15,-0.04761904761904756,0.0037722621137948153,low_expiry_influence,0.0017570000000000003,-0.0015740000000000007,normal_iv_surface,new_wall,0.3106527853160312,-0.06865636193299553,0.12233411515073621,0.020344027192811844,,-0.00780520582086792,mixed_or_unclear_structure,1.0
2026-07-28,ETF,科创50ETF华夏,8月,1.785,Positive Gamma,1.85,1.9,1.9,0.036414565826330625,0.0037722621137948153,roll_migration_candidate,0.0013720000000000008,-0.0010640000000000007,normal_iv_surface,new_wall,0.19434677382528898,-0.15767249351315993,0.14754123566145844,0.016863964975540262,,-0.0015674430497827831,mixed_or_unclear_structure,1.0
2026-07-28,ETF,科创50ETF华夏,9月,1.785,Negative Gamma,1.8,1.85,1.8,0.008403361344537785,0.0037722621137948153,normal_expiry_structure,0.001105000000000001,-0.0008640000000000002,normal_iv_surface,new_wall,0.16521655990056416,-0.03954094541396873,-0.0471569504071645,0.01935009922665262,,-0.0019691332841903562,negative_gamma_downside_breakdown,1.0
2026-07-28,ETF,科创50ETF易方达,12月,1.733,Positive Gamma,1.8,2.15,1.25,0.038661281015579974,0.006889087896235538,low_expiry_influence,0.0015509999999999994,-0.001156,normal_iv_surface,new_wall,0.22290782876976475,-0.035966443527372716,0.06165163546697216,0.017464696528134156,,-0.004617866974621318,mixed_or_unclear_structure,1.0
2026-07-28,ETF,科创50ETF易方达,3月,1.733,Positive Gamma,1.7,2.1,1.7,-0.019042123485285667,0.006889087896235538,low_expiry_influence,0.0019379999999999996,-0.001784,normal_iv_surface,new_wall,0.3494784269552867,0.021920565886846446,0.1729666681525648,0.02059215236137045,,-0.006180117755513341,mixed_or_unclear_structure,1.0
2026-07-28,ETF,科创50ETF易方达,8月,1.733,Positive Gamma,1.8,1.95,1.85,0.038661281015579974,0.006889087896235538,roll_migration_candidate,-0.005108,0.005356999999999999,normal_iv_surface,new_wall,-0.9611554678388802,-0.13639021483697686,0.24678288409587065,0.01753611322534704,,-0.001528332281154626,mixed_or_unclear_structure,1.0
2026-07-28,ETF,科创50ETF易方达,9月,1.733,Positive Gamma,1.75,1.8,1.75,0.009809578765147098,0.006889087896235538,normal_expiry_structure,0.0013490000000000004,-0.0008269999999999996,normal_iv_surface,new_wall,0.15755850130391305,0.06120973868522668,0.05989053683446824,0.01949543039675069,,-0.0010390864484126165,mixed_or_unclear_structure,1.0
2026-07-28,COMMODITY,AP,2610,,,8000.0,,,,,,,,,new_wall,,,,,,,mixed_or_unclear_structure,0.2
2026-07-28,COMMODITY,AP,2611,,,8100.0,,,,,,,,,new_wall,,,,,,,mixed_or_unclear_structure,0.2
2026-07-28,COMMODITY,AP,2701,,,8800.0,,,,,,,,,new_wall,,,,,,,mixed_or_unclear_structure,0.2
2026-07-28,COMMODITY,CF,2609,,,16000.0,,,,,,,,,new_wall,,,,,,,mixed_or_unclear_structure,0.2
2026-07-28,COMMODITY,CF,2611,,,16400.0,,,,,,,,,new_wall,,,,,,,mixed_or_unclear_structure,0.2
2026-07-28,COMMODITY,CF,2701,,,17000.0,,,,,,,,,new_wall,,,,,,,mixed_or_unclear_structure,0.2
