trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,adjusted_call_wall_distance,adjusted_put_wall_distance,adjusted_price_wall_distance,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,expiry_pressure,expiry_structure_state,days_to_near_expiry,roll_progress,roll_shift_score,roll_state,expiry_date_quality,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,prev_close,open_price,high_price,low_price,pct_change,amount,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte
2026-09-22,ETF,,,上证50ETF华夏,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,36.0,26.0,3.015,3.0,3.0,3.1,3.0,3.0,3.1,3.0,201464172.58921424,920221997.9925352,451270.0,315477.0,,560843085.2908747,359378912.7016606,1.5605898550771682,0.6094649840085916,0.39053501599140844,-0.004975124378109541,-0.004975124378109541,-0.004975124378109541,Positive Gamma,3.1,3.0,3.0,3.0,180299143.02408355,676085665.3432151,0.606212559120441,0.6057450827900486,0.10000000000000009,0.0,0.0,True,0.028192371475953548,-0.004975124378109541,-0.004975124378109541,next,0.4099705435325905,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,0.20498527176629525,normal_expiry_structure,1.0,0.47006798325089616,-0.052210512576462864,roll_in_progress,rule_estimate,False,False,next_month,2.950331395300498,available,medium,,22.0,18.0,0.8181818181818182,2.943679166666667,2.9548333333333336,2.3597842055274767e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.002,3.017,3.029,3.01,4.3e-05,1803160539.0,0.2091291360054955,0.28498324166576783,0.2189299680171833,0.2189299680171833,0.06737077318082844,0.0248299425163275,0.006735609869918442,0.13627943262411346,0.115,0.1435,175474682.0,88521832.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,92.0,66.0,3.015,3.0,2.7,3.5,2.7,3.0,3.1,3.0,75294238.409442,257380984.44155705,257348.0,98004.0,,166337611.42549953,91043373.0160575,1.8270150359671122,0.646270010142375,0.353729989857625,-0.004975124378109541,-0.10447761194029848,-0.004975124378109541,Positive Gamma,3.0,3.0,3.0,3.0,36608406.90784666,104937620.26919058,0.4318772906114146,0.36389042814655,0.0,0.2999999999999998,0.0,True,-0.004975124378109541,-0.004975124378109541,-0.004975124378109541,deferred,0.11466648517058631,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,0.057333242585293154,normal_expiry_structure,1.0,0.47006798325089616,-0.052210512576462864,roll_in_progress,rule_estimate,False,False,other_month,2.9146152085340247,available,medium,,24.0,19.0,0.7916666666666666,2.9112750000000003,2.9226375000000004,1.4129292905702315e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.002,3.017,3.029,3.01,4.3e-05,1803160539.0,0.3460022897308234,0.18865205384818542,0.29254002028474996,0.29254002028474996,0.0544866232282405,0.011423812525442596,0.0033337049448497256,0.15982553191489363,0.133,0.1883,193912182.0,83668740.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,183.0,131.0,3.015,3.1,2.8,3.5,2.8,3.0,3.1,3.1,10893228.85920375,29588194.866233252,33026.0,6260.0,,20240711.862718504,9347483.003514754,2.165364928195941,0.6840806596761225,0.3159193403238777,0.028192371475953548,-0.07131011608623561,0.028192371475953548,Positive Gamma,3.0,2.8,3.1,2.8,1929511.0625423333,9156107.540208548,0.35709202428907705,0.42590799258432793,-0.10000000000000009,0.0,0.0,True,-0.004975124378109541,-0.07131011608623561,0.028192371475953548,far,0.013181915187769995,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,0.006590957593884997,low_expiry_influence,1.0,0.47006798325089616,-0.052210512576462864,roll_in_progress,rule_estimate,False,False,far_month,2.831384803201999,available,medium,,22.0,18.0,0.8181818181818182,2.8209833333333334,2.8321375,8.527521862456795e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.002,3.017,3.029,3.01,4.3e-05,1803160539.0,0.3677206459867283,0.31436367004560906,0.3681613193522449,0.3681613193522449,0.07054653028713012,0.005338157912935411,0.013157757633174574,0.21320532544378698,0.1259,0.2043,31382323.0,20895223.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,1.0,1.0,3.015,3.0,3.0,3.1,2.9,3.0,3.1,3.0,26872736.583483066,1037413983.9955682,579129.0,386133.0,,532143360.28952557,505270623.7060425,1.053184838624454,0.5129517902197459,0.487048209780254,-0.004975124378109541,-0.004975124378109541,-0.004975124378109541,Positive Gamma,3.0,3.0,3.1,3.0,68555426.12131715,750962085.9596728,0.4912823389731838,0.794306502137217,0.0,0.0,0.10000000000000009,True,-0.004975124378109541,-0.004975124378109541,0.028192371475953548,near,0.46218105610905336,0.46218105610905336,0.4099705435325905,0.46218105610905336,0.4099705435325905,0.46218105610905336,near_month_pressure,1.0,0.47006798325089616,-0.052210512576462864,roll_in_progress,rule_estimate,True,False,primary_analysis,3.019291169681681,available,medium,,28.0,21.0,0.75,3.017304166666667,3.028875,2.7945949187527134e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.002,3.017,3.029,3.01,4.3e-05,1803160539.0,-0.453147555388188,0.25045579286227804,0.025903580439491945,0.025903580439491945,0.007203030949623293,0.8606362915496881,0.0004180491905695615,0.16771578947368418,0.18109999999999998,0.1051,87104582.0,3732880.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,中证500ETF南方,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,36.0,26.0,7.85,8.0,7.75,8.0,7.75,7.75,8.5,7.75,120431044.27855003,1062869485.66565,430399.0,444821.0,,591650264.9721001,471219220.69355,1.2555732851926058,0.5566537311978277,0.44334626880217237,0.019108280254777066,-0.01273885350318471,-0.01273885350318471,Positive Gamma,8.0,7.75,7.75,7.75,48160451.60326003,825515886.3434863,0.6908878201262114,0.41345164372929505,0.0,0.0,0.0,True,0.019108280254777066,-0.01273885350318471,-0.01273885350318471,next,0.27742871872200364,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,0.13871435936100182,normal_expiry_structure,1.0,0.3261421187936173,-0.29578006913808647,expiry_week_concentrated,rule_estimate,False,False,next_month,,unavailable,unavailable,insufficient_valid_contracts,22.0,0.0,0.0,,,,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.872,7.936,7.96,7.843,-2.8e-05,2601280160.0,0.0,0.18681058235433295,0.1133074623956552,0.1133074623956552,0.04931101005689882,0.03848208906055442,0.001908932634490853,9.999999999999999e-05,0.0001,0.0001,696507554.0,387501338.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,92.0,66.0,7.85,8.5,6.5,9.823,6.25,7.75,8.5,7.75,118327030.28754997,469393740.40255,339648.0,155610.0,,293860385.34505,175533355.0575,1.6740999751801544,0.6260424033201564,0.37395759667984363,0.08280254777070062,-0.1719745222929936,-0.01273885350318471,Positive Gamma,8.0,6.5,8.0,8.0,47060578.1435913,152680416.09143347,0.3730266575680727,0.324788397742311,-0.5,0.0,0.25,True,0.019108280254777066,-0.1719745222929936,0.019108280254777066,deferred,0.12252050297074098,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,0.06126025148537049,normal_expiry_structure,1.0,0.3261421187936173,-0.29578006913808647,expiry_week_concentrated,rule_estimate,False,False,other_month,7.520954364111533,available,medium,,54.0,47.0,0.8703703703703703,7.514194444444445,7.544722222222222,2.1282679040272287e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.872,7.936,7.96,7.843,-2.8e-05,2601280160.0,0.36404218998094856,0.10557333632298128,0.25208480664031274,0.25208480664031274,0.038544646087653726,0.011829998854311194,-0.00047938829144636067,0.28211015873015877,0.1991,0.3018,781195550.0,358622689.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,183.0,131.0,7.85,7.75,7.75,6.25,6.25,7.75,6.75,7.75,33152347.93259999,102835541.7285,72674.0,4393.0,,67993944.83055,34841596.89795,1.9515163162498619,0.6611910987940667,0.33880890120593343,-0.01273885350318471,-0.01273885350318471,-0.01273885350318471,Positive Gamma,8.0,6.25,8.0,8.0,8699896.265222834,28035455.332812868,0.2902503237556379,0.32968338689123444,0.25,-1.5,0.25,True,0.019108280254777066,-0.20382165605095537,0.019108280254777066,far,0.026841990447165315,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,0.013420995223582657,low_expiry_influence,1.0,0.3261421187936173,-0.29578006913808647,expiry_week_concentrated,rule_estimate,False,False,far_month,7.150712730030671,available,medium,,26.0,21.0,0.8076923076923077,7.147861111111111,7.17838888888889,2.7825940877848406e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.872,7.936,7.96,7.843,-2.8e-05,2601280160.0,0.4447110859994758,0.30077837695594356,0.32238219758813313,0.32238219758813313,0.02883699066792268,0.004321843559535303,0.0030516000130942963,0.33280033860045144,0.179,0.327,445781883.0,182960579.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,1.0,1.0,7.85,8.0,7.75,8.0,7.75,7.75,8.0,8.0,128876546.55417506,2196045644.9441257,526795.0,845557.0,,1162461095.7491498,1033584549.194975,1.1246889252113457,0.5293428660854299,0.47065713391456976,0.019108280254777066,-0.01273885350318471,0.019108280254777066,Positive Gamma,7.75,7.75,7.75,7.75,66436116.38836613,1572154222.969012,0.4473578950067221,0.7367250228093866,-0.25,0.0,-0.25,True,-0.01273885350318471,-0.01273885350318471,-0.01273885350318471,near,0.5732087878600901,0.5732087878600901,0.27742871872200364,0.5732087878600901,0.27742871872200364,0.5732087878600901,near_month_pressure,1.0,0.3261421187936173,-0.29578006913808647,expiry_week_concentrated,rule_estimate,True,False,primary_analysis,7.854901918351515,available,medium,,58.0,42.0,0.7241379310344828,7.85,7.880527777777778,8.696825526256244e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.872,7.936,7.96,7.843,-2.8e-05,2601280160.0,-0.08433115651990747,0.11856974335483302,0.05868573217086019,0.05868573217086019,0.005900342924380268,0.7419414825867486,2.729281237761192e-05,0.16482638888888887,0.18170000000000003,0.1678,370134080.0,15804458.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,中证500ETF嘉实,,,10月,2026-10-28,202610,rule_fourth_wednesday,medium,36.0,26.0,3.184,3.2,3.2,3.3,3.1,3.2,3.3,3.2,17797325.753221124,86755905.06972162,67497.0,48149.0,,52276615.41147137,34479289.65825024,1.5161743739393587,0.6025712643935778,0.397428735606422,0.005025125628140614,0.005025125628140614,0.005025125628140614,Positive Gamma,3.2,3.2,3.2,3.2,17777937.768315647,55570923.66988145,0.5621886584969102,0.33868419473322525,0.0,0.0,0.0,True,0.005025125628140614,0.005025125628140614,0.005025125628140614,next,0.20413445414361414,0.559113239387288,0.20413445414361414,0.559113239387288,0.20413445414361414,0.10206722707180707,normal_expiry_structure,1.0,0.26745505538216113,-0.3549787852436738,expiry_week_concentrated,rule_estimate,False,False,next_month,3.0726490091226983,available,medium,,20.0,17.0,0.85,3.061885,3.0738900000000005,4.1827239794017497e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.193,3.21,3.228,3.179,-2.8e-05,625539994.285,0.2811692120527472,0.14876577163545998,0.20514252878715583,0.20514252878715583,0.04108080229595162,0.024620655284880267,0.0014681086169300755,0.23757935483870965,0.188,0.2548,46305157.0,23703309.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
2026-09-22,ETF,,,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,92.0,66.0,3.184,4.1,3.0,4.1,2.8,3.1,3.1,3.2,39536435.44200705,80925731.13988097,147831.0,105633.0,,60231083.29094401,20694647.848936964,2.9104666931569914,0.7442760472170953,0.2557239527829047,0.28768844221105505,-0.057788944723618174,0.005025125628140614,Positive Gamma,4.1,2.95,3.2,4.1,18469960.46419245,31970361.837262236,0.3928658781253727,0.30436838239582853,0.0,-0.04999999999999982,0.0,True,0.28768844221105505,-0.07349246231155782,0.005025125628140614,deferred,0.19041620209179255,0.559113239387288,0.20413445414361414,0.559113239387288,0.20413445414361414,0.09520810104589628,normal_expiry_structure,1.0,0.26745505538216113,-0.3549787852436738,expiry_week_concentrated,rule_estimate,False,False,other_month,2.844524290560543,available,medium,,34.0,29.0,0.8529411764705882,2.837297777777778,2.8496800000000007,3.4627929809078815e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.193,3.21,3.228,3.179,-2.8e-05,625539994.285,0.4030726588794297,0.351416553191049,0.48855209443419056,0.48855209443419056,0.04342807227345203,0.013556404408789947,0.006039552860970308,0.24759803921568632,0.2046,0.3044,117048069.0,55948685.0,9月,9月,,10月,3月,front_retained_roll_not_confirmed,9月 DTE=1，换月接管未确认，仍使用前月,medium,1.0
