trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-08-14,SH510050,上证50ETF华夏,上证50ETF华夏,3.021,3.037,3.043,3.043,3.013,-0.016,-5.3e-05,0.0207,1117385755.0,
2026-08-14,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.726,4.729,4.737,4.742,4.701,-0.003,-5.999999999999999e-06,0.0069,3238306187.0,
2026-08-14,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.935,4.936,4.942,4.949,4.906,-0.001,-2e-06,0.0287,590692687.827,
2026-08-14,SH510500,中证500ETF南方,中证500ETF南方,7.998,7.98,8.0,8.024,7.91,0.018,2.3e-05,0.0127,2032474227.0,
2026-08-14,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.248,3.24,3.241,3.254,3.208,0.008,2.5e-05,0.1797,274992437.687,
2026-08-14,SZ159901,深证100ETF易方达,深证100ETF易方达,3.715,3.704,3.71,3.724,3.685,0.011,3e-05,0.0392,303255429.92,
2026-08-14,SZ159915,创业板ETF易方达,创业板ETF易方达,3.645,3.604,3.627,3.65,3.595,0.041,0.000114,0.196,4713644283.486,
2026-08-14,SH588000,科创50ETF华夏,科创50ETF华夏,1.814,1.812,1.832,1.837,1.785,0.002,1.1000000000000001e-05,0.0346,5699917679.0,
2026-08-14,SH588080,科创50ETF易方达,科创50ETF易方达,1.758,1.758,1.772,1.78,1.73,0.0,0.0,0.0158,1247809640.0,
