trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-07-16,上证50ETF华夏,12月,3.007,37130100.74644272,22638598.064228293,1.6401236790856208,0.6212298658878211,0.3787701341121791,14491502.68221443,59768698.810671,Positive Gamma
2026-07-16,上证50ETF华夏,7月,3.007,913731165.4624898,547324899.5157022,1.669449291035362,0.6253908986553013,0.3746091013446987,366406265.9467877,1461056064.978192,Positive Gamma
2026-07-16,上证50ETF华夏,8月,3.007,328403529.0772802,219032768.482102,1.4993351513251558,0.599893595914979,0.4001064040850211,109370760.59517817,547436297.5593822,Positive Gamma
2026-07-16,上证50ETF华夏,9月,3.007,203546228.9062376,130805903.35009089,1.556093598936918,0.6087780195467408,0.3912219804532593,72740325.55614674,334352132.25632846,Positive Gamma
2026-07-16,中证500ETF南方,12月,7.426,56540844.58887316,37410237.071132526,1.511373597589487,0.6018115341501407,0.3981884658498594,19130607.51774064,93951081.66000569,Positive Gamma
2026-07-16,中证500ETF南方,7月,7.426,917217010.5363895,879609252.2964109,1.0427550735076914,0.5104650513569096,0.4895349486430902,37607758.23997875,1796826262.8328009,Positive Gamma
2026-07-16,中证500ETF南方,8月,7.426,414468861.3491442,260263236.36252847,1.5924986838011117,0.6142717424512618,0.38572825754873824,154205624.98661578,674732097.7116727,Positive Gamma
2026-07-16,中证500ETF南方,9月,7.426,185202356.620551,281298891.77379847,0.6583828164153529,0.39700291747985444,0.6029970825201456,-96096535.15324754,466501248.39434946,Negative Gamma
2026-07-16,中证500ETF嘉实,12月,3.017,10601870.541576859,4849096.3705079695,2.1863600414413407,0.6861622707433737,0.3138377292566263,5752774.17106889,15450966.912084829,Positive Gamma
2026-07-16,中证500ETF嘉实,7月,3.017,112994525.39653425,97148570.84285094,1.1631105266521726,0.5377027721520585,0.4622972278479414,15845954.55368331,210143096.2393852,Positive Gamma
2026-07-16,中证500ETF嘉实,8月,3.017,34220050.39821816,17951432.420163196,1.906257372519305,0.6559148513632349,0.3440851486367654,16268617.978054961,52171482.81838134,Positive Gamma
2026-07-16,中证500ETF嘉实,9月,3.017,28834703.776067767,25056315.030980304,1.1507958668469709,0.5350558296050743,0.4649441703949257,3778388.7450874625,53891018.807048075,Positive Gamma
2026-07-16,创业板ETF易方达,12月,3.477,18825368.09249403,12849472.682500139,1.4650693112202604,0.5943318934488786,0.4056681065511214,5975895.40999389,31674840.77499417,Positive Gamma
2026-07-16,创业板ETF易方达,7月,3.477,609150104.3848373,549242856.3744303,1.1090724209065852,0.525857912659941,0.4741420873400592,59907248.010406874,1158392960.7592673,Positive Gamma
2026-07-16,创业板ETF易方达,8月,3.477,147430125.46867839,134545977.5991005,1.0957601862165518,0.5228461698161722,0.47715383018382784,12884147.869577939,281976103.0677789,Positive Gamma
2026-07-16,创业板ETF易方达,9月,3.477,89526704.55870195,110521143.78622882,0.8100414227694337,0.44752645579239775,0.5524735442076023,-20994439.227526896,200047848.34493077,Negative Gamma
2026-07-16,沪深300ETF华泰柏瑞,12月,4.65,40133274.239925,24734150.081325,1.6225855389398152,0.6186968984797148,0.381303101520285,15399124.158599999,64867424.32125001,Positive Gamma
2026-07-16,沪深300ETF华泰柏瑞,7月,4.65,969019803.9654751,660784405.65435,1.466468935515951,0.5945620941741908,0.4054379058258092,308235398.3111251,1629804209.6198251,Positive Gamma
2026-07-16,沪深300ETF华泰柏瑞,8月,4.65,352626149.0715751,253047162.00172505,1.3935194778796658,0.5822051964724914,0.41779480352750864,99578987.06984998,605673311.0733001,Positive Gamma
2026-07-16,沪深300ETF华泰柏瑞,9月,4.65,202727561.52667505,156738314.262375,1.2934142011207004,0.5639688637528538,0.4360311362471462,45989247.26430001,359465875.78905004,Positive Gamma
2026-07-16,沪深300ETF嘉实,12月,4.87,12382656.576954002,6817061.696613001,1.8164213744913325,0.6449394934092175,0.35506050659078225,5565594.880341,19199718.273567006,Positive Gamma
2026-07-16,沪深300ETF嘉实,7月,4.87,175828214.38378102,131755077.76857103,1.3345080687715494,0.5716442305867832,0.4283557694132169,44073136.61520999,307583292.15235204,Positive Gamma
2026-07-16,沪深300ETF嘉实,8月,4.87,49208501.949002,30734579.159009002,1.6010794126841938,0.6155442255536342,0.38445577444636575,18473922.789993007,79943081.108011,Positive Gamma
2026-07-16,沪深300ETF嘉实,9月,4.87,40441966.807104,32591773.229591005,1.240864267255811,0.5537436092795517,0.4462563907204481,7850193.577512998,73033740.03669502,Positive Gamma
2026-07-16,深证100ETF易方达,12月,3.64,2130120.7025280003,1047697.4129440001,2.0331449483514725,0.6703091949023062,0.3296908050976939,1082423.289584,3177818.115472,Positive Gamma
2026-07-16,深证100ETF易方达,7月,3.64,33226290.091904,29941854.035184007,1.109693810305151,0.5259975665116268,0.47400243348837323,3284436.056719999,63168144.12708801,Positive Gamma
2026-07-16,深证100ETF易方达,8月,3.64,6660638.843040001,5140686.0697920015,1.295671191084714,0.5643975479225769,0.43560245207742304,1519952.7732479996,11801324.912832003,Positive Gamma
2026-07-16,深证100ETF易方达,9月,3.64,4001965.229808001,4622496.598720001,0.8657583936170273,0.46402492229373626,0.5359750777062637,-620531.3689119997,8624461.828528002,Negative Gamma
2026-07-16,科创50ETF华夏,12月,1.815,15732107.75438775,14183130.54656025,1.1092126454552844,0.5258894345457781,0.47411056545422176,1548977.2078275,29915238.300948005,Positive Gamma
2026-07-16,科创50ETF华夏,7月,1.815,250487401.3112295,217223979.75776023,1.1531296019461725,0.5355597735054503,0.46444022649454964,33263421.55346924,467711381.06898975,Positive Gamma
2026-07-16,科创50ETF华夏,8月,1.815,72107281.96588126,52798093.11842176,1.365717542187567,0.5772952678554748,0.42270473214452525,19309188.8474595,124905375.084303,Positive Gamma
2026-07-16,科创50ETF华夏,9月,1.815,59521920.908967,58333988.22458625,1.0203643316792812,0.5050397671746548,0.49496023282534524,1187932.6843807502,117855909.13355325,Positive Gamma
2026-07-16,科创50ETF易方达,12月,1.76,3917586.2021120004,3487483.1720959996,1.1233276287774907,0.5290411209052314,0.47095887909476863,430103.0300159999,7405069.3742080005,Positive Gamma
2026-07-16,科创50ETF易方达,7月,1.76,46544567.522815995,44769672.304896004,1.0396450348314452,0.5097186113648255,0.4902813886351747,1774895.2179199997,91314239.82771198,Positive Gamma
2026-07-16,科创50ETF易方达,8月,1.76,10658520.316928,9175699.599616,1.1616030147035388,0.5373803639253582,0.462619636074642,1482820.7173119995,19834219.916543998,Positive Gamma
2026-07-16,科创50ETF易方达,9月,1.76,13954581.969152,11430885.813248,1.2207787040422646,0.5497074975638957,0.4502925024361043,2523696.1559040006,25385467.7824,Positive Gamma
