underlying,contract_month,strike,underlying_price,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,7月,3.1,3.007,343065094.2554046,-90534591.43549004,252530502.81991455,433599685.6908946,142011.0,37674.0,179685.0,138922.0,93790.0,232712.0,0.2324,-0.32505,2.6647,0.0,-56263078.79784514,-56263078.79784514,56263078.79784514,245068207.10933617,7462295.71057837,108.66072732583581,0.7439959810167736,0.42233009708737856,1.7338817397384507,-0.052377435753135214,0.9928808743540545,True
上证50ETF华夏,7月,3.2,3.007,88088025.64508252,-6787886.43848976,81300139.20659275,94875912.08357228,102225.0,6599.0,108824.0,32421.0,5999.0,38420.0,0.29685,-0.4325,1.0453,0.0,-5950129.506793955,-5950129.506793955,5950129.506793955,21766699.048997946,59533440.157594815,246.5834818775992,0.5505599538838968,0.49646464646464644,0.6131152355617144,0.00608111878328587,0.9465840708789586,False
上证50ETF华夏,7月,3.3,3.007,21884699.054334804,-1291443.3072936004,20593255.747041203,23176142.361628406,74380.0,2151.0,76531.0,13659.0,1309.0,14968.0,0.36734999999999995,-0.4624,0.49470000000000003,1563840.192476066,-964107.1694025078,599733.0230735582,2527947.361878574,3232950.8026867406,17360304.944354463,637.2135072573192,0.4539864155317563,0.737895090786819,0.3960961178033467,0.06602951346846522,0.8419978338915075,False
上证50ETF华夏,7月,3.4,3.007,8073845.381382902,-492938.78463723004,7580906.596745672,8566784.166020133,44758.0,1009.0,45767.0,5554.0,716.0,6270.0,0.48434999999999995,-0.46025000000000005,0.3699,0.0,-351588.80478623486,-351588.80478623486,351588.80478623486,652083.8201641802,6928822.776581492,818.491852974612,0.39440712440343384,0.4829957489372344,0.41685151346448035,-0.007022241110638903,0.7279019525559361,False
上证50ETF华夏,7月,3.5,3.007,4229488.22436828,-120480.7819005,4109007.44246778,4349969.00626878,53397.0,282.0,53679.0,4492.0,187.0,4679.0,0.58785,-0.45775000000000005,0.28004999999999997,0.0,-82811.37057616744,-82811.37057616744,82811.37057616744,275910.62033433,3833096.8221334503,1479.035699867352,0.38824427836251746,0.4787571967440936,0.37362257183147196,-0.04649974422934818,0.6523203525208158,False
上证50ETF华夏,8月,2.8,3.007,3650427.811087121,-25129730.84826995,-21479303.03718283,28780158.65935707,3983.0,27101.0,31084.0,1426.0,12133.0,13559.0,0.11489999999999999,0.3339,1.0195500000000002,1816376.1052439455,-5304689.931117902,-3488313.825873956,7121066.036361847,-9943539.38646971,-11535763.650713118,150.61280548037823,0.5739865386993964,0.5911911110690116,0.40285862437591413,0.21049833324558925,0.8185419296001898,False
上证50ETF华夏,8月,2.85,3.007,3196524.00408534,-26548201.109678585,-23351677.105593245,29744725.113763925,2934.0,23269.0,26203.0,1171.0,13284.0,14455.0,0.11385,0.27499999999999997,1.2333500000000002,1228768.4423016931,-8756958.085752916,-7528189.643451222,9985726.528054608,-13880280.604845174,-9471396.500748072,66.01085783332907,0.6495250758855611,0.5490877375892215,0.48500107204722764,0.1307825786726577,0.811951390170114,False
上证50ETF华夏,8月,2.9,3.007,8863019.956199111,-39607393.589444004,-30744373.633244894,48470413.54564311,5213.0,29597.0,34810.0,2960.0,28668.0,31628.0,0.18595,0.25675,1.68015,3037161.545618766,-20653175.05323252,-17616013.507613756,23690336.598851286,-33331661.82686481,2587288.1936199116,59.31765775224882,0.7836399825566313,0.5456612248423598,0.768211462372266,0.24965378598750682,0.8763986303604014,True
上证50ETF华夏,8月,2.95,3.007,24515457.16978368,-26058207.59166212,-1542750.4218784384,50573664.761445805,12256.0,17689.0,29945.0,14001.0,19064.0,33065.0,0.193,0.15519999999999998,1.9207,6448525.31995188,-14798138.52417857,-8349613.20422669,21246663.84413045,-1542750.4218784384,0.0,32.23845366316387,0.7867557548791447,0.5232554834430811,1.110055583307146,0.11077598139126814,0.8715007357263453,True
上证50ETF华夏,8月,3.0,3.007,73123560.86750704,-55117524.051990405,18006036.815516636,128241084.91949745,35181.0,35984.0,71165.0,37430.0,36910.0,74340.0,0.199,0.0527,1.99635,10269188.49242596,-42463604.59807781,-32194416.10565185,52732793.09050377,18006036.815516636,0.0,36.764705882353994,0.9080882352941169,0.482764407490751,1.044830105333823,0.14515227771615266,0.9514020998343813,True
上证50ETF华夏,8月,3.1,3.007,112964558.41506025,-35780521.22342166,77184037.19163859,148745079.63848191,61992.0,25719.0,87711.0,42156.0,18666.0,60822.0,0.2121,-0.13215,1.7769499999999998,0.0,-22643851.390692312,-22643851.390692312,22643851.390692312,50850204.25628808,26333832.935350507,53.25575440054799,0.6590534307857383,0.4869773817683346,0.7028950857654417,0.16507429816397332,0.9578931244105473,True
上证50ETF华夏,8月,3.2,3.007,63741454.23895202,-6740892.37806304,57000561.86088898,70482346.61701506,49700.0,6176.0,55876.0,25985.0,2916.0,28901.0,0.2306,-0.26495,1.31275,0.0,-4434058.23271566,-4434058.23271566,4434058.23271566,30143678.038059972,26856883.822829004,75.20088026379881,0.6532697417197135,0.4628811312417146,0.49749364060007717,0.26228284297715104,0.9149244389994464,False
上证50ETF华夏,8月,3.3,3.007,25354970.18769024,-1727420.3479479803,23627549.83974226,27082390.53563822,31074.0,2066.0,33140.0,9966.0,446.0,10412.0,0.26055,-0.33549999999999996,0.91355,0.0,-940534.0416603934,-940534.0416603934,940534.0416603934,7758893.81566078,15868656.02408148,1100.957543222638,0.3849173068943875,0.44984126984126993,0.268297187222133,0.0348841008269796,0.8075562142062606,False
上证50ETF华夏,8月,3.4,3.007,7526022.986884491,-698893.51321179,6827129.473672701,8224916.50009628,15851.0,1083.0,16934.0,4400.0,180.0,4580.0,0.29975,-0.3722,0.6194,0.0,-357890.9463284713,-357890.9463284713,357890.9463284713,1972951.5824726003,4854177.891200099,227.7176921726682,0.50658384557367,0.42785475394171046,0.2218949982795112,0.08585575906680526,0.6471400542625825,False
上证50ETF华夏,8月,3.5,3.007,5467533.44003091,-1623983.8284124802,3843549.61161843,7091517.268443391,17331.0,3067.0,20398.0,4248.0,212.0,4460.0,0.3351,-0.39399999999999996,0.46725,530495.0342185867,-774936.7230699348,-244441.688851348,1305431.7572885216,1227892.170102,2615657.44151643,306.6615126916635,0.34369819456671763,0.7821383272401702,0.1571164200322394,-0.009759717950137407,0.6490170651317937,False
上证50ETF华夏,9月,2.65,3.007,993537.8123462801,-17525140.14131711,-16531602.32897083,18518677.95366339,2218.0,36019.0,38237.0,229.0,128729.0,128958.0,0.12635,0.4099,0.51675,405377.5580433424,-2721551.174886891,-2316173.6168435486,3126928.7329302337,-17422561.16970877,890958.84073794,312.40838071845855,0.5831119094999393,0.48970588235294116,1.8385827440386826,0.06861192821237216,0.8534347468972476,False
上证50ETF华夏,9月,2.7,3.007,979737.2042190501,-17120320.91647085,-16140583.712251801,18100058.120689902,1697.0,28841.0,30538.0,285.0,36919.0,37204.0,0.12499999999999999,0.37834999999999996,0.6475,448732.31384899386,-5090982.502993744,-4642250.18914475,5539714.816842738,-16955780.490305603,815196.7780538,70.20667504538538,0.6838749587832404,0.5796242238484335,0.7240154025963619,0.06483690642345613,0.8190339875273968,False
上证50ETF华夏,9月,2.75,3.007,839646.9306522501,-6973806.879936,-6134159.949283751,7813453.81058825,1175.0,9888.0,11063.0,54.0,14961.0,15015.0,0.12465,0.33924999999999994,0.78515,331662.6919590526,-2627795.2452878705,-2296132.5533288177,2959457.9372469233,-6935218.850782621,801058.90149887,64.901858380119,0.6667938121814165,0.6030367231638418,0.7795017816566825,-0.008733910488634004,0.6526582696311846,False
上证50ETF华夏,9月,2.8,3.007,2313497.66251461,-10282335.01624581,-7968837.3537312,12595832.67876042,2717.0,12603.0,15320.0,587.0,9430.0,10017.0,0.12369999999999999,0.2938,0.9219999999999999,934169.840754975,-4515086.6444466,-3580916.803691625,5449256.485201575,-7193773.800584391,-775063.5531468096,130.39371019682366,0.6885413634653319,0.6173530726550789,0.48214082905697686,0.09389249606770433,0.7004399499429269,False
上证50ETF华夏,9月,2.85,3.007,4055168.2796865907,-12560057.088528002,-8504888.808841411,16615225.368214592,3567.0,13760.0,17327.0,699.0,12721.0,13420.0,0.18655,0.30305,1.1334,1519305.0836674727,-6902138.386683478,-5382833.303016005,8421443.470350951,-10817000.325244322,2312111.516402911,103.42949187838197,0.7413472611337879,0.6236524763026532,0.5602271365912336,-0.0560168366816166,0.7346635499665373,False
上证50ETF华夏,9月,2.9,3.007,6862366.157784721,-14927980.742803903,-8065614.585019182,21790346.900588624,4741.0,15170.0,19911.0,1462.0,8630.0,10092.0,0.19905,0.21874999999999997,1.34455,2520016.7885853252,-6907010.631730765,-4386993.843145439,9427027.42031609,-6376144.982611062,-1689469.6024081195,118.37114728958025,0.6807550261562993,0.6075320212994074,0.43862985996990866,0.027937372373928362,0.7599871903662727,True
