trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,gamma_regime,net_gex,total_abs_gex,normalized_net_gex,price_wall_distance,confidence_score,confidence_label,market_structure_state,future_open_price_1d,future_high_price_1d,future_low_price_1d,future_price_1d,future_price_3d,future_price_5d,future_return_1d,future_return_3d,future_return_5d,tested_call_wall_1d,tested_put_wall_1d,tested_price_wall_1d,same_day_dual_wall_touch_1d,intraday_sequence,touch_call_wall,break_call_wall_1d,call_wall_reject_1d,touch_put_wall,break_put_wall_1d,put_wall_bounce_1d,near_price_wall,price_wall_magnet_1d,price_wall_magnet_3d,price_wall_magnet_5d,gamma_flip_cross_1d,gamma_flip_cross_3d,gamma_flip_cross_5d,next_abs_return_1d,next_abs_return_3d,next_abs_return_5d,event_quality,validation_method
2026-09-04,COMMODITY,AP,2611,7372.0,,,8000.0,,,,,,0.08518719479110137,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,AP,2612,7390.0,,,8000.0,,,,,,0.08254397834912042,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,AP,2701,7375.0,,,8800.0,,,,,,0.1932203389830509,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,AP,2703,7386.0,,,8500.0,,,,,,0.15082588681288933,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CF,2611,16570.0,,,17000.0,,,,,,0.025950512975256412,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CF,2701,16790.0,,,17000.0,,,,,,0.012507444907683185,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CF,2703,16700.0,,,16600.0,,,,,,-0.005988023952095856,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CF,2705,16610.0,,,14400.0,,,,,,-0.13305237808549064,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CJ,2612,7725.0,,,9000.0,,,,,,0.16504854368932032,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CJ,2701,7885.0,,,9000.0,,,,,,0.14140773620798996,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CJ,2703,7950.0,,,9100.0,,,,,,0.14465408805031443,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,CJ,2705,8070.0,,,8200.0,,,,,,0.01610904584882289,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,FG,2610,945.0,,,950.0,,,,,,0.005291005291005346,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,FG,2611,937.0,,,1000.0,,,,,,0.06723585912486651,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,FG,2612,986.0,,,880.0,,,,,,-0.10750507099391482,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,FG,2701,978.0,,,980.0,,,,,,0.002044989775051187,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,FG,2702,1018.0,,,930.0,,,,,,-0.08644400785854622,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,FG,2703,1017.0,,,1220.0,,,,,,0.19960668633235001,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,FG,2705,1053.0,,,1280.0,,,,,,0.2155745489078822,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,MA,2610,3175.0,,,3000.0,,,,,,-0.055118110236220486,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,MA,2611,3030.0,,,2800.0,,,,,,-0.07590759075907594,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,MA,2612,2950.0,,,2550.0,,,,,,-0.13559322033898302,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,MA,2701,2900.0,,,3000.0,,,,,,0.034482758620689724,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,MA,2702,2850.0,,,3100.0,,,,,,0.08771929824561409,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,MA,2703,2799.0,,,2950.0,,,,,,0.05394783851375484,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,MA,2705,2712.0,,,2850.0,,,,,,0.05088495575221241,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,OI,2611,10264.0,,,11400.0,,,,,,0.11067809820732655,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,OI,2701,10175.0,,,9800.0,,,,,,-0.03685503685503688,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,OI,2703,10090.0,,,11000.0,,,,,,0.09018830525272548,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,OI,2705,10044.0,,,11200.0,,,,,,0.11509358821186777,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PF,2610,7998.0,,,8900.0,,,,,,0.11277819454863725,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PF,2611,7934.0,,,7800.0,,,,,,-0.01688933703050166,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PF,2612,7818.0,,,8300.0,,,,,,0.061652596572013385,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PF,2701,7754.0,,,7500.0,,,,,,-0.03275728656177457,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PK,2610,7946.0,,,8100.0,,,,,,0.01938082053863588,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PK,2611,8014.0,,,8300.0,,,,,,0.035687546793112146,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PK,2612,8054.0,,,9000.0,,,,,,0.11745716414204121,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PK,2701,8114.0,,,7800.0,,,,,,-0.038698545723441,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PL,2610,8908.0,,,8900.0,,,,,,-0.0008980691513246208,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PL,2611,8629.0,,,8300.0,,,,,,-0.03812724533549661,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PL,2612,8359.0,,,8900.0,,,,,,0.0647206603660726,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PR,2610,7920.0,,,6300.0,,,,,,-0.20454545454545459,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PR,2611,7784.0,,,7700.0,,,,,,-0.010791366906474864,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PR,2612,7636.0,,,7700.0,,,,,,0.00838135149292829,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PR,2701,7530.0,,,7400.0,,,,,,-0.01726427622841964,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PX,2611,8654.0,,,9500.0,,,,,,0.09775826207534077,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PX,2612,8530.0,,,8900.0,,,,,,0.04337631887456039,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,PX,2701,8416.0,,,8000.0,,,,,,-0.049429657794676785,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,RM,2611,2382.0,,,2500.0,,,,,,0.04953820319059621,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,RM,2701,2415.0,,,2650.0,,,,,,0.09730848861283636,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,RM,2703,2404.0,,,2050.0,,,,,,-0.14725457570715472,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,RM,2705,2447.0,,,2500.0,,,,,,0.021659174499387035,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,RM,2707,2432.0,,,2125.0,,,,,,-0.12623355263157898,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,SA,2610,1058.0,,,1100.0,,,,,,0.03969754253308122,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,SA,2611,1062.0,,,1100.0,,,,,,0.03578154425612046,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,SA,2612,1088.0,,,1060.0,,,,,,-0.02573529411764708,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,SA,2701,1093.0,,,1200.0,,,,,,0.09789569990850877,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,SA,2702,1117.0,,,1200.0,,,,,,0.07430617726051936,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,SA,2703,1122.0,,,930.0,,,,,,-0.17112299465240643,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-04,COMMODITY,SA,2705,1146.0,,,1400.0,,,,,,0.22164048865619557,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
