trade_date,underlying,contract_month,underlying_price,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,net_gex,total_abs_gex,gamma_regime
2026-08-14,上证50ETF华夏,12月,3.021,90838992.81715828,45695775.2247855,1.987907905496852,0.665317663184899,0.33468233681510084,45143217.592372805,136534768.0419438,Positive Gamma
2026-08-14,上证50ETF华夏,3月,3.021,7306417.8438129,4611995.029900709,1.5842206672911783,0.6130361417439572,0.38696385825604285,2694422.81391219,11918412.873713609,Positive Gamma
2026-08-14,上证50ETF华夏,8月,3.021,1004087775.9348136,590290028.414152,1.7010075176644148,0.6297677835177931,0.37023221648220694,413797747.5206614,1594377804.3489656,Positive Gamma
2026-08-14,上证50ETF华夏,9月,3.021,417212417.0113915,316482788.6883663,1.318278376971114,0.5686454181112952,0.4313545818887048,100729628.32302529,733695205.6997578,Positive Gamma
2026-08-14,中证500ETF南方,12月,7.998,162276996.82450533,84000005.36206631,1.931868886496384,0.6589206275199395,0.3410793724800603,78276991.46243903,246277002.1865717,Positive Gamma
2026-08-14,中证500ETF南方,3月,7.998,39203455.23928152,16594276.389341041,2.3624684993473397,0.7025994443682964,0.2974005556317038,22609178.84994048,55797731.628622554,Positive Gamma
2026-08-14,中证500ETF南方,8月,7.998,1793898911.196202,1265430788.0585837,1.4176191445036601,0.5863699200622845,0.4136300799377153,528468123.13761836,3059329699.2547865,Positive Gamma
2026-08-14,中证500ETF南方,9月,7.998,563140744.4836613,430329738.7369015,1.3086261389616831,0.5668419484976657,0.43315805150233433,132811005.74675977,993470483.2205628,Positive Gamma
2026-08-14,中证500ETF嘉实,12月,3.248,25400739.263459843,13705605.019402241,1.8533103228570698,0.649529883942423,0.3504701160575771,11695134.244057601,39106344.28286208,Positive Gamma
2026-08-14,中证500ETF嘉实,3月,3.248,6951098.35718144,3586286.0561382407,1.9382442583697501,0.659660697999683,0.3403393020003171,3364812.3010432,10537384.41331968,Positive Gamma
2026-08-14,中证500ETF嘉实,8月,3.248,150921402.44918016,72366343.55098625,2.085519248915034,0.6759054410852787,0.3240945589147212,78555058.89819393,223287746.00016642,Positive Gamma
