underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality
上证50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,1555843491.5928783,558041231.1251005,781665.0,444754.0,1,4,near,0.7030263151285765,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.7030263151285765,3.066,3.1,3.0,3.1,Positive Gamma,0.01108936725375087,front_month_concentrated,front_month_dominant,rule_estimate
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,539648353.5701605,176217506.44265124,516592.0,111570.0,2,4,next,0.24384650225146703,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.12192325112573352,3.066,3.1,3.0,3.1,Positive Gamma,0.01108936725375087,normal_expiry_structure,front_month_dominant,rule_estimate
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,108082341.29420531,41800843.6258266,115708.0,68912.0,3,4,deferred,0.048838286460767905,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.024419143230383952,3.066,3.0,2.7,3.0,Positive Gamma,-0.021526418786692703,low_expiry_influence,front_month_dominant,rule_estimate
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,9491609.391848639,2829402.06001992,11640.0,1952.0,4,4,far,0.00428889615918851,0.7030263151285765,0.24384650225146703,0.7030263151285765,0.24384650225146703,19.0,0.25752825276596264,-0.45917981287710946,0.002144448079594255,3.066,3.1,2.85,3.1,Positive Gamma,0.01108936725375087,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,2331475188.52326,338641692.39825183,790261.0,1375567.0,1,4,near,0.67530732741951,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.67530732741951,7.987,8.0,7.75,7.75,Positive Gamma,-0.029673218980843852,front_month_concentrated,front_month_dominant,rule_estimate
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,861954455.1405933,136866665.70188242,512468.0,202133.0,2,4,next,0.24966345870788442,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.12483172935394221,7.987,8.0,6.631,8.0,Positive Gamma,0.001627644922999938,normal_expiry_structure,front_month_dominant,rule_estimate
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,218215469.85421178,75920739.33678807,142640.0,136371.0,3,4,deferred,0.06320569331993568,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.03160284665996784,7.987,8.25,7.0,7.613,Positive Gamma,-0.04682609240015023,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,40820295.72355021,14920103.531715969,32017.0,3937.0,4,4,far,0.01182352055266992,0.67530732741951,0.24966345870788442,0.67530732741951,0.24966345870788442,19.0,0.26991496645332835,-0.42564386871162563,0.00591176027633496,7.987,8.0,6.5,7.75,Positive Gamma,-0.029673218980843852,low_expiry_influence,front_month_dominant,rule_estimate
中证500ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,188710532.95651224,92769115.87822887,153633.0,118722.0,1,4,near,0.5469309026230842,0.5469309026230842,0.3102417646639861,0.5469309026230842,0.3102417646639861,19.0,0.3619361378447745,-0.23668913795909807,0.5469309026230842,3.238,3.3,3.2,3.2,Positive Gamma,-0.011735639283508292,near_month_pressure,distributed_expiry,rule_estimate
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,107044397.15204096,33920810.62476848,148738.0,48982.0,2,4,next,0.3102417646639861,0.5469309026230842,0.3102417646639861,0.5469309026230842,0.3102417646639861,19.0,0.3619361378447745,-0.23668913795909807,0.15512088233199306,3.238,3.3,3.3,3.3,Positive Gamma,0.01914762198888198,normal_expiry_structure,distributed_expiry,rule_estimate
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,39562064.2073282,12566520.31114852,67312.0,27366.0,3,4,deferred,0.11466087847641641,0.5469309026230842,0.3102417646639861,0.5469309026230842,0.3102417646639861,19.0,0.3619361378447745,-0.23668913795909807,0.05733043923820821,3.238,3.1,2.9,3.2,Positive Gamma,-0.011735639283508292,normal_expiry_structure,distributed_expiry,rule_estimate
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,9718424.329244079,3162082.23693344,16897.0,2569.0,4,4,far,0.028166454236513136,0.5469309026230842,0.3102417646639861,0.5469309026230842,0.3102417646639861,19.0,0.3619361378447745,-0.23668913795909807,0.014083227118256568,3.238,3.1,3.1,3.1,Positive Gamma,-0.042618900555898676,low_expiry_influence,distributed_expiry,rule_estimate
创业板ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,1115744889.162606,151908136.63549352,1203224.0,1884347.0,1,4,near,0.7210313284197566,0.7210313284197566,0.22941161321152123,0.7210313284197566,0.22941161321152123,19.0,0.24137336726155723,-0.49161971520823533,0.7210313284197566,3.586,3.6,3.5,3.6,Positive Gamma,0.003904071388733943,front_month_concentrated,front_month_dominant,rule_estimate
创业板ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,354998215.56476194,15302969.804846218,621339.0,210581.0,2,4,next,0.22941161321152123,0.7210313284197566,0.22941161321152123,0.7210313284197566,0.22941161321152123,19.0,0.24137336726155723,-0.49161971520823533,0.11470580660576062,3.586,3.9,2.9,3.6,Positive Gamma,0.003904071388733943,normal_expiry_structure,front_month_dominant,rule_estimate
创业板ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,68405795.1780139,22460262.203667197,140432.0,85053.0,3,4,deferred,0.04420609213440454,0.7210313284197566,0.22941161321152123,0.7210313284197566,0.22941161321152123,19.0,0.24137336726155723,-0.49161971520823533,0.02210304606720227,3.586,4.8,3.2,3.5,Positive Gamma,-0.023982152816508617,low_expiry_influence,front_month_dominant,rule_estimate
创业板ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,8280241.083430359,1878887.2497177203,19053.0,4338.0,4,4,far,0.005350966234317688,0.7210313284197566,0.22941161321152123,0.7210313284197566,0.22941161321152123,19.0,0.24137336726155723,-0.49161971520823533,0.002675483117158844,3.586,4.0,3.0,3.5,Positive Gamma,-0.023982152816508617,low_expiry_influence,front_month_dominant,rule_estimate
沪深300ETF华泰柏瑞,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,1726854628.9114377,433544419.1283371,586580.0,533777.0,1,4,near,0.6830018697008368,0.6830018697008368,0.24095915841170593,0.6830018697008368,0.24095915841170593,19.0,0.2607893093758885,-0.44204271128913086,0.6830018697008368,4.751,4.8,4.7,4.7,Positive Gamma,-0.010734582193222542,front_month_concentrated,front_month_dominant,rule_estimate
沪深300ETF华泰柏瑞,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,609224449.5086322,157212704.1981832,429827.0,103328.0,2,4,next,0.24095915841170593,0.6830018697008368,0.24095915841170593,0.6830018697008368,0.24095915841170593,19.0,0.2607893093758885,-0.44204271128913086,0.12047957920585296,4.751,5.0,4.5,4.9,Positive Gamma,0.03136181856451281,normal_expiry_structure,front_month_dominant,rule_estimate
沪深300ETF华泰柏瑞,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,166859191.9199484,79328639.54067087,129239.0,62106.0,3,4,deferred,0.06599579266839388,0.6830018697008368,0.24095915841170593,0.6830018697008368,0.24095915841170593,19.0,0.2607893093758885,-0.44204271128913086,0.03299789633419694,4.751,5.0,4.5,4.8,Positive Gamma,0.010313618185644913,low_expiry_influence,front_month_dominant,rule_estimate
沪深300ETF华泰柏瑞,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,25392478.839074716,11444928.379000932,19800.0,2383.0,4,4,far,0.0100431792190635,0.6830018697008368,0.24095915841170593,0.6830018697008368,0.24095915841170593,19.0,0.2607893093758885,-0.44204271128913086,0.00502158960953175,4.751,4.7,4.7,4.7,Positive Gamma,-0.010734582193222542,low_expiry_influence,front_month_dominant,rule_estimate
沪深300ETF嘉实,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,264542698.319256,104701079.27369666,111210.0,51515.0,1,4,near,0.5997035502362577,0.5997035502362577,0.3045590124000133,0.5997035502362577,0.3045590124000133,19.0,0.3368037392945998,-0.29514453783624434,0.5997035502362577,4.956,5.0,4.9,5.0,Positive Gamma,0.00887812752219519,near_month_pressure,distributed_expiry,rule_estimate
沪深300ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,134347817.1940229,43522854.81819409,107100.0,19342.0,2,4,next,0.3045590124000133,0.5997035502362577,0.3045590124000133,0.5997035502362577,0.3045590124000133,19.0,0.3368037392945998,-0.29514453783624434,0.15227950620000666,4.956,5.0,5.0,5.0,Positive Gamma,0.00887812752219519,normal_expiry_structure,distributed_expiry,rule_estimate
沪深300ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,36317292.56990352,16651337.379132964,30933.0,5181.0,3,4,deferred,0.08232927775937285,0.5997035502362577,0.3045590124000133,0.5997035502362577,0.3045590124000133,19.0,0.3368037392945998,-0.29514453783624434,0.041164638879686424,4.956,5.25,4.6,5.0,Positive Gamma,0.00887812752219519,low_expiry_influence,distributed_expiry,rule_estimate
沪深300ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,5914640.191531681,2148027.024356641,5339.0,715.0,4,4,far,0.013408159604356092,0.5997035502362577,0.3045590124000133,0.5997035502362577,0.3045590124000133,19.0,0.3368037392945998,-0.29514453783624434,0.006704079802178046,4.956,4.9,4.6,4.9,Positive Gamma,-0.011299435028248594,low_expiry_influence,distributed_expiry,rule_estimate
深证100ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,49422888.716533765,20606734.006026242,38586.0,34470.0,1,4,near,0.7059884241126543,0.7059884241126543,0.20504396984652626,0.7059884241126543,0.20504396984652626,19.0,0.2250677047337939,-0.500944454266128,0.7059884241126543,3.712,3.8,3.7,3.8,Positive Gamma,0.023706896551723977,front_month_concentrated,front_month_dominant,rule_estimate
深证100ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,14354152.2178048,1593321.9889152003,17871.0,4489.0,2,4,next,0.20504396984652626,0.7059884241126543,0.20504396984652626,0.7059884241126543,0.20504396984652626,19.0,0.2250677047337939,-0.500944454266128,0.10252198492326313,3.712,3.6,3.0,3.6,Positive Gamma,-0.030172413793103425,normal_expiry_structure,front_month_dominant,rule_estimate
深证100ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,5678396.38142976,2498930.6822656,8733.0,4723.0,3,4,deferred,0.0811138769286765,0.7059884241126543,0.20504396984652626,0.7059884241126543,0.20504396984652626,19.0,0.2250677047337939,-0.500944454266128,0.04055693846433825,3.712,4.6,3.4,3.8,Positive Gamma,0.023706896551723977,low_expiry_influence,front_month_dominant,rule_estimate
深证100ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,549802.18748928,132241.21040896,904.0,812.0,4,4,far,0.007853729112143036,0.7059884241126543,0.20504396984652626,0.7059884241126543,0.20504396984652626,19.0,0.2250677047337939,-0.500944454266128,0.003926864556071518,3.712,4.2,3.2,3.8,Positive Gamma,0.023706896551723977,low_expiry_influence,front_month_dominant,rule_estimate
科创50ETF华夏,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,561980542.9864321,75292136.54163201,1474545.0,1575176.0,1,4,near,0.6807854307497484,0.6807854307497484,0.2465638949146263,0.6807854307497484,0.2465638949146263,19.0,0.2658802762788253,-0.43422153583512213,0.6807854307497484,1.84,1.9,1.8,1.8,Positive Gamma,-0.021739130434782594,front_month_concentrated,front_month_dominant,rule_estimate
科创50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,203535659.381504,33583934.19968001,946563.0,235785.0,2,4,next,0.2465638949146263,0.6807854307497484,0.2465638949146263,0.6807854307497484,0.2465638949146263,19.0,0.2658802762788253,-0.43422153583512213,0.12328194745731315,1.84,1.8,1.8,1.8,Positive Gamma,-0.021739130434782594,normal_expiry_structure,front_month_dominant,rule_estimate
科创50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,54092773.727808006,8106353.916992,287309.0,178352.0,3,4,deferred,0.06552819794621169,0.6807854307497484,0.2465638949146263,0.6807854307497484,0.2465638949146263,19.0,0.2658802762788253,-0.43422153583512213,0.032764098973105844,1.84,2.55,1.3,1.8,Positive Gamma,-0.021739130434782594,low_expiry_influence,front_month_dominant,rule_estimate
科创50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,5879522.3398400005,1490886.675584,31000.0,6428.0,4,4,far,0.007122476389413682,0.6807854307497484,0.2465638949146263,0.6807854307497484,0.2465638949146263,19.0,0.2658802762788253,-0.43422153583512213,0.003561238194706841,1.84,2.15,1.45,1.85,Positive Gamma,0.005434782608695565,low_expiry_influence,front_month_dominant,rule_estimate
科创50ETF易方达,8月,2026-08-26,202608,rule_fourth_wednesday,medium,19.0,13.0,99680888.53394976,12518403.569864333,292160.0,199371.0,1,4,near,0.6512556744479561,0.6512556744479561,0.26179618992096054,0.6512556744479561,0.26179618992096054,19.0,0.2867265268681192,-0.3894594845269955,0.6512556744479561,1.783,1.75,1.75,1.75,Positive Gamma,-0.018508132361188978,front_month_concentrated,front_month_dominant,rule_estimate
科创50ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,47.0,33.0,40070402.224509805,10641918.947448928,195776.0,28117.0,2,4,next,0.26179618992096054,0.6512556744479561,0.26179618992096054,0.6512556744479561,0.26179618992096054,19.0,0.2867265268681192,-0.3894594845269955,0.13089809496048027,1.783,1.75,1.75,1.75,Positive Gamma,-0.018508132361188978,normal_expiry_structure,front_month_dominant,rule_estimate
科创50ETF易方达,12月,2026-12-23,202612,rule_fourth_wednesday,medium,138.0,98.0,11816890.81761514,2170680.6339826197,64006.0,28266.0,3,4,deferred,0.0772045405341941,0.6512556744479561,0.26179618992096054,0.6512556744479561,0.26179618992096054,19.0,0.2867265268681192,-0.3894594845269955,0.03860227026709705,1.783,2.15,1.25,1.8,Positive Gamma,0.00953449242849147,low_expiry_influence,front_month_dominant,rule_estimate
科创50ETF易方达,3月,2027-03-24,202703,rule_fourth_wednesday,medium,229.0,163.0,1491350.1023944898,301973.30310593,8054.0,2484.0,4,4,far,0.0097435950968892,0.6512556744479561,0.26179618992096054,0.6512556744479561,0.26179618992096054,19.0,0.2867265268681192,-0.3894594845269955,0.0048717975484446,1.783,2.1,1.4,1.7,Positive Gamma,-0.046550757150869315,low_expiry_influence,front_month_dominant,rule_estimate
