trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-09-17,SH510050,上证50ETF华夏,上证50ETF华夏,2.958,2.98,2.972,2.985,2.952,-0.022,-7.400000000000001e-05,0.0756,1432553078.0,
2026-09-17,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.532,4.55,4.539,4.568,4.524,-0.018,-4e-05,0.0268,2304178588.0,
2026-09-17,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.733,4.749,4.731,4.768,4.723,-0.016,-3.4e-05,0.0165,496192130.88,
2026-09-17,SH510500,中证500ETF南方,中证500ETF南方,7.681,7.71,7.699,7.771,7.64,-0.029,-3.8e-05,0.1008,3218046859.0,
2026-09-17,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.117,3.125,3.11,3.152,3.099,-0.008,-2.6e-05,0.08539999999999999,709513422.805,
2026-09-17,SZ159901,深证100ETF易方达,深证100ETF易方达,3.44,3.448,3.431,3.473,3.431,-0.008,-2.3e-05,0.0633,232961091.684,
2026-09-17,SZ159915,创业板ETF易方达,创业板ETF易方达,3.319,3.33,3.315,3.37,3.313,-0.011,-3.3e-05,0.2289,5066257991.373,
2026-09-17,SH588000,科创50ETF华夏,科创50ETF华夏,1.696,1.708,1.698,1.722,1.687,-0.012,-7.000000000000001e-05,0.11,5590146314.0,
2026-09-17,SH588080,科创50ETF易方达,科创50ETF易方达,1.645,1.656,1.645,1.67,1.636,-0.011,-6.6e-05,0.042800000000000005,1327483924.0,
