market_type,underlying,rows,contract_month_count,strike_valid_rate,gamma_valid_rate,open_interest_valid_rate,underlying_price,has_valid_price,gex_valid_rate,parse_error_rows
ETF,上证50ETF华夏,96,4,1.0,1.0,1.0,3.058,True,1.0,0
ETF,中证500ETF南方,114,4,1.0,1.0,1.0,8.413,True,1.0,0
ETF,中证500ETF嘉实,114,4,1.0,1.0,1.0,3.348,True,1.0,0
ETF,创业板ETF易方达,138,4,1.0,1.0,1.0,3.867,True,1.0,0
ETF,沪深300ETF华泰柏瑞,102,4,1.0,1.0,1.0,4.837,True,1.0,0
ETF,沪深300ETF嘉实,94,4,1.0,1.0,1.0,5.046,True,1.0,0
ETF,深证100ETF易方达,112,4,1.0,1.0,1.0,3.883,True,1.0,0
ETF,科创50ETF华夏,184,4,1.0,1.0,1.0,2.125,True,1.0,0
ETF,科创50ETF易方达,174,4,1.0,1.0,1.0,2.065,True,1.0,0
