trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,gamma_regime,net_gex,total_abs_gex,normalized_net_gex,price_wall_distance,confidence_score,confidence_label,market_structure_state,future_open_price_1d,future_high_price_1d,future_low_price_1d,future_price_1d,future_price_3d,future_price_5d,future_return_1d,future_return_3d,future_return_5d,tested_call_wall_1d,tested_put_wall_1d,tested_price_wall_1d,same_day_dual_wall_touch_1d,intraday_sequence,touch_call_wall,break_call_wall_1d,call_wall_reject_1d,touch_put_wall,break_put_wall_1d,put_wall_bounce_1d,near_price_wall,price_wall_magnet_1d,price_wall_magnet_3d,price_wall_magnet_5d,gamma_flip_cross_1d,gamma_flip_cross_3d,gamma_flip_cross_5d,next_abs_return_1d,next_abs_return_3d,next_abs_return_5d,event_quality,validation_method
2026-08-26,COMMODITY,AP,2610,7372.0,,,7500.0,,,,,,0.01736299511665762,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,AP,2611,7229.0,,,8000.0,,,,,,0.10665375570618352,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,AP,2612,7270.0,,,7000.0,,,,,,-0.037138927097661645,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,AP,2701,7321.0,,,8800.0,,,,,,0.20202158175112683,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,AP,2703,7403.0,,,8200.0,,,,,,0.1076590571389977,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CF,2611,16715.0,,,18000.0,,,,,,0.07687705653604548,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CF,2701,16910.0,,,17000.0,,,,,,0.0053222945002957545,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CF,2703,16800.0,,,16200.0,,,,,,-0.0357142857142857,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CF,2705,16725.0,,,15800.0,,,,,,-0.05530642750373693,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CJ,2612,7905.0,,,9000.0,,,,,,0.13851992409867164,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CJ,2701,8050.0,,,9000.0,,,,,,0.11801242236024834,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CJ,2703,8080.0,,,8000.0,,,,,,-0.00990099009900991,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,CJ,2705,8205.0,,,9000.0,,,,,,0.09689213893967086,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,FG,2610,887.0,,,950.0,,,,,,0.07102593010146552,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,FG,2611,878.0,,,1000.0,,,,,,0.1389521640091116,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,FG,2612,910.0,,,1100.0,,,,,,0.20879120879120872,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-26,COMMODITY,FG,2701,898.0,,,1000.0,,,,,,0.11358574610244987,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
