underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
沪深300ETF嘉实,8月,0.22874862100837848,-0.08673620285836289,0.04296270978995853,0.04296270978995853,0.010230022750295628,0.44041377371025753,-7.24706400014905e-05,0.17967321428571426,0.1576,0.19870000000000002,40471562.0,3726868.0,2026-08-24
沪深300ETF嘉实,9月,0.41464655934427985,-0.017535539776055944,0.2746309528235018,0.2746309528235018,0.035196882307542275,0.03701645148520218,-0.0015495911169619925,0.186665,0.15130000000000002,0.22870000000000001,80452836.0,25828975.0,2026-08-24
深证100ETF易方达,12月,0.3843662746079868,0.09063251165366795,0.4428357353199109,0.4428357353199109,0.06295872343652283,0.007820029597091804,-0.002811804641304788,0.3340563636363636,0.2168,0.3452,9112653.0,8603548.0,2026-08-24
深证100ETF易方达,3月,0.49029982363315716,0.052410653432178225,0.2165679040352173,0.2165679040352173,0.06331894472797868,0.003245300535247282,-0.006086400245393326,0.3402,0.20739999999999997,0.37420000000000003,1982124.0,2507626.0,2026-08-24
深证100ETF易方达,8月,0.282976262975305,-0.29277129299727656,-0.19333048403095746,-0.19333048403095746,0.013142136532337412,0.37360676796733283,-0.0009349983950685443,0.3247622222222222,0.2511,0.34299999999999997,9835311.0,2108048.0,2026-08-24
深证100ETF易方达,9月,0.3404904771547633,-0.03639934888491903,0.1684588167321012,0.1684588167321012,0.033688868512290755,0.03149084434812961,-0.0013595157902162327,0.2860579268292683,0.23670000000000002,0.33409999999999995,19931361.0,9760583.0,2026-08-24
科创50ETF华夏,12月,0.2949942682460834,-0.12993940319098998,0.09263713596472413,0.09263713596472413,0.022932612060295374,0.008246405976232636,-0.0051915058134356954,0.457975,0.3408,0.47590000000000005,455646220.0,216123849.0,2026-08-24
科创50ETF华夏,3月,0.35000195402186546,-0.05392676626851724,0.1824170588122705,0.1824170588122705,0.026962107408469767,0.0035572494624849594,-0.006942559663965064,0.3994263414634146,0.3181,0.4579,85166859.0,56408189.0,2026-08-24
科创50ETF华夏,8月,0.41655512799063027,-0.45262894584813984,-0.033637092222616606,-0.033637092222616606,0.006532578411443364,0.5285407995797029,-0.00043215922771430167,0.10394782608695652,0.43450000000000005,0.4778,286331963.0,37725695.0,2026-08-24
科创50ETF华夏,9月,0.22966982890757706,-0.18895592209478007,0.026784944126997102,0.026784944126997102,0.017849001038559256,0.031444501331763366,-0.0021847836131818846,0.40231666666666666,0.3737,0.4661,804661839.0,316610300.0,2026-08-24
科创50ETF易方达,12月,0.29020452099031213,-0.16320965694343334,0.13616818326769273,0.13616818326769273,0.019825133697147345,0.008822652533921617,-0.0056075963533635,0.46449999999999997,0.3452,0.48,107277158.0,40336962.0,2026-08-24
科创50ETF易方达,3月,0.37239700134555004,-0.10865562688894849,0.13071889854804564,0.13071889854804564,0.028865536890401836,0.0036070654393855236,-0.00838691732354795,0.390175,0.317,0.4623,19593850.0,13881090.0,2026-08-24
科创50ETF易方达,8月,-3945.0,-0.5083721311211494,-0.0668046134330701,-0.0668046134330701,0.00609714737134102,0.5908776341886428,-0.00042857770615260235,0.0001,0.3946,0.0001,69658313.0,7437347.0,2026-08-24
科创50ETF易方达,9月,0.21371766146471097,-0.13868827317810478,0.11931297019527007,0.11931297019527007,0.016524827547562317,0.03413146821828627,-0.001550915039679273,0.4094186666666667,0.38,0.4675,154529419.0,53374938.0,2026-08-24
