underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date
上证50ETF华夏,12月,0.3677220994742879,0.1925608234212738,0.3378968955733317,0.3378968955733317,0.05915487127343311,0.00820203287667662,0.004068834853350563,0.20559003690036898,0.1267,0.2023,146922896.0,77029562.0,2026-08-26
上证50ETF华夏,3月,0.40181648582389257,0.19971471859238923,0.31054201931721526,0.31054201931721526,0.07396484133034459,0.004274777593123449,0.006545143585215486,0.2182588397790055,0.1232,0.2109,21552010.0,16733970.0,2026-08-26
上证50ETF华夏,8月,-0.4357830580337427,0.22330831830240724,-0.2049051250714545,-0.2049051250714545,0.0027675699823590592,3.7519616689958077,0.00022883159355306385,0.4116727272727272,0.2261,0.0467,19035833.0,626125.0,2026-08-26
上证50ETF华夏,9月,0.1940813152185404,0.11765401696042734,0.11848721940354648,0.11848721940354648,0.052948337520151365,0.03540293306876003,0.001220051604225731,0.157665873015873,0.1324,0.163,340044633.0,143657730.0,2026-08-26
中证500ETF南方,12月,0.45254791958859275,0.033806819071073226,0.2909740926279675,0.2909740926279675,0.03321596889424633,0.008117476476263137,-0.00281865930508639,0.32085,0.193,0.3382,764965101.0,357859491.0,2026-08-26
中证500ETF南方,3月,0.5266793521229602,0.28787871469166715,0.3783224639455018,0.3783224639455018,0.029318993207467305,0.003882717478093569,0.002036588155721012,0.350877624602333,0.1655,0.3503,363930232.0,157683376.0,2026-08-26
中证500ETF南方,8月,-1.1083504375067519,0.015519537547193936,-0.25489043577715126,-0.25489043577715126,0.0011677095695927955,4.550740646144673,-1.4413766689039721e-05,0.02436052631578947,0.0724,0.0454,215974080.0,1217653.0,2026-08-26
中证500ETF南方,9月,0.36914102185953535,-0.0933254721358123,0.09381929126522286,0.09381929126522286,0.03358303906522116,0.03345521187522757,-0.0017728571957691815,0.26304310344827586,0.21899999999999997,0.3161,1299299236.0,640022699.0,2026-08-26
中证500ETF嘉实,12月,0.4516328741680855,0.20597513757114305,0.3317327439890137,0.3317327439890137,0.03984746079675464,0.008530708472785989,0.0015459559613284742,0.32305000000000006,0.1929,0.33880000000000005,95594573.0,52846490.0,2026-08-26
中证500ETF嘉实,3月,0.5138135024239052,0.18176528495188665,0.31213947362389083,0.31213947362389083,0.0538141876040699,0.0036163093355938316,-0.0004220823540009539,0.34662382198952874,0.1722,0.3503,36189620.0,33210378.0,2026-08-26
中证500ETF嘉实,8月,0.06976851637942987,0.0040595643566619715,0.06801731010256508,0.06801731010256508,0.0017719590406198962,2.2557895285460914,-1.619436056012337e-05,0.86572,0.10529999999999999,0.16570000000000001,35135688.0,633169.0,2026-08-26
中证500ETF嘉实,9月,0.32526649660028906,0.043337698467961934,0.26371471155802184,0.26371471155802184,0.029217379566693586,0.0373976963180449,-0.00043978553233508583,0.298831884057971,0.2212,0.3184,121022626.0,46498693.0,2026-08-26
创业板ETF易方达,12月,0.29914023124814715,-0.06942990169357481,0.1950211630711609,0.1950211630711609,0.039268892916544736,0.007758482980492993,-0.005249399261488175,0.33730000000000004,0.2868,0.38770000000000004,300256262.0,211070773.0,2026-08-26
创业板ETF易方达,3月,0.34226776141684206,0.10961423620999762,0.1643277503229836,0.1643277503229836,0.03811237965529621,0.0035109661976363703,-0.00280677050180945,0.368425,0.2688,0.39490000000000003,58051059.0,48032647.0,2026-08-26
创业板ETF易方达,8月,-0.25376745603840795,-0.3762803388059203,-0.18823584630503504,-0.18823584630503504,0.0011403314980086019,2.8167370793767827,-9.840697505006817e-05,0.2916055555555556,0.1604,0.0864,224648710.0,2826431.0,2026-08-26
创业板ETF易方达,9月,0.1575739988392339,-0.09777776230150242,0.055720987045091125,0.055720987045091125,0.025052916013861802,0.031801496462405626,-0.0016333040506432102,0.3446000000000001,0.3297,0.384,989734887.0,474603169.0,2026-08-26
沪深300ETF华泰柏瑞,12月,0.41981492111753843,0.07121237178842964,0.36465875570648987,0.36465875570648987,0.04998458439771031,0.007922720525899037,-0.0010429072783718861,0.2248609929078014,0.1416,0.23600000000000002,267031409.0,137637065.0,2026-08-26
沪深300ETF华泰柏瑞,3月,0.0,0.3003610817817953,0.13440177997848576,0.13440177997848576,0.06368527759375692,0.004910234628024237,0.009501274703839772,0.0001,0.0001,0.0001,61745715.0,44125590.0,2026-08-26
沪深300ETF华泰柏瑞,8月,0.036912377683168754,-0.05202917233280696,0.22682816587357976,0.22682816587357976,0.0023342112857498093,3.770470597097504,-7.340757811267675e-05,0.2492388888888889,0.0874,0.0966,36072570.0,384979.0,2026-08-26
沪深300ETF华泰柏瑞,9月,0.3387450686130723,-0.08921822921572586,0.09607854385786843,0.09607854385786843,0.0401387290303883,0.033903267630103935,-0.002100042704198013,0.17417227722772277,0.1496,0.2086,547697910.0,211035086.0,2026-08-26
沪深300ETF嘉实,12月,0.4962901406778654,0.09600450004483406,0.4114566921679683,0.4114566921679683,0.06769539215320823,0.00863866637745265,-0.0012292749792461005,0.18718888888888888,0.14400000000000002,0.2369,34713958.0,22778979.0,2026-08-26
沪深300ETF嘉实,3月,0.522516365160981,0.2005564891052989,0.4038305999134641,0.4038305999134641,0.05394379347484036,0.004328102846322659,0.0030231459077314335,0.2376959044368601,0.1234,0.24760000000000001,21176616.0,12091672.0,2026-08-26
沪深300ETF嘉实,8月,0.09585790475295446,0.0038481394663979628,0.20885216631253717,0.20885216631253717,0.001782561822464579,3.6554261428515726,-4.516003204023309e-05,0.2837533333333333,0.0745,0.1017,22232048.0,179529.0,2026-08-26
沪深300ETF嘉实,9月,0.3090216810443546,0.21585257779137537,0.3902590915877669,0.3902590915877669,0.03133832261068469,0.038121253193570404,0.0016982050588751558,0.1977207547169811,0.1494,0.21050000000000002,103777220.0,29361338.0,2026-08-26
深证100ETF易方达,12月,0.4104972964989868,0.06881674793428129,0.4064788033618166,0.4064788033618166,0.06306353583572628,0.007479255451274778,-0.003824624220118993,0.33544678899082564,0.207,0.3447,8956174.0,8736030.0,2026-08-26
深证100ETF易方达,3月,0.46857840146430735,-0.003077822786979877,0.19018463173077774,0.19018463173077774,0.04701643674192129,0.0034907650088656923,-0.0065560445270799045,0.32780000000000004,0.1844,0.33799999999999997,3206049.0,2774177.0,2026-08-26
深证100ETF易方达,8月,-0.42443025146708774,-0.053302557417899576,-0.6455629010919132,-0.6455629010919132,0.002855672189365403,2.4930941734571124,7.551829414594277e-05,0.36896521739130433,0.2082,0.0516,7772951.0,176228.0,2026-08-26
深证100ETF易方达,9月,0.387005042177456,-0.004040751942115554,0.1577675404237183,0.1577675404237183,0.02983390360727382,0.03424443263909237,-0.0009492368929433871,0.2648544303797468,0.217,0.3195,25917661.0,10897129.0,2026-08-26
科创50ETF华夏,12月,0.28603049680275444,-0.05048512013466819,0.12243202447361672,0.12243202447361672,0.024099367767806742,0.0083671256964886,-0.0041401351094299665,0.4066,0.3467,0.46299999999999997,454346525.0,221214676.0,2026-08-26
科创50ETF华夏,3月,0.27566933094852153,0.053025860508277727,0.2274127769088916,0.2274127769088916,0.028176668233180595,0.0037187630291390544,-0.004512561716968342,0.44727500000000003,0.33,0.4533,92651586.0,65300746.0,2026-08-26
科创50ETF华夏,8月,-0.6975370353539944,-0.4145567937672747,-0.039599038399771885,-0.039599038399771885,0.0020068793249736648,5.201686268596703,-0.00019059448702153902,0.22006,0.1536,0.0001,93397245.0,2069184.0,2026-08-26
科创50ETF华夏,9月,0.18963418540585564,-0.07761152493596137,0.05273761827797848,0.05273761827797848,0.01895519287257592,0.03137779228749741,-0.0013183234968177848,0.390225,0.3674,0.4414,859151796.0,365646088.0,2026-08-26
科创50ETF易方达,12月,0.2819329771733851,-0.07750427495506759,0.14704434516397485,0.14704434516397485,0.02051299653919834,0.008610485448720815,-0.004367466327379458,0.41179999999999994,0.3554,0.4715,111463481.0,46099143.0,2026-08-26
科创50ETF易方达,3月,0.29517966494322684,0.02039917858156469,0.19358300994332617,0.19358300994332617,0.02924603341511859,0.0036314154912384625,-0.005335389648323402,0.4712384236453202,0.327,0.4661,21397500.0,15851670.0,2026-08-26
科创50ETF易方达,8月,-0.5289394446303112,-0.3683736050804226,-0.01784666692639758,-0.01784666692639758,0.001885995352379836,4.871507645842856,-0.00014267444862532645,0.2989,0.1582,0.0001,28596571.0,540359.0,2026-08-26
科创50ETF易方达,9月,0.19952848777317625,-0.005898035412334611,0.1932205653964838,0.1932205653964838,0.017795402763919645,0.03376373538182124,-0.0008252004158585326,0.3909216216216216,0.3667,0.4447,155754890.0,58813072.0,2026-08-26
