trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,gamma_regime,net_gex,total_abs_gex,normalized_net_gex,price_wall_distance,confidence_score,confidence_label,market_structure_state,future_open_price_1d,future_high_price_1d,future_low_price_1d,future_price_1d,future_price_3d,future_price_5d,future_return_1d,future_return_3d,future_return_5d,tested_call_wall_1d,tested_put_wall_1d,tested_price_wall_1d,same_day_dual_wall_touch_1d,intraday_sequence,touch_call_wall,break_call_wall_1d,call_wall_reject_1d,touch_put_wall,break_put_wall_1d,put_wall_bounce_1d,near_price_wall,price_wall_magnet_1d,price_wall_magnet_3d,price_wall_magnet_5d,gamma_flip_cross_1d,gamma_flip_cross_3d,gamma_flip_cross_5d,next_abs_return_1d,next_abs_return_3d,next_abs_return_5d,event_quality,validation_method
2026-09-11,COMMODITY,AP,2611,7502.0,,,8000.0,,,,,,0.0663822980538522,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,AP,2612,7498.0,,,8000.0,,,,,,0.06695118698319558,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,AP,2701,7465.0,,,8800.0,,,,,,0.1788345612860014,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,AP,2703,7454.0,,,7500.0,,,,,,0.0061711832573114744,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CF,2611,16110.0,,,17000.0,,,,,,0.05524518932340161,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CF,2701,16380.0,,,17000.0,,,,,,0.03785103785103794,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CF,2703,16300.0,,,15800.0,,,,,,-0.030674846625766916,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CF,2705,16230.0,,,18600.0,,,,,,0.14602587800369693,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CJ,2612,7400.0,,,9000.0,,,,,,0.21621621621621623,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CJ,2701,7580.0,,,9000.0,,,,,,0.18733509234828505,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CJ,2703,7655.0,,,7700.0,,,,,,0.005878510777269863,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,CJ,2705,7770.0,,,10600.0,,,,,,0.3642213642213643,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,FG,2610,939.0,,,950.0,,,,,,0.011714589989350266,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,FG,2611,932.0,,,1000.0,,,,,,0.07296137339055786,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,FG,2612,983.0,,,1160.0,,,,,,0.1800610376398779,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,FG,2701,973.0,,,1000.0,,,,,,0.027749229188078095,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,FG,2702,1009.0,,,1060.0,,,,,,0.050545094152626424,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,FG,2703,1007.0,,,1240.0,,,,,,0.2313803376365442,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,FG,2705,1047.0,,,1280.0,,,,,,0.2225405921680994,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,MA,2610,3380.0,,,3300.0,,,,,,-0.023668639053254448,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,MA,2611,3214.0,,,3000.0,,,,,,-0.06658369632856254,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,MA,2612,3107.0,,,3000.0,,,,,,-0.03443836498229802,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,MA,2701,3016.0,,,3000.0,,,,,,-0.0053050397877983935,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,MA,2702,2931.0,,,3150.0,,,,,,0.07471852610030716,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,MA,2703,2854.0,,,2100.0,,,,,,-0.2641906096706377,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,MA,2705,2748.0,,,2850.0,,,,,,0.037117903930131035,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,OI,2611,10267.0,,,11000.0,,,,,,0.07139378591604162,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,OI,2701,10173.0,,,9700.0,,,,,,-0.04649562567580856,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,OI,2703,10064.0,,,11000.0,,,,,,0.09300476947535774,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,OI,2705,10008.0,,,8600.0,,,,,,-0.14068745003996808,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-09-11,COMMODITY,PF,2610,8326.0,,,8900.0,,,,,,0.06894066778765318,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
