trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,high_price,low_price,change,pct_change,turnover_rate,amount,market_value
2026-08-13,SH510050,上证50ETF华夏,上证50ETF华夏,3.037,3.043,3.048,3.067,3.034,-0.006,-2e-05,0.023399999999999997,1274119373.0,
2026-08-13,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.729,4.748,4.77,4.786,4.725,-0.019,-4e-05,0.0092,4364799044.0,
2026-08-13,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.936,4.957,4.969,4.998,4.933,-0.021,-4.2e-05,0.035699999999999996,741398432.745,
2026-08-13,SH510500,中证500ETF南方,中证500ETF南方,7.98,8.053,8.085,8.149,7.979,-0.073,-9.1e-05,0.0174,2836638481.0,
2026-08-13,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.24,3.268,3.285,3.306,3.235,-0.028,-8.6e-05,0.20550000000000002,318833957.164,
2026-08-13,SZ159901,深证100ETF易方达,深证100ETF易方达,3.704,3.727,3.746,3.772,3.703,-0.023,-6.2e-05,0.042199999999999994,330411850.2,
2026-08-13,SZ159915,创业板ETF易方达,创业板ETF易方达,3.604,3.621,3.666,3.7,3.603,-0.017,-4.7000000000000004e-05,0.2394,5821154570.372,
2026-08-13,SH588000,科创50ETF华夏,科创50ETF华夏,1.812,1.833,1.856,1.881,1.809,-0.021,-0.000115,0.044199999999999996,7483452007.0,
2026-08-13,SH588080,科创50ETF易方达,科创50ETF易方达,1.758,1.777,1.797,1.824,1.754,-0.019,-0.000107,0.020499999999999997,1668078560.0,
