trade_date,market_type,underlying,commodity,exchange,contract_month,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,expiry_pressure,expiry_structure_state,risk_reversal_25d,put_skew,call_skew,smile_curvature,iv_min,iv_max,iv_std,near_atm_iv,next_atm_iv,iv_term_slope,iv_surface_state
2026-07-24,ETF,上证50ETF华夏,,,12月,3.05,3.0,2.7,3.5,2.7,3.0,3.1,3.2,23845789.239699997,80447929.02155,93328.0,54449.0,,52146859.130624995,28301069.890924994,1.8425755397800836,0.6482063586330004,0.35179364136699953,-0.016393442622950727,-0.11475409836065564,0.049180327868852514,Positive Gamma,0.32624014199447343,0.21895337270532833,0.2964127172660008,0.2964127172660008,0.05662220360088454,,0.0051480279389785055,0.0022897243589743593,0.001505,0.0022519999999999997,102887942.0,,80447929.02155,23845789.2397,93328.0,54449.0,4.0,4.0,far,0.051160197045108435,0.0016521831622200126,0.679269661788244,0.0016521831622200126,0.025580098522554218,low_expiry_influence,-0.0007469999999999996,0.0012179999999999997,0.00047100000000000006,0.0008445,1e-06,0.0032380000000000004,0.001046347019465783,0.000895,,,normal_iv_surface
2026-07-24,ETF,上证50ETF华夏,,,3月,3.05,3.5,2.85,3.5,2.85,2.85,3.2,3.0,669892.3741999998,2598010.20015,3474.0,2029.0,,1633951.287175,964058.9129749999,1.6948666364514715,0.6289241231926885,0.3710758768073114,0.14754098360655754,-0.06557377049180324,-0.016393442622950727,Positive Gamma,0.367765292870266,0.17405793355357618,0.25784824638537696,0.25784824638537696,0.06895124316637656,,0.0037468687197568535,0.0023411670886075947,0.001478,0.002339,4312134.0,,2598010.20015,669892.3741999998,3474.0,2029.0,1.0,4.0,near,0.0016521831622200126,0.0016521831622200126,0.679269661788244,0.0016521831622200126,0.0016521831622200126,low_expiry_influence,-0.000861,0.001444,0.000583,0.0010135,1e-06,0.003134,0.0009921893679283532,0.000895,0.001211,0.0003160000000000001,normal_iv_surface
2026-07-24,ETF,上证50ETF华夏,,,8月,3.05,3.1,3.0,3.1,3.0,3.1,3.1,3.1,323706045.467575,1068131881.7019248,639686.0,496534.0,,695918963.5847499,372212918.117175,1.8696797712046906,0.6515290625684691,0.34847093743153107,0.016393442622950838,-0.016393442622950727,0.016393442622950838,Positive Gamma,0.20035143017589632,0.25678303551730025,0.30305812513693803,0.30305812513693803,0.05530170701871366,,0.004399342025442712,0.0019715357142857143,0.001586,0.001981,301103436.0,,1068131881.7019248,323706045.467575,639686.0,496534.0,2.0,4.0,next,0.679269661788244,0.0016521831622200126,0.679269661788244,0.0016521831622200126,0.339634830894122,roll_migration_candidate,-0.00039500000000000017,0.0007700000000000001,0.0003749999999999999,0.0005724999999999999,1e-06,0.004017,0.001041549508563025,0.000895,0.001204,0.00030900000000000003,normal_iv_surface
2026-07-24,ETF,上证50ETF华夏,,,9月,3.05,3.1,3.1,3.6,2.65,3.1,3.2,3.0,122135857.72532499,421293234.076775,468089.0,130135.0,,271714545.9010499,149578688.175725,1.8165324834366758,0.644953500135095,0.35504649986490483,0.016393442622950838,0.016393442622950838,-0.016393442622950727,Positive Gamma,0.27576808175908274,0.19112012387174918,0.2899070002701904,0.2899070002701904,0.05276470191206226,,0.002841120607477775,0.0020959641025641027,0.001549,0.002127,254063484.0,,421293234.07677495,122135857.72532499,468089.0,130135.0,3.0,4.0,deferred,0.2679179580044275,0.0016521831622200126,0.679269661788244,0.0016521831622200126,0.13395897900221376,normal_expiry_structure,-0.000578,0.000923,0.00034500000000000004,0.000634,1e-06,0.004074,0.0011114426935794357,0.000895,0.001034,0.00013900000000000002,normal_iv_surface
2026-07-24,ETF,中证500ETF南方,,,12月,7.545,8.35,7.122,9.823,6.876,7.613,8.0,7.613,30015631.2522465,140167756.665414,106126.0,54280.0,,85091693.95883024,55076062.70658375,1.5449850584300835,0.6070703846816032,0.39292961531839665,0.1066931742876076,-0.05606361829025841,0.009012591119947011,Positive Gamma,-0.620647504842188,-0.18308104814111273,0.21414076936320667,0.21414076936320667,0.026990920693610743,,-0.00810280375871497,0.0033416713735558413,0.002075,1e-06,596104897.0,,140167756.665414,30015631.2522465,106126.0,54280.0,4.0,4.0,far,0.06261794492558291,0.005113365305909043,0.6591743199137949,0.005113365305909043,0.031308972462791455,low_expiry_influence,0.002074,-0.0016120000000000002,0.00046199999999999995,-0.000575,1e-06,0.005163,0.001400825420725735,0.001232,,,normal_iv_surface
2026-07-24,ETF,中证500ETF南方,,,3月,7.545,8.0,7.75,8.0,7.75,8.0,7.0,7.75,5338606.1576355,11446063.0222185,7889.0,8033.0,,8392334.589926999,3053728.4322915,2.748225579322206,0.7332070925728993,0.26679290742710066,0.06030483764082173,0.02717031146454607,0.02717031146454607,Positive Gamma,0.469895828108399,0.1328315620887506,0.46641418514579874,0.46641418514579874,0.0335102550454633,,-0.0028562376929476257,0.003573132382892057,0.0018899999999999998,0.003569,53717168.0,,11446063.0222185,5338606.1576355,7889.0,8033.0,1.0,4.0,near,0.005113365305909043,0.005113365305909043,0.6591743199137949,0.005113365305909043,0.005113365305909043,low_expiry_influence,-0.0016790000000000004,0.002337,0.0006579999999999997,0.0014975000000000001,1e-06,0.004649,0.0015793464975986506,0.001232,0.002495,0.0012629999999999998,normal_iv_surface
2026-07-24,ETF,中证500ETF南方,,,8月,7.545,7.75,7.5,7.75,7.0,7.75,8.0,7.75,182445467.9641201,1475535260.4364712,679189.0,1131715.0,,828990364.2002954,646544896.2361755,1.2821853037990336,0.56182348631579,0.43817651368420985,0.02717031146454607,-0.005964214711729587,0.02717031146454607,Positive Gamma,0.26108883448169573,-0.20514536591715754,0.12364697263158034,0.12364697263158034,0.025813238360553593,,-0.0028533696769912796,0.0032441065573770487,0.002625,0.0034720000000000003,1633954772.0,,1475535260.436471,182445467.96412006,679189.0,1131715.0,2.0,4.0,next,0.6591743199137949,0.005113365305909043,0.6591743199137949,0.005113365305909043,0.32958715995689747,roll_migration_candidate,-0.0008470000000000001,0.0009770000000000004,0.00013000000000000034,0.0005535000000000002,1e-06,0.007280999999999999,0.001299493855785586,0.001232,0.002298,0.001066,normal_iv_surface
2026-07-24,ETF,中证500ETF南方,,,9月,7.545,8.35,6.631,9.823,6.385,6.631,,7.367,-133594919.66364524,611310786.8037187,446641.0,124258.0,,238857933.57003677,372452853.23368204,0.6413105215767377,0.39073076858159533,0.6092692314184048,0.1066931742876076,-0.12113982770046383,-0.023591782637508274,Negative Gamma,0.2972544275422435,-0.38130854133280906,-0.2185384628368094,-0.2185384628368094,0.03397305725395709,,-0.007149668815637037,0.003236284848484849,0.002506,0.003468,979091365.0,,611310786.8037187,-133594919.66364524,446641.0,124258.0,3.0,4.0,deferred,0.2730943698547132,0.005113365305909043,0.6591743199137949,0.005113365305909043,0.1365471849273566,normal_expiry_structure,-0.0009620000000000002,0.00117,0.00020799999999999985,0.0006889999999999999,1e-06,0.006529,0.0014427079938502739,0.001232,0.001613,0.00038100000000000005,normal_iv_surface
2026-07-24,ETF,中证500ETF嘉实,,,12月,3.056,3.0,2.9,3.0,2.9,3.0,2.95,3.0,12784851.879746562,38852407.04825856,64046.0,19513.0,,25818629.46400256,13033777.584256,1.980901492073171,0.6645310143058383,0.3354689856941618,-0.01832460732984298,-0.05104712041884818,-0.01832460732984298,Positive Gamma,0.37294942267314785,0.09435544022495172,0.3290620286116766,0.3290620286116766,0.031373937459581856,,-0.0021644933245961563,0.0033248476190476193,0.002187,0.003427,130263280.0,,38852407.04825856,12784851.879746562,64046.0,19513.0,4.0,4.0,far,0.16604498812229965,0.02059235523414658,0.49158518423546826,0.02059235523414658,0.08302249406114982,normal_expiry_structure,-0.0012399999999999998,0.001658,0.0004180000000000002,0.001038,1e-06,0.005775,0.0014079459987811575,0.001419,,,normal_iv_surface
2026-07-24,ETF,中证500ETF嘉实,,,3月,3.056,3.1,3.1,3.1,3.1,3.1,2.95,3.1,2776082.55114496,4818348.187962879,7172.0,7466.0,,3797215.3695539194,1021132.81840896,3.718630232128284,0.7880740912497902,0.2119259087502098,0.014397905759162333,0.014397905759162333,0.014397905759162333,Positive Gamma,0.46849939260953366,0.2706735366435184,0.5761481824995803,0.5761481824995803,0.037714809638512044,,0.003531181536639269,0.003737464824120603,0.0018989999999999999,0.00365,17712485.0,,4818348.18796288,2776082.55114496,7172.0,7466.0,1.0,4.0,near,0.02059235523414658,0.02059235523414658,0.49158518423546826,0.02059235523414658,0.02059235523414658,low_expiry_influence,-0.0017510000000000002,0.0022310000000000003,0.00047999999999999996,0.0013555000000000002,1e-06,0.004649,0.0015791566831905438,0.001419,0.0026219999999999998,0.0012029999999999999,normal_iv_surface
