trade_date,price_code,underlying,spot_name,underlying_price,prev_close,open_price,change,pct_change,turnover_rate,amount,market_value
2026-07-17,SH510050,上证50ETF华夏,上证50ETF华夏,3.004,3.064,3.03,-0.06,-0.0196,0.1699,3732899300.0,21809241000.0
2026-07-17,SH510300,沪深300ETF华泰柏瑞,沪深300ETF华泰柏瑞,4.753,4.838,4.775,-0.085,-0.0176,0.0901,7909234100.0,87434228000.0
2026-07-17,SZ159919,沪深300ETF嘉实,沪深300ETF嘉实,4.955,5.047,4.991,-0.092,-0.0182,0.040999999999999995,1136927220.0,27596460000.0
2026-07-17,SH510500,中证500ETF南方,中证500ETF南方,7.956,8.151,8.061,-0.195,-0.0239,0.1057,4606762500.0,43253340000.0
2026-07-17,SZ159922,中证500ETF嘉实,中证500ETF嘉实,3.218,3.309,3.24,-0.091,-0.0275,0.2236,2010499500.0,8909601800.0
2026-07-17,SZ159915,创业板ETF易方达,创业板ETF易方达,3.723,3.828,3.769,-0.105,-0.0274,0.1666,7769713700.0,46375382000.0
2026-07-17,SZ159901,深证100ETF易方达,深证100ETF易方达,3.8,3.864,3.809,-0.064,-0.0166,0.1222,445375690.0,3612032700.0
2026-07-17,SH588000,科创50ETF华夏,科创50ETF华夏,1.945,2.028,1.977,-0.083,-0.0409,0.1343,9033153300.0,65853165000.0
2026-07-17,SH588080,科创50ETF易方达,科创50ETF易方达,1.888,1.966,1.91,-0.078,-0.0397,0.0654,2649040600.0,39832322000.0
