trade_date,market_type,underlying,contract_month,underlying_price,call_wall,put_wall,price_wall,gex_flip,gamma_regime,net_gex,total_abs_gex,normalized_net_gex,price_wall_distance,confidence_score,confidence_label,market_structure_state,future_open_price_1d,future_high_price_1d,future_low_price_1d,future_price_1d,future_price_3d,future_price_5d,future_return_1d,future_return_3d,future_return_5d,tested_call_wall_1d,tested_put_wall_1d,tested_price_wall_1d,same_day_dual_wall_touch_1d,intraday_sequence,touch_call_wall,break_call_wall_1d,call_wall_reject_1d,touch_put_wall,break_put_wall_1d,put_wall_bounce_1d,near_price_wall,price_wall_magnet_1d,price_wall_magnet_3d,price_wall_magnet_5d,gamma_flip_cross_1d,gamma_flip_cross_3d,gamma_flip_cross_5d,next_abs_return_1d,next_abs_return_3d,next_abs_return_5d,event_quality,validation_method
2026-08-10,COMMODITY,AP,2610,7736.0,,,8000.0,,,,,,0.03412616339193386,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,AP,2611,7606.0,,,9800.0,,,,,,0.288456481724954,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,AP,2612,7523.0,,,8400.0,,,,,,0.11657583410873329,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,AP,2701,7511.0,,,8800.0,,,,,,0.1716149647184131,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,AP,2703,7503.0,,,7500.0,,,,,,-0.0003998400639744215,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CF,2609,16265.0,,,16000.0,,,,,,-0.01629265293575166,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CF,2611,16545.0,,,17000.0,,,,,,0.02750075551526132,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CF,2701,16710.0,,,17000.0,,,,,,0.017354877318970674,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CF,2703,16605.0,,,14400.0,,,,,,-0.13279132791327908,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CF,2705,16520.0,,,15800.0,,,,,,-0.04358353510895885,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CJ,2612,8295.0,,,10000.0,,,,,,0.20554550934297766,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CJ,2701,8325.0,,,10000.0,,,,,,0.20120120120120122,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CJ,2703,8315.0,,,9100.0,,,,,,0.09440769693325324,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,CJ,2705,8430.0,,,9000.0,,,,,,0.06761565836298922,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,FG,2609,889.0,,,900.0,,,,,,0.012373453318335281,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,FG,2610,930.0,,,1000.0,,,,,,0.07526881720430101,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,FG,2611,930.0,,,1000.0,,,,,,0.07526881720430101,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,FG,2612,976.0,,,860.0,,,,,,-0.11885245901639341,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,FG,2701,971.0,,,1480.0,,,,,,0.5242018537590114,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,FG,2703,1002.0,,,930.0,,,,,,-0.07185628742514971,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,FG,2705,1043.0,,,940.0,,,,,,-0.09875359539789075,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,MA,2609,2531.0,,,2500.0,,,,,,-0.012248123271434208,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,MA,2610,2531.0,,,2300.0,,,,,,-0.09126827340971944,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,MA,2611,2509.0,,,2500.0,,,,,,-0.0035870864886409226,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,MA,2612,2491.0,,,2950.0,,,,,,0.18426334805299072,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,MA,2701,2470.0,,,2400.0,,,,,,-0.028340080971659964,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
2026-08-10,COMMODITY,MA,2703,2425.0,,,2900.0,,,,,,0.19587628865979378,,,,,,,,,,,,,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,pending,pending
