underlying,contract_month,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value,trade_date,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,10月,0.4118524729644748,0.09428020584318536,0.16858798315687476,0.16858798315687476,0.07180065697560221,0.018902293364233835,0.001757465113004279,0.14568323353293414,0.1117,0.17170000000000002,66363195.0,38575425.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month
上证50ETF华夏,12月,0.39786034981010515,0.1745643621018783,0.3560246135576144,0.3560246135576144,0.05349618196160658,0.009059780359480435,0.002966844639873082,0.2176643137254902,0.12380000000000001,0.2104,189119104.0,91734895.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month
上证50ETF华夏,3月,0.42668635415276673,0.2559531413947575,0.3693549451297331,0.3693549451297331,0.07410205675913092,0.004963102023919164,0.009759380899618324,0.22780198863636358,0.12,0.21719999999999998,26222565.0,19083025.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month
上证50ETF华夏,9月,0.18509381398315042,0.21990805080175074,0.20123611178099407,0.20123611178099407,0.041823773842133254,0.07447453000018847,0.002105881806012805,0.1453317073170732,0.1272,0.15410000000000001,226139947.0,64888909.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis
中证500ETF南方,10月,0.0,0.19205282931907244,0.09062930301323306,0.09062930301323306,0.057200383357921145,0.03461668139066296,0.0016608699292752474,0.0001,0.0001,0.0001,165262791.0,113788175.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month
中证500ETF南方,12月,0.48949228194160327,0.04306215800989304,0.25244997994065976,0.25244997994065976,0.03445826211167306,0.009478040288121147,-0.0021774451379728164,0.26885,0.2009,0.3325,794073738.0,376826210.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month
中证500ETF南方,3月,0.4933821910414869,0.299771123719578,0.37224516991078554,0.37224516991078554,0.028989231574433453,0.00421302854260287,0.0025828095309329523,0.3524650933040615,0.1812,0.35509999999999997,412649089.0,176858047.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month
中证500ETF南方,9月,0.301418795120347,-0.07180514680375985,0.0712722450935691,0.0712722450935691,0.027918033896518524,0.06483079480407979,-0.0009489246282212051,0.2564538152610441,0.2263,0.3036,1071805884.0,426088452.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis
中证500ETF嘉实,10月,0.33085723766894837,0.038340009987912566,0.10343360992742011,0.10343360992742011,0.04349470747435709,0.017470275442739682,-0.0007003202242448381,0.2865284153005464,0.21,0.3048,17981774.0,11746180.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month
中证500ETF嘉实,12月,0.3743382363935191,0.24535314445762346,0.420549493270857,0.420549493270857,0.05506783624013838,0.0095556609096527,0.003864998527041318,0.3208328413284132,0.20920000000000002,0.3293,77239098.0,57689050.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month
中证500ETF嘉实,3月,0.48696153292032845,0.19636841783660366,0.34283936891820405,0.34283936891820405,0.03724526931250602,0.0038437084659898647,0.0006908863047596161,0.34705,0.1813,0.3503,53697692.0,35275308.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month
中证500ETF嘉实,9月,0.28321947994711344,-0.046519663439101,0.10534961851236091,0.10534961851236091,0.02590072822831646,0.07791065944719927,-0.0012764240265459952,0.26198762886597937,0.23199999999999998,0.3062,86960914.0,28075940.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis
创业板ETF易方达,10月,0.19953227444187666,-0.030073221465252882,0.09348286785628533,0.09348286785628533,0.03750017163445295,0.016847869996622696,-0.0019142951618177568,0.32977121212121213,0.302,0.3678,151047762.0,110751092.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month
创业板ETF易方达,12月,0.2439035600705676,-0.059206342435527075,0.16970202881602234,0.16970202881602234,0.0438742125557977,0.00892148897451376,-0.005107331227731783,0.35382837370242226,0.3104,0.3967,306126611.0,250921904.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,other_month
创业板ETF易方达,3月,0.31208338167559135,0.08635301507745957,0.1657427802566509,0.1657427802566509,0.034186963744535157,0.0037213992338922717,-0.003147766165509428,0.3556741772151898,0.29600000000000004,0.40700000000000003,76619732.0,60885432.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,far_month
创业板ETF易方达,9月,0.15685269728873588,-0.12778596474321072,0.07497508922476835,0.07497508922476835,0.020567953793204318,0.06648772868034111,-0.0011030114698885659,0.33024615384615386,0.31129999999999997,0.36310000000000003,833146368.0,294418946.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,True,False,primary_analysis
沪深300ETF华泰柏瑞,10月,-4.168005191855278,0.017423636953887454,0.29089223516711715,0.29089223516711715,0.08044927846170485,0.021739015424333583,-0.001415927555427287,0.03207769516728624,0.1338,0.0001,79468755.0,55760529.0,2026-09-09,9月,9月,,10月,3月,front_month_default,9月 DTE=14，默认使用前月,medium,14.0,False,False,next_month
