trade_date,market_type,asset_class,option_product,underlying,commodity,exchange,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,underlying_price,call_wall,put_wall,call_oi_wall,put_oi_wall,max_gamma_strike,gex_flip,price_wall,net_gex,total_abs_gex,total_oi,total_volume,total_amount,call_gex_total,put_gex_abs_total,gex_ratio,call_gex_share,put_gex_share,call_wall_distance,put_wall_distance,price_wall_distance,gamma_regime,adjusted_call_wall,adjusted_put_wall,adjusted_price_wall,adjusted_max_gamma_strike,adjusted_net_gex,adjusted_total_abs_gex,avg_liquidity_score,avg_pricing_quality_score,adjusted_call_wall_shift,adjusted_put_wall_shift,adjusted_price_wall_shift,adjusted_wall_available,adjusted_call_wall_distance,adjusted_put_wall_distance,adjusted_price_wall_distance,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,expiry_pressure,expiry_structure_state,days_to_near_expiry,roll_progress,roll_shift_score,roll_state,expiry_date_quality,zero_gamma,zero_gamma_status,zero_gamma_confidence,zero_gamma_reason,zero_gamma_total_contracts,zero_gamma_valid_contracts,zero_gamma_coverage,zero_gamma_bracket_low,zero_gamma_bracket_high,zero_gamma_residual_ratio,zero_gamma_method,futures_code,futures_price,futures_volume,futures_open_interest,futures_oi_change,futures_amount,futures_pct_change,volume_wall,amount_wall,call_oi_wall_distance,put_oi_wall_distance,volume_wall_distance,amount_wall_distance,call_oi_total,put_oi_total,oi_bias,oi_wall_width,oi_wall_width_ratio,nearest_wall_type,nearest_wall,nearest_wall_distance,commodity_price_state,prev_close,open_price,high_price,low_price,pct_change,amount,iv_surface_bias,delta_bias,normalized_net_gex,assumed_dealer_gamma_ratio,vega_risk_ratio,theta_burn_rate,rho_risk_ratio,atm_iv,call_25_delta_iv,put_25_delta_iv,option_market_value,total_time_value
2026-08-06,ETF,,,上证50ETF华夏,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,139.0,99.0,3.029,3.0,2.7,3.5,2.7,3.0,3.1,3.0,35846457.11012691,105060541.41450462,116936.0,42143.0,,70453499.26231578,34607042.15218886,2.035813952330499,0.6705990499739515,0.32940095002604874,-0.009574116870254223,-0.10861670518322875,-0.009574116870254223,Positive Gamma,3.0,2.7,3.0,3.0,17895774.48225069,52571538.39806087,0.523729620667664,0.44959109786176626,0.0,0.0,0.0,True,-0.009574116870254223,-0.10861670518322875,-0.009574116870254223,deferred,0.04864198953566014,0.7084223002396433,0.23880929430992165,0.7084223002396433,0.23880929430992165,0.02432099476783007,low_expiry_influence,20.0,0.2521128894813545,-0.4696130059297216,front_month_dominant,rule_estimate,2.8510166538124504,available,medium,,24.0,19.0,0.7916666666666666,2.8506600000000004,2.8621275,4.603425323826509e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.029,3.016,3.032,3.014,0.0,1505510489.0,0.3097116972053145,0.23156308232585096,0.34119809994790257,0.34119809994790257,0.058828758287295994,0.007085727413305967,0.005629790573215559,0.21568445945945944,0.1492,0.21600000000000003,115658654.0,65571814.0
2026-08-06,ETF,,,上证50ETF华夏,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,230.0,164.0,3.029,3.1,2.85,3.5,2.85,3.1,3.2,3.0,2284769.00045186,8912536.149243219,11333.0,2553.0,,5598652.574847539,3313883.5743956794,1.6894536121017802,0.6281772641475268,0.3718227358524731,0.023440079234070765,-0.05909541102674143,-0.009574116870254223,Positive Gamma,3.1,2.85,3.0,3.0,927275.4732817397,5086391.16236508,0.5670313929177229,0.3209108544287581,0.0,0.0,0.0,True,0.023440079234070765,-0.05909541102674143,-0.009574116870254223,far,0.004126415914774918,0.7084223002396433,0.23880929430992165,0.7084223002396433,0.23880929430992165,0.002063207957387459,low_expiry_influence,20.0,0.2521128894813545,-0.4696130059297216,front_month_dominant,rule_estimate,2.8451720235463043,available,medium,,20.0,17.0,0.85,2.840405833333333,2.8514566666666665,4.842274635245536e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.029,3.016,3.032,3.014,0.0,1505510489.0,0.3355214903073459,0.17842507600251095,0.25635452829505373,0.25635452829505373,0.0690092073795746,0.00364741953975803,0.0043792337199138965,0.2277052356020942,0.1451,0.22149999999999997,13459204.0,10888794.0
2026-08-06,ETF,,,上证50ETF华夏,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,20.0,14.0,3.029,3.1,3.0,3.1,3.0,3.1,3.1,3.1,469466855.6091123,1530102512.7420418,811094.0,259602.0,,999784684.175577,530317828.56646466,1.8852556529697628,0.6534102622862169,0.34658973771378304,0.023440079234070765,-0.009574116870254223,0.023440079234070765,Positive Gamma,3.1,3.0,3.0,3.0,256125906.2383775,844734371.7634177,0.47190128658776315,0.3750145193334217,0.0,0.0,-0.10000000000000009,True,0.023440079234070765,-0.009574116870254223,-0.009574116870254223,near,0.7084223002396433,0.7084223002396433,0.23880929430992165,0.7084223002396433,0.23880929430992165,0.7084223002396433,front_month_concentrated,20.0,0.2521128894813545,-0.4696130059297216,front_month_dominant,rule_estimate,2.9509232678278594,available,medium,,22.0,18.0,0.8181818181818182,2.940715,2.9519741666666666,3.9730391180768496e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.029,3.016,3.032,3.014,0.0,1505510489.0,0.19944381989231386,0.26539680103439167,0.30682052457243386,0.30682052457243386,0.05480955293453327,0.0523432792917013,0.003913383250403367,0.1594433962264151,0.1438,0.17559999999999998,258344490.0,108427024.0
2026-08-06,ETF,,,上证50ETF华夏,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,48.0,34.0,3.029,3.1,3.0,3.6,2.65,3.1,3.1,3.1,133907407.64079572,515797852.73015463,521107.0,69440.0,,324852630.1854751,190945222.54467943,1.7012870280609538,0.6298060925729083,0.37019390742709146,0.023440079234070765,-0.009574116870254223,0.023440079234070765,Positive Gamma,3.1,3.1,3.1,3.1,24523036.218324102,210138281.69831082,0.42542255901097675,0.2922633035432244,0.0,0.10000000000000009,0.0,True,0.023440079234070765,0.023440079234070765,0.023440079234070765,next,0.23880929430992165,0.7084223002396433,0.23880929430992165,0.7084223002396433,0.23880929430992165,0.11940464715496082,normal_expiry_structure,20.0,0.2521128894813545,-0.4696130059297216,front_month_dominant,rule_estimate,2.9510687918956546,available,medium,,28.0,22.0,0.7857142857142857,2.9449183333333333,2.9565941666666666,1.0936249439555444e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.029,3.016,3.032,3.014,0.0,1505510489.0,0.2594064272986092,0.13594587647426842,0.25961218514581696,0.25961218514581696,0.04910958923627574,0.023387523113914985,0.0012255080808998922,0.17231647058823532,0.1521,0.1968,254419375.0,102398274.0
2026-08-06,ETF,,,中证500ETF南方,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,139.0,99.0,7.832,9.823,6.876,9.823,6.876,7.613,8.0,7.613,65818355.398477435,202863908.51884612,139917.0,77080.0,,134341131.95866176,68522776.56018431,1.9605325222142518,0.6622229303354935,0.33777706966450627,0.2542134831460674,-0.12206332992849844,-0.027962206332992734,Positive Gamma,8.25,7.122,7.5,7.5,19290679.601832155,67009592.2099815,0.3706142840944821,0.2999819999229925,-1.5730000000000004,0.24599999999999955,-0.11300000000000043,True,0.05337078651685401,-0.09065372829417773,-0.042390194075587306,deferred,0.06125988547946313,0.6813246227428219,0.2456099455612124,0.6813246227428219,0.2456099455612124,0.030629942739731564,low_expiry_influence,20.0,0.26497010032821694,-0.4357146771816095,front_month_dominant,rule_estimate,6.968973202111916,available,medium,,54.0,44.0,0.8148148148148148,6.9624,6.99249,1.4521142976462602e-13,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.815,7.75,7.872,7.723,2.2000000000000003e-05,4636333954.0,0.36625675569828453,0.1117249968944392,0.3244458606709872,0.3244458606709872,0.03169839208932972,0.00692094577573484,-0.0015013188705617572,0.31917500000000004,0.2114,0.3283,651052897.0,300771176.0
2026-08-06,ETF,,,中证500ETF南方,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,230.0,164.0,7.832,8.0,6.5,8.75,6.5,8.75,7.5,7.75,14110035.293713922,39094412.7455552,31139.0,5968.0,,26602224.01963456,12492188.725920638,2.129508655631846,0.680461021189251,0.319538978810749,0.021450459652706755,-0.17007150153217565,-0.010469867211440276,Positive Gamma,8.75,8.5,7.75,8.75,4816834.811603886,13564406.737894533,0.34894290416253837,0.21791142324894722,0.75,2.0,0.0,True,0.11721144024514807,0.08529111338100104,-0.010469867211440276,far,0.011805546216502514,0.6813246227428219,0.2456099455612124,0.6813246227428219,0.2456099455612124,0.005902773108251257,low_expiry_influence,20.0,0.26497010032821694,-0.4357146771816095,front_month_dominant,rule_estimate,7.0028790159212315,available,medium,,22.0,17.0,0.7727272727272727,6.979182222222222,7.00964,3.1579485856736427e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.815,7.75,7.872,7.723,2.2000000000000003e-05,4636333954.0,0.45624972163745475,0.4029750566871703,0.360922042378502,0.360922042378502,0.03018160576703587,0.0035707918909473734,0.006351182237473412,0.3395070564516129,0.1868,0.3417,209856992.0,88270336.0
2026-08-06,ETF,,,中证500ETF南方,,,8月,2026-08-26,202608,rule_fourth_wednesday,medium,20.0,14.0,7.832,7.75,7.5,7.75,7.5,7.75,8.25,7.75,305687158.1230508,2256226482.5988445,798952.0,1091362.0,,1280956820.3609478,975269662.2378969,1.3134386005831533,0.5677430126099186,0.4322569873900816,-0.010469867211440276,-0.042390194075587306,-0.010469867211440276,Positive Gamma,7.75,7.5,7.75,7.75,259171397.41087833,1776647713.224721,0.6134968335273068,0.3135461713359878,0.0,0.0,0.0,True,-0.010469867211440276,-0.042390194075587306,-0.010469867211440276,near,0.6813246227428219,0.6813246227428219,0.2456099455612124,0.6813246227428219,0.2456099455612124,0.6813246227428219,front_month_concentrated,20.0,0.26497010032821694,-0.4357146771816095,front_month_dominant,rule_estimate,7.612318353877036,available,medium,,52.0,46.0,0.8846153846153846,7.588337777777777,7.618795555555556,9.200815020860875e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.815,7.75,7.872,7.723,2.2000000000000003e-05,4636333954.0,0.17871062790220602,0.09395259397758891,0.13548602521983677,0.13548602521983677,0.026367548105206074,0.04534081217531358,0.00016762703475282047,0.289854054054054,0.2534,0.30519999999999997,1374271163.0,548090557.0
2026-08-06,ETF,,,中证500ETF南方,,,9月,2026-09-23,202609,rule_fourth_wednesday,medium,48.0,34.0,7.832,8.0,6.631,9.823,6.385,6.631,9.0,7.5,48167543.39088385,813344542.4796313,507766.0,148261.0,,430756042.9352576,382588499.5443738,1.1258990885723088,0.5296107866194296,0.47038921338057055,0.021450459652706755,-0.1533452502553626,-0.042390194075587306,Positive Gamma,8.0,6.631,7.5,8.0,72705164.31915985,450388280.7219002,0.5394443996089483,0.29625740381983134,0.0,0.0,0.0,True,0.021450459652706755,-0.1533452502553626,-0.042390194075587306,next,0.2456099455612124,0.6813246227428219,0.2456099455612124,0.6813246227428219,0.2456099455612124,0.1228049727806062,normal_expiry_structure,20.0,0.26497010032821694,-0.4357146771816095,front_month_dominant,rule_estimate,7.744736641878966,available,medium,,58.0,47.0,0.8103448275862069,7.7406266666666665,7.771084444444444,2.614308030569012e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,7.815,7.75,7.872,7.723,2.2000000000000003e-05,4636333954.0,0.2948153952589829,-0.019623688894939477,0.059221573238859106,0.059221573238859106,0.037202162771156004,0.02247465092738821,-0.0017305854527526492,0.2754265934065934,0.2386,0.31980000000000003,858333807.0,429856554.0
2026-08-06,ETF,,,中证500ETF嘉实,,,12月,2026-12-23,202612,rule_fourth_wednesday,medium,139.0,99.0,3.171,3.0,2.85,4.1,2.85,3.0,3.1,3.1,11539740.471890397,39606064.494634256,67696.0,21873.0,,25572902.483262327,14033162.01137193,1.8223193363362469,0.6456814836204412,0.3543185163795588,-0.05392620624408695,-0.10122989593188259,-0.022390413118889896,Positive Gamma,3.0,2.85,3.1,3.0,5235599.016315076,15375315.5529442,0.3948942627264317,0.3144191493590523,0.0,0.0,0.0,True,-0.05392620624408695,-0.10122989593188259,-0.022390413118889896,deferred,0.12296317002607968,0.5339714936299628,0.31347187308105345,0.5339714936299628,0.31347187308105345,0.06148158501303984,normal_expiry_structure,20.0,0.36990303469795105,-0.22049962054890931,distributed_expiry,rule_estimate,2.8583942961225244,available,medium,,34.0,29.0,0.8529411764705882,2.8512466666666665,2.863570833333333,3.964152295825682e-14,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.17,3.141,3.193,3.132,2.9999999999999997e-06,603582470.43,0.3976099945681695,0.22529600068587097,0.29136296724088245,0.29136296724088245,0.04790314943472237,0.007264091068089437,0.0024574115414613172,0.27615,0.2198,0.3296,84271599.0,56858731.0
2026-08-06,ETF,,,中证500ETF嘉实,,,3月,2027-03-24,202703,rule_fourth_wednesday,medium,230.0,164.0,3.171,3.1,3.1,3.1,3.1,3.1,3.0,3.1,3827121.2549135997,9531964.85062626,15508.0,1342.0,,6679543.052769928,2852421.79785633,2.341709440654878,0.7007519601093656,0.2992480398906342,-0.022390413118889896,-0.022390413118889896,-0.022390413118889896,Positive Gamma,3.1,2.75,3.1,3.1,1109040.6782184306,2981891.010335496,0.34898402118343447,0.3967264989816623,0.0,-0.3500000000000001,0.0,True,-0.022390413118889896,-0.13276568905707975,-0.022390413118889896,far,0.029593463262904168,0.5339714936299628,0.31347187308105345,0.5339714936299628,0.31347187308105345,0.014796731631452084,low_expiry_influence,20.0,0.36990303469795105,-0.22049962054890931,distributed_expiry,rule_estimate,2.703035034712206,available,medium,,24.0,19.0,0.7916666666666666,2.6910325,2.7033566666666666,1.7421398167263262e-16,bs_spot_repricing_constant_iv,,,,,,,,,,,,,,,,,,,,,,,3.17,3.141,3.193,3.132,2.9999999999999997e-06,603582470.43,0.47341332479421355,0.34150783619897196,0.4015039202187316,0.4015039202187316,0.0345891673446058,0.003171175302065285,0.006723648633768048,0.3301554726368159,0.1834,0.3397,38958758.0,24059534.0
