underlying,contract_month,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,month_total_abs_gex,month_net_gex,month_total_oi,month_total_volume,month_rank,month_count,expiry_role,expiry_gex_share,near_gex_ratio,next_gex_ratio,front_month_concentration,next_month_concentration,days_to_near_expiry,roll_progress,roll_shift_score,expiry_pressure,underlying_price,call_wall,put_wall,price_wall,gamma_regime,price_wall_distance,expiry_structure_state,roll_state,expiry_date_quality,front_month,primary_month,expiring_month,next_month,far_month,primary_selection_reason,primary_selection_note,primary_selection_confidence,primary_selection_dte,is_primary_analysis_month,is_expiring_microstructure,analysis_month_role
上证50ETF华夏,9月,2026-09-23,202609,rule_fourth_wednesday,medium,21.0,15.0,1650741708.4263186,391130858.35140634,930240.0,486653.0,1,4,near,0.8119994391003901,0.8119994391003901,0.07750376935348413,0.8119994391003901,0.07750376935348413,21.0,0.08713152309838255,-0.7344956697469059,0.8119994391003901,3.025,3.0,3.0,3.0,Positive Gamma,-0.008264462809917328,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
上证50ETF华夏,10月,2026-10-28,202610,rule_fourth_wednesday,medium,56.0,40.0,157560089.91064376,27120948.411768753,102739.0,48289.0,2,4,next,0.07750376935348413,0.8119994391003901,0.07750376935348413,0.8119994391003901,0.07750376935348413,21.0,0.08713152309838255,-0.7344956697469059,0.038751884676742065,3.025,3.1,3.0,3.0,Positive Gamma,-0.008264462809917328,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
上证50ETF华夏,12月,2026-12-23,202612,rule_fourth_wednesday,medium,112.0,80.0,202697534.0493125,76441934.03494999,203399.0,89406.0,3,4,deferred,0.09970686698888877,0.8119994391003901,0.07750376935348413,0.8119994391003901,0.07750376935348413,21.0,0.08713152309838255,-0.7344956697469059,0.049853433494444384,3.025,3.0,2.7,3.0,Positive Gamma,-0.008264462809917328,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,other_month
上证50ETF华夏,3月,2027-03-24,202703,rule_fourth_wednesday,medium,203.0,145.0,21935210.34588125,8421216.510918751,24771.0,3126.0,4,4,far,0.010789924557237093,0.8119994391003901,0.07750376935348413,0.8119994391003901,0.07750376935348413,21.0,0.08713152309838255,-0.7344956697469059,0.005394962278618546,3.025,3.1,2.8,3.1,Positive Gamma,0.024793388429752206,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,far_month
中证500ETF南方,9月,2026-09-23,202609,rule_fourth_wednesday,medium,21.0,15.0,2699568681.814596,221415331.5055444,1096688.0,1134461.0,1,4,near,0.8347784398206709,0.8347784398206709,0.03255093687321742,0.8347784398206709,0.03255093687321742,21.0,0.037530075364558775,-0.8022275029474535,0.8347784398206709,7.751,8.0,7.75,8.0,Positive Gamma,0.03212488711134043,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
中证500ETF南方,10月,2026-10-28,202610,rule_fourth_wednesday,medium,56.0,40.0,105265643.61860959,7388944.679809192,63875.0,54330.0,2,4,next,0.03255093687321742,0.8347784398206709,0.03255093687321742,0.8347784398206709,0.03255093687321742,21.0,0.037530075364558775,-0.8022275029474535,0.01627546843660871,7.751,8.0,7.75,8.0,Positive Gamma,0.03212488711134043,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
中证500ETF南方,12月,2026-12-23,202612,rule_fourth_wednesday,medium,112.0,80.0,345736529.9000542,98335563.29561819,251957.0,108312.0,3,4,deferred,0.10691093098064089,0.8347784398206709,0.03255093687321742,0.8347784398206709,0.03255093687321742,21.0,0.037530075364558775,-0.8022275029474535,0.053455465490320445,7.751,8.0,6.5,8.0,Positive Gamma,0.03212488711134043,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,other_month
中证500ETF南方,3月,2027-03-24,202703,rule_fourth_wednesday,medium,203.0,145.0,83303611.27913094,32442283.351382714,61788.0,7477.0,4,4,far,0.025759692325470724,0.8347784398206709,0.03255093687321742,0.8347784398206709,0.03255093687321742,21.0,0.037530075364558775,-0.8022275029474535,0.012879846162735362,7.751,7.75,7.75,7.75,Positive Gamma,-0.00012901561088896063,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,far_month
中证500ETF嘉实,9月,2026-09-23,202609,rule_fourth_wednesday,medium,21.0,15.0,185391419.62199202,26588433.209576,227721.0,121561.0,1,4,near,0.6876666313952559,0.6876666313952559,0.0646275810720897,0.6876666313952559,0.0646275810720897,21.0,0.08590732189754147,-0.6230390503231662,0.6876666313952559,3.14,3.3,3.2,3.2,Positive Gamma,0.019108280254777066,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
中证500ETF嘉实,10月,2026-10-28,202610,rule_fourth_wednesday,medium,56.0,40.0,17423266.528696,2422572.540008,18163.0,15795.0,2,4,next,0.0646275810720897,0.6876666313952559,0.0646275810720897,0.6876666313952559,0.0646275810720897,21.0,0.08590732189754147,-0.6230390503231662,0.03231379053604485,3.14,3.2,2.9,3.1,Positive Gamma,-0.01273885350318471,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
中证500ETF嘉实,12月,2026-12-23,202612,rule_fourth_wednesday,medium,112.0,80.0,52726348.561280005,21449356.692240003,97074.0,45664.0,3,4,deferred,0.19557620614177765,0.6876666313952559,0.0646275810720897,0.6876666313952559,0.0646275810720897,21.0,0.08590732189754147,-0.6230390503231662,0.09778810307088882,3.14,4.1,2.85,3.1,Positive Gamma,-0.01273885350318471,normal_expiry_structure,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,other_month
中证500ETF嘉实,3月,2027-03-24,202703,rule_fourth_wednesday,medium,203.0,145.0,14053869.501776,5019519.796504,22881.0,2952.0,4,4,far,0.052129581390876784,0.6876666313952559,0.0646275810720897,0.6876666313952559,0.0646275810720897,21.0,0.08590732189754147,-0.6230390503231662,0.026064790695438392,3.14,3.1,3.1,3.1,Positive Gamma,-0.01273885350318471,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,far_month
创业板ETF易方达,9月,2026-09-23,202609,rule_fourth_wednesday,medium,21.0,15.0,1063637395.5323055,546627.5511870051,1320049.0,1356779.0,1,4,near,0.8409007726567972,0.8409007726567972,0.05601321152819626,0.8409007726567972,0.05601321152819626,21.0,0.062451040474181325,-0.7848875611286009,0.8409007726567972,3.335,3.5,3.4,3.4,Positive Gamma,0.019490254872563728,front_month_concentrated,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,True,False,primary_analysis
创业板ETF易方达,10月,2026-10-28,202610,rule_fourth_wednesday,medium,56.0,40.0,70849912.810779,8201201.499140501,89823.0,80695.0,2,4,next,0.05601321152819626,0.8409007726567972,0.05601321152819626,0.8409007726567972,0.05601321152819626,21.0,0.062451040474181325,-0.7848875611286009,0.02800660576409813,3.335,3.8,3.0,3.4,Positive Gamma,0.019490254872563728,low_expiry_influence,front_month_dominant,rule_estimate,9月,9月,,10月,3月,front_month_default,9月 DTE=21，默认使用前月,medium,21.0,False,False,next_month
