underlying,contract_month,strike,underlying_price,expiry,expiry_month,expiry_source,expiry_confidence,days_to_expiry,business_days_to_expiry_estimate,call_gex,put_gex,net_gex,total_abs_gex,call_oi,put_oi,total_oi,call_volume,put_volume,total_volume,avg_iv,avg_delta,avg_gamma,liquidity_adjusted_call_gex,liquidity_adjusted_put_gex,liquidity_adjusted_net_gex,liquidity_adjusted_abs_gex,active_gex,stable_gex,avg_spread_bps,avg_liquidity_score,avg_pricing_quality_score,avg_volume_oi_ratio,avg_oi_change_rate,price_wall_score,in_price_range
上证50ETF华夏,8月,2.75,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,129638.53900152,-3406789.35651303,-3277150.81751151,3536427.8955145497,503.0,14633.0,15136.0,110.0,618.0,728.0,0.11485,0.48595,0.26875,69237.71632491915,-99267.78208868703,-30030.06576376788,168505.4984136062,-115529.60880197998,-3161621.20870953,1004.9611155805839,0.2816105199956986,0.8111193385165987,0.1304605905196172,0.03196849932040142,0.5350248402680381,False
上证50ETF华夏,8月,2.8,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,1399622.50416987,-9314570.26051965,-7914947.75634978,10714192.76468952,2451.0,25095.0,27546.0,321.0,2413.0,2734.0,0.09999999999999999,0.47104999999999997,0.5162,675667.7164515052,-713096.3293289641,-37428.612877458916,1388764.0457804692,-712334.6000573401,-7202613.156292439,694.2583033664625,0.27965352459596354,0.4747747747747748,0.11356078236849299,-0.020466860309073034,0.7383653420601527,False
上证50ETF华夏,8月,2.85,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,2081634.8690623501,-24045640.26900219,-21964005.399939843,26127275.13806454,1957.0,30647.0,32604.0,958.0,2740.0,3698.0,0.09344999999999999,0.4355,1.0126,1375070.4852938117,-5669049.799316359,-4293979.314022547,7044120.284610171,-1130792.5065789,-20833212.893360943,354.79373281763225,0.44816721892949707,0.451332560834299,0.28946497241846636,0.014116043099580864,0.8176888888888889,False
上证50ETF华夏,8月,2.9,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,21647072.395976935,-55111019.89482702,-33463947.49885009,76758092.29080395,12881.0,36017.0,48898.0,4750.0,9562.0,14312.0,0.08505,0.37270000000000003,1.759,14932820.567338102,-22988901.12452246,-8056080.557184357,37921721.69186056,-6648611.5383847235,-26815335.96046536,127.47769884882916,0.5534844807997749,0.3938906752411575,0.317122966134972,0.029495878038849635,0.912979523141655,True
上证50ETF华夏,8月,2.95,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,57098102.00593266,-92843804.50013699,-35745702.49420433,149941906.50606966,20633.0,33164.0,53797.0,17455.0,24296.0,41751.0,0.1341,0.34750000000000003,3.04985,44441359.2761986,-41193867.35252815,3247491.923670456,85635226.62872675,-19713960.406368896,-16031742.087835433,233.5580823952915,0.6110116933859621,0.2537688442211056,0.7892882553983454,0.043706290713354135,0.9502407978806295,True
上证50ETF华夏,8月,3.0,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,340031367.934975,-283491031.65627617,56540336.27869886,623522399.5912511,68466.0,67254.0,135720.0,69286.0,65757.0,135043.0,0.13125,0.14120000000000002,5.03025,273371969.8151242,-208276475.97594562,65095493.83917859,481648445.79106987,62850534.54778981,-6310198.269090975,59.340796231180015,0.7693227825978075,0.0,0.9948589242419017,0.02141544626847975,0.9926911640953717,True
上证50ETF华夏,8月,3.1,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,439342545.6322542,-107615291.04385245,331727254.58840173,546957836.6761067,144737.0,37909.0,182646.0,67822.0,33745.0,101567.0,0.1562,-0.29185,3.2182500000000003,259596966.5179745,-92889392.13791203,166707574.38006246,352486358.65588653,110075966.62949292,221651287.95890883,116.32960053484823,0.7270188253896273,0.36368843069874,0.6793729312104312,-0.012887566112061304,0.9895483870967743,True
上证50ETF华夏,8月,3.2,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,110781699.80098176,-11554996.9891851,99226702.81179667,122336696.79016685,121824.0,9063.0,130887.0,11008.0,5404.0,16412.0,0.20829999999999999,-0.4196,1.1966999999999999,19855778.082942694,-6329321.514302019,13526456.568640675,26185099.597244713,3120314.8454791196,96106387.96631753,312.52719883773057,0.36349479992025596,0.49779249448123614,0.3433152069999106,-0.06720239927159936,0.953544273024778,False
上证50ETF华夏,8月,3.3,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,21339457.30574622,-1117310.0152896,20222147.29045662,22456767.32103582,53518.0,1480.0,54998.0,6568.0,222.0,6790.0,0.27805,-0.4461,0.63205,2395309.7076499444,-606703.1244428434,1788606.583207101,3002012.8320927876,2451289.77118728,17770857.51926934,473.1228821116463,0.3276256545719627,0.8137324780232833,0.1363625322321462,0.022414833438454032,0.8516399563659031,False
上证50ETF华夏,8月,3.4,3.021,2026-08-26,202608,rule_fourth_wednesday,medium,12.0,8.0,6332797.98367488,-612663.2776657799,5720134.7060091,6945461.26134066,30117.0,1221.0,31338.0,1225.0,77.0,1302.0,0.33655,-0.46135000000000004,0.3901,147216.17982761073,-310765.69131117174,-163549.51148356101,457981.8711387825,218948.24786814,5501186.45814096,1502.3138568042446,0.2652419825184938,0.48498023715415023,0.05186888252930687,0.0019564608128806596,0.6746210378681626,False
